org,repo,workflow,ref,url,name,type
docker,attest-provider,.github/workflows/release.yml,main,https://github.com/docker/attest-provider/blob/329e85366b3902193dbf5e6f9e5308b4ce2f2588/.github/workflows/release.yml,DOCKERPUBLICBOT_WRITE_PAT,secret
docker,aws-kms-sign-csr,.github/workflows/release.yml,master,https://github.com/docker/aws-kms-sign-csr/blob/81deaaafc5a7de0144041d1732d3db9553c7e69c/.github/workflows/release.yml,DOCKERPUBLICBOT_WRITE_PAT,secret
docker,aws-kms-sign-csr,.github/workflows/release.yml,master,https://github.com/docker/aws-kms-sign-csr/blob/81deaaafc5a7de0144041d1732d3db9553c7e69c/.github/workflows/release.yml,DOCKERPUBLICBOT_USERNAME,variable
docker,babashka-pod-docker,.github/workflows/docker.yml,main,https://github.com/docker/babashka-pod-docker/blob/645ee7fa7b8c659658dbaef7b813b2c8e89f7f3a/.github/workflows/docker.yml,DOCKERBUILDBOT_WRITE_PAT,secret
docker,bake-action,.github/workflows/test.yml,master,https://github.com/docker/bake-action/blob/41c10f2beb4c60ac3eb05f9d48947994b7ae47e5/.github/workflows/test.yml,CODECOV_TOKEN,secret
docker,build-push-action,.github/workflows/test.yml,master,https://github.com/docker/build-push-action/blob/9e436ba9f2d7bcd1d038c8e55d039d37896ddc5d/.github/workflows/test.yml,CODECOV_TOKEN,secret
docker,buildkit-syft-scanner,.github/workflows/buildkit-image.yml,master,https://github.com/docker/buildkit-syft-scanner/blob/7f88f574a306067cc8ec471b6d5a4a70f0c26208/.github/workflows/buildkit-image.yml,DOCKERPUBLICBOT_WRITE_PAT,secret
docker,buildkit-syft-scanner,.github/workflows/buildkit-image.yml,master,https://github.com/docker/buildkit-syft-scanner/blob/7f88f574a306067cc8ec471b6d5a4a70f0c26208/.github/workflows/buildkit-image.yml,DOCKERPUBLICBOT_USERNAME,variable
docker,buildkit-syft-scanner,.github/workflows/ci.yaml,master,https://github.com/docker/buildkit-syft-scanner/blob/7f88f574a306067cc8ec471b6d5a4a70f0c26208/.github/workflows/ci.yaml,DOCKERPUBLICBOT_WRITE_PAT,secret
docker,buildkit-syft-scanner,.github/workflows/ci.yaml,master,https://github.com/docker/buildkit-syft-scanner/blob/7f88f574a306067cc8ec471b6d5a4a70f0c26208/.github/workflows/ci.yaml,DOCKERPUBLICBOT_DELETE_PAT,secret
docker,buildkit-syft-scanner,.github/workflows/ci.yaml,master,https://github.com/docker/buildkit-syft-scanner/blob/7f88f574a306067cc8ec471b6d5a4a70f0c26208/.github/workflows/ci.yaml,DOCKERPUBLICBOT_USERNAME,variable
docker,buildx,.github/workflows/build.yml,master,https://github.com/docker/buildx/blob/606e9d1f4880c95521428e42480ecc2da91fe3bf/.github/workflows/build.yml,CODECOV_TOKEN,secret
docker,buildx,.github/workflows/build.yml,master,https://github.com/docker/buildx/blob/606e9d1f4880c95521428e42480ecc2da91fe3bf/.github/workflows/build.yml,DOCKERPUBLICBOT_WRITE_PAT,secret
docker,buildx,.github/workflows/build.yml,master,https://github.com/docker/buildx/blob/606e9d1f4880c95521428e42480ecc2da91fe3bf/.github/workflows/build.yml,DOCKERPUBLICBOT_USERNAME,variable
docker,buildx,.github/workflows/docs-release.yml,master,https://github.com/docker/buildx/blob/606e9d1f4880c95521428e42480ecc2da91fe3bf/.github/workflows/docs-release.yml,GHPAT_DOCS_DISPATCH,secret
docker,cagent,.github/workflows/ci.yml,main,https://github.com/docker/cagent/blob/7b0dc26f18c8a8cd22df9dd71b23278a682ef6c9/.github/workflows/ci.yml,DOCKERPUBLICBOT_WRITE_PAT,secret
docker,cagent,.github/workflows/ci.yml,main,https://github.com/docker/cagent/blob/7b0dc26f18c8a8cd22df9dd71b23278a682ef6c9/.github/workflows/ci.yml,DOCKERPUBLICBOT_USERNAME,variable
docker,cli,.github/workflows/build.yml,master,https://github.com/docker/cli/blob/ee244f2f44cb806a3ebb11bf4741e9f6dd9cd6f7/.github/workflows/build.yml,DOCKERHUB_CLIBIN_USERNAME,secret
docker,cli,.github/workflows/build.yml,master,https://github.com/docker/cli/blob/ee244f2f44cb806a3ebb11bf4741e9f6dd9cd6f7/.github/workflows/build.yml,DOCKERHUB_CLIBIN_TOKEN,secret
docker,cli,.github/workflows/e2e.yml,master,https://github.com/docker/cli/blob/ee244f2f44cb806a3ebb11bf4741e9f6dd9cd6f7/.github/workflows/e2e.yml,CODECOV_TOKEN,secret
docker,cli,.github/workflows/test.yml,master,https://github.com/docker/cli/blob/ee244f2f44cb806a3ebb11bf4741e9f6dd9cd6f7/.github/workflows/test.yml,CODECOV_TOKEN,secret
docker,cli-docs-tool,.github/workflows/test.yml,main,https://github.com/docker/cli-docs-tool/blob/3c1cdbb86f9b3099dcda9046ad861326a62b0081/.github/workflows/test.yml,CODECOV_TOKEN,secret
docker,compose,.github/workflows/merge.yml,main,https://github.com/docker/compose/blob/c37ede62dbb6485c4d5e297db9134631e9b2095e/.github/workflows/merge.yml,DOCKERPUBLICBOT_USERNAME,secret
docker,compose,.github/workflows/merge.yml,main,https://github.com/docker/compose/blob/c37ede62dbb6485c4d5e297db9134631e9b2095e/.github/workflows/merge.yml,DOCKERPUBLICBOT_WRITE_PAT,secret
docker,compose,.github/workflows/merge.yml,main,https://github.com/docker/compose/blob/c37ede62dbb6485c4d5e297db9134631e9b2095e/.github/workflows/merge.yml,DOCKERDESKTOP_APP_PRIVATEKEY,secret
docker,compose,.github/workflows/merge.yml,main,https://github.com/docker/compose/blob/c37ede62dbb6485c4d5e297db9134631e9b2095e/.github/workflows/merge.yml,DOCKERDESKTOP_REPO,secret
docker,compose,.github/workflows/merge.yml,main,https://github.com/docker/compose/blob/c37ede62dbb6485c4d5e297db9134631e9b2095e/.github/workflows/merge.yml,DOCKERDESKTOP_APP_ID,variable
docker,compose-bridge-transformer,.github/workflows/transformer-images.yaml,main,https://github.com/docker/compose-bridge-transformer/blob/676ea5d8c9cc5544df8918cd65eca52b95712a01/.github/workflows/transformer-images.yaml,DOCKERPUBLICBOT_WRITE_PAT,secret
docker,compose-bridge-transformer,.github/workflows/transformer-images.yaml,main,https://github.com/docker/compose-bridge-transformer/blob/676ea5d8c9cc5544df8918cd65eca52b95712a01/.github/workflows/transformer-images.yaml,DOCKERPUBLICBOT_USERNAME,variable
docker,compose-language-service,.github/workflows/info-needed-closer.yml,main,https://github.com/docker/compose-language-service/blob/ac0d4e988dd914ca90672cdb3e4e83bba7fb2997/.github/workflows/info-needed-closer.yml,AZCODE_BOT_PAT,secret
docker,compose-language-service,.github/workflows/locker.yml,main,https://github.com/docker/compose-language-service/blob/ac0d4e988dd914ca90672cdb3e4e83bba7fb2997/.github/workflows/locker.yml,AZCODE_BOT_PAT,secret
docker,desktop-cloud-provider,.github/workflows/publish.yaml,main,https://github.com/docker/desktop-cloud-provider/blob/318750d0ddd219b56d569c4e92e0da57bfeba3ef/.github/workflows/publish.yaml,DOCKERPUBLICBOT_WRITE_PAT,secret
docker,desktop-cloud-provider,.github/workflows/publish.yaml,main,https://github.com/docker/desktop-cloud-provider/blob/318750d0ddd219b56d569c4e92e0da57bfeba3ef/.github/workflows/publish.yaml,DOCKERPUBLICBOT_USERNAME,variable
docker,docker-credential-helpers,.github/workflows/build.yml,master,https://github.com/docker/docker-credential-helpers/blob/b7a754b9ffdf0e99e63ca384435bdacf4bc83e6b/.github/workflows/build.yml,CODECOV_TOKEN,secret
docker,docker-gs-ping,.github/workflows/ci-cd.yml,main,https://github.com/docker/docker-gs-ping/blob/fbee2036cc90b84f87e8a95b7de2a1c4065c87c7/.github/workflows/ci-cd.yml,DOCKER_HUB_USERNAME,secret
docker,docker-gs-ping,.github/workflows/ci-cd.yml,main,https://github.com/docker/docker-gs-ping/blob/fbee2036cc90b84f87e8a95b7de2a1c4065c87c7/.github/workflows/ci-cd.yml,DOCKER_HUB_ACCESS_TOKEN,secret
docker,docker-language-server,.github/workflows/build.yml,main,https://github.com/docker/docker-language-server/blob/cb62b8b3710e81988521238c89232e95ef728111/.github/workflows/build.yml,BUGSNAG_API_KEY,secret
docker,docker-language-server,.github/workflows/build.yml,main,https://github.com/docker/docker-language-server/blob/cb62b8b3710e81988521238c89232e95ef728111/.github/workflows/build.yml,TELEMETRY_KEY,secret
docker,docker-language-server,.github/workflows/build.yml,main,https://github.com/docker/docker-language-server/blob/cb62b8b3710e81988521238c89232e95ef728111/.github/workflows/build.yml,TELEMETRY_ENDPOINT,variable
docker,docker-py,.github/workflows/release.yml,main,https://github.com/docker/docker-py/blob/62bd22d9b7581157e118e5bc69f391f3331b3c6d/.github/workflows/release.yml,PYPI_API_TOKEN,secret
docker,docs,.github/workflows/deploy.yml,main,https://github.com/docker/docs/blob/e9ad5f424e9936f6c75fc4a3b8d8d9fab9724c5b/.github/workflows/deploy.yml,SLACK_WEBHOOK,secret
docker,doi-image-policy,.github/workflows/test.yml,main,https://github.com/docker/doi-image-policy/blob/a6f29fedeb8682fa26a269469717a8684146d77d/.github/workflows/test.yml,AWS_REGION,variable
docker,doi-image-policy,.github/workflows/test.yml,main,https://github.com/docker/doi-image-policy/blob/a6f29fedeb8682fa26a269469717a8684146d77d/.github/workflows/test.yml,AWS_ROLE_TO_ASSUME,variable
docker,doi-image-policy,.github/workflows/test.yml,main,https://github.com/docker/doi-image-policy/blob/a6f29fedeb8682fa26a269469717a8684146d77d/.github/workflows/test.yml,AWS_KMS_ARN,variable
docker,envoy,.github/workflows/build-and-release.yaml,main,https://github.com/docker/envoy/blob/ef07c1af66683e4cad0a48a8251ca249504944a0/.github/workflows/build-and-release.yaml,DOCKERBUILDBOT_READ_PAT,secret
docker,extensions-submissions,.github/workflows/validation.yaml,main,https://github.com/docker/extensions-submissions/blob/460fef63ab337fce96c413fb2b621f5cdf2df947/.github/workflows/validation.yaml,DOCKER_DESKTOP_BUILD_URL,variable
docker,github-builder-experimental,.github/workflows/build.yml,main,https://github.com/docker/github-builder-experimental/blob/7d74357663ff1e3b16895347d73e0e2b42c57243/.github/workflows/build.yml,REGISTRY-AUTHS,secret
docker,go-sdk,.github/workflows/ci-test-go.yml,main,https://github.com/docker/go-sdk/blob/3fbf620dcad00fdcf54079734edb1514934e0cde/.github/workflows/ci-test-go.yml,SONAR_TOKEN,secret
docker,go-sdk,.github/workflows/sonar-bulk-operations.yml,main,https://github.com/docker/go-sdk/blob/3fbf620dcad00fdcf54079734edb1514934e0cde/.github/workflows/sonar-bulk-operations.yml,SONAR_TOKEN,secret
docker,go-sdk,.github/workflows/sonar-create-project.yml,main,https://github.com/docker/go-sdk/blob/3fbf620dcad00fdcf54079734edb1514934e0cde/.github/workflows/sonar-create-project.yml,SONAR_TOKEN,secret
docker,go-sdk,.github/workflows/sonar-delete-project.yml,main,https://github.com/docker/go-sdk/blob/3fbf620dcad00fdcf54079734edb1514934e0cde/.github/workflows/sonar-delete-project.yml,SONAR_TOKEN,secret
docker,go-tuf-mirror,.github/workflows/release.yml,main,https://github.com/docker/go-tuf-mirror/blob/6cb12d389865b1c179abfe5156a0703f29a3063c/.github/workflows/release.yml,DOCKERPUBLICBOT_WRITE_PAT,secret
docker,go-tuf-mirror,.github/workflows/release.yml,main,https://github.com/docker/go-tuf-mirror/blob/6cb12d389865b1c179abfe5156a0703f29a3063c/.github/workflows/release.yml,AWS_REGION,variable
docker,go-tuf-mirror,.github/workflows/release.yml,main,https://github.com/docker/go-tuf-mirror/blob/6cb12d389865b1c179abfe5156a0703f29a3063c/.github/workflows/release.yml,AWS_ROLE_TO_ASSUME,variable
docker,go-tuf-mirror,.github/workflows/release.yml,main,https://github.com/docker/go-tuf-mirror/blob/6cb12d389865b1c179abfe5156a0703f29a3063c/.github/workflows/release.yml,AWS_KMS_ARN,variable
docker,hub-mcp,.github/workflows/release.yml,main,https://github.com/docker/hub-mcp/blob/2ff4b20e40bba93c8002ff8aa4fb10f66c95943a/.github/workflows/release.yml,HUB_PLATFORM_APP_ID,secret
docker,hub-mcp,.github/workflows/release.yml,main,https://github.com/docker/hub-mcp/blob/2ff4b20e40bba93c8002ff8aa4fb10f66c95943a/.github/workflows/release.yml,HUB_PLATFORM_APP_PRIVATE_KEY,secret
docker,hub-mcp,.github/workflows/release.yml,main,https://github.com/docker/hub-mcp/blob/2ff4b20e40bba93c8002ff8aa4fb10f66c95943a/.github/workflows/release.yml,DOCKERBUILDBOT_WRITE_PAT,secret
docker,inference-engine-vllm,.github/workflows/build.yml,main,https://github.com/docker/inference-engine-vllm/blob/1825fc802ecb14314a13c7cea898ec97328989ff/.github/workflows/build.yml,DOCKERBUILDBOT_WRITE_PAT,secret
docker,inference-engine-vllm,.github/workflows/build.yml,main,https://github.com/docker/inference-engine-vllm/blob/1825fc802ecb14314a13c7cea898ec97328989ff/.github/workflows/build.yml,DOCKERBUILDBOT_USERNAME,variable
docker,labs-ai-tools-for-devs,.github/workflows/extension.yml,main,https://github.com/docker/labs-ai-tools-for-devs/blob/5f84f06cdcd8a44ab24a8e4bc7ae7284c58b7518/.github/workflows/extension.yml,DOCKERPUBLICBOT_WRITE_PAT,secret
docker,labs-ai-tools-for-devs,.github/workflows/prompts-docker.yml,main,https://github.com/docker/labs-ai-tools-for-devs/blob/5f84f06cdcd8a44ab24a8e4bc7ae7284c58b7518/.github/workflows/prompts-docker.yml,JIM_USERNAME,secret
docker,labs-ai-tools-for-devs,.github/workflows/prompts-docker.yml,main,https://github.com/docker/labs-ai-tools-for-devs/blob/5f84f06cdcd8a44ab24a8e4bc7ae7284c58b7518/.github/workflows/prompts-docker.yml,JIM_PAT,secret
docker,login-action,.github/workflows/ci.yml,master,https://github.com/docker/login-action/blob/28fdb31ff34708d19615a74d67103ddc2ea9725c/.github/workflows/ci.yml,GHCR_USERNAME,secret
docker,login-action,.github/workflows/ci.yml,master,https://github.com/docker/login-action/blob/28fdb31ff34708d19615a74d67103ddc2ea9725c/.github/workflows/ci.yml,GHCR_PAT,secret
docker,login-action,.github/workflows/ci.yml,master,https://github.com/docker/login-action/blob/28fdb31ff34708d19615a74d67103ddc2ea9725c/.github/workflows/ci.yml,AZURE_REGISTRY_NAME,secret
docker,login-action,.github/workflows/ci.yml,master,https://github.com/docker/login-action/blob/28fdb31ff34708d19615a74d67103ddc2ea9725c/.github/workflows/ci.yml,AZURE_CLIENT_ID,secret
docker,login-action,.github/workflows/ci.yml,master,https://github.com/docker/login-action/blob/28fdb31ff34708d19615a74d67103ddc2ea9725c/.github/workflows/ci.yml,AZURE_CLIENT_SECRET,secret
docker,login-action,.github/workflows/ci.yml,master,https://github.com/docker/login-action/blob/28fdb31ff34708d19615a74d67103ddc2ea9725c/.github/workflows/ci.yml,DOCKERHUB_USERNAME,secret
docker,login-action,.github/workflows/ci.yml,master,https://github.com/docker/login-action/blob/28fdb31ff34708d19615a74d67103ddc2ea9725c/.github/workflows/ci.yml,DOCKERHUB_TOKEN,secret
docker,login-action,.github/workflows/ci.yml,master,https://github.com/docker/login-action/blob/28fdb31ff34708d19615a74d67103ddc2ea9725c/.github/workflows/ci.yml,AWS_ACCOUNT_NUMBER,secret
docker,login-action,.github/workflows/ci.yml,master,https://github.com/docker/login-action/blob/28fdb31ff34708d19615a74d67103ddc2ea9725c/.github/workflows/ci.yml,AWS_ACCESS_KEY_ID,secret
docker,login-action,.github/workflows/ci.yml,master,https://github.com/docker/login-action/blob/28fdb31ff34708d19615a74d67103ddc2ea9725c/.github/workflows/ci.yml,AWS_SECRET_ACCESS_KEY,secret
docker,login-action,.github/workflows/ci.yml,master,https://github.com/docker/login-action/blob/28fdb31ff34708d19615a74d67103ddc2ea9725c/.github/workflows/ci.yml,GITLAB_USERNAME,secret
docker,login-action,.github/workflows/ci.yml,master,https://github.com/docker/login-action/blob/28fdb31ff34708d19615a74d67103ddc2ea9725c/.github/workflows/ci.yml,GITLAB_TOKEN,secret
docker,login-action,.github/workflows/ci.yml,master,https://github.com/docker/login-action/blob/28fdb31ff34708d19615a74d67103ddc2ea9725c/.github/workflows/ci.yml,GAR_LOCATION,secret
docker,login-action,.github/workflows/ci.yml,master,https://github.com/docker/login-action/blob/28fdb31ff34708d19615a74d67103ddc2ea9725c/.github/workflows/ci.yml,GAR_JSON_KEY,secret
docker,login-action,.github/workflows/ci.yml,master,https://github.com/docker/login-action/blob/28fdb31ff34708d19615a74d67103ddc2ea9725c/.github/workflows/ci.yml,GCR_JSON_KEY,secret
docker,login-action,.github/workflows/test.yml,master,https://github.com/docker/login-action/blob/28fdb31ff34708d19615a74d67103ddc2ea9725c/.github/workflows/test.yml,CODECOV_TOKEN,secret
docker,mcp-community-registry,.github/workflows/cancel-pulumi-lock.yml,main,https://github.com/docker/mcp-community-registry/blob/b9cb254ef65a65621591c1d34aa3a27154255903/.github/workflows/cancel-pulumi-lock.yml,GCP_STAGING_SERVICE_ACCOUNT_KEY,secret
docker,mcp-community-registry,.github/workflows/cancel-pulumi-lock.yml,main,https://github.com/docker/mcp-community-registry/blob/b9cb254ef65a65621591c1d34aa3a27154255903/.github/workflows/cancel-pulumi-lock.yml,GCP_PROD_SERVICE_ACCOUNT_KEY,secret
docker,mcp-community-registry,.github/workflows/cancel-pulumi-lock.yml,main,https://github.com/docker/mcp-community-registry/blob/b9cb254ef65a65621591c1d34aa3a27154255903/.github/workflows/cancel-pulumi-lock.yml,PULUMI_STAGING_PASSPHRASE,secret
docker,mcp-community-registry,.github/workflows/cancel-pulumi-lock.yml,main,https://github.com/docker/mcp-community-registry/blob/b9cb254ef65a65621591c1d34aa3a27154255903/.github/workflows/cancel-pulumi-lock.yml,PULUMI_PROD_PASSPHRASE,secret
docker,mcp-community-registry,.github/workflows/claude.yml,main,https://github.com/docker/mcp-community-registry/blob/b9cb254ef65a65621591c1d34aa3a27154255903/.github/workflows/claude.yml,ANTHROPIC_API_KEY,secret
docker,mcp-community-registry,.github/workflows/deploy-production.yml,main,https://github.com/docker/mcp-community-registry/blob/b9cb254ef65a65621591c1d34aa3a27154255903/.github/workflows/deploy-production.yml,GCP_PROD_SERVICE_ACCOUNT_KEY,secret
docker,mcp-community-registry,.github/workflows/deploy-production.yml,main,https://github.com/docker/mcp-community-registry/blob/b9cb254ef65a65621591c1d34aa3a27154255903/.github/workflows/deploy-production.yml,PULUMI_PROD_PASSPHRASE,secret
docker,mcp-community-registry,.github/workflows/deploy-staging.yml,main,https://github.com/docker/mcp-community-registry/blob/b9cb254ef65a65621591c1d34aa3a27154255903/.github/workflows/deploy-staging.yml,GCP_STAGING_SERVICE_ACCOUNT_KEY,secret
docker,mcp-community-registry,.github/workflows/deploy-staging.yml,main,https://github.com/docker/mcp-community-registry/blob/b9cb254ef65a65621591c1d34aa3a27154255903/.github/workflows/deploy-staging.yml,PULUMI_STAGING_PASSPHRASE,secret
docker,mcp-community-registry,.github/workflows/sync-db.yml,main,https://github.com/docker/mcp-community-registry/blob/b9cb254ef65a65621591c1d34aa3a27154255903/.github/workflows/sync-db.yml,GCP_PROD_SERVICE_ACCOUNT_KEY,secret
docker,mcp-community-registry,.github/workflows/sync-db.yml,main,https://github.com/docker/mcp-community-registry/blob/b9cb254ef65a65621591c1d34aa3a27154255903/.github/workflows/sync-db.yml,GCP_STAGING_SERVICE_ACCOUNT_KEY,secret
docker,mcp-gateway,.github/workflows/main.yml,main,https://github.com/docker/mcp-gateway/blob/b8846496261e7aa5872f2404b42a23853c98e83a/.github/workflows/main.yml,DOCKERPUBLICBOT_WRITE_PAT,secret
docker,mcp-gateway,.github/workflows/main.yml,main,https://github.com/docker/mcp-gateway/blob/b8846496261e7aa5872f2404b42a23853c98e83a/.github/workflows/main.yml,DOCKERPUBLICBOT_USERNAME,variable
docker,mcp-inspector,.github/workflows/main.yml,main,https://github.com/docker/mcp-inspector/blob/eb705399584b0e78564be968cdc52be3be5371f0/.github/workflows/main.yml,NPM_TOKEN,secret
docker,mcp-registry,.github/workflows/security-review-changes.yaml,main,https://github.com/docker/mcp-registry/blob/d0b993978e0760abaa0a99bceff87410715093e0/.github/workflows/security-review-changes.yaml,ANTHROPIC_API_KEY,secret
docker,mcp-registry,.github/workflows/security-review-changes.yaml,main,https://github.com/docker/mcp-registry/blob/d0b993978e0760abaa0a99bceff87410715093e0/.github/workflows/security-review-changes.yaml,OPENAI_API_KEY,secret
docker,mcp-registry,.github/workflows/security-review-manual.yaml,main,https://github.com/docker/mcp-registry/blob/d0b993978e0760abaa0a99bceff87410715093e0/.github/workflows/security-review-manual.yaml,ANTHROPIC_API_KEY,secret
docker,mcp-registry,.github/workflows/security-review-manual.yaml,main,https://github.com/docker/mcp-registry/blob/d0b993978e0760abaa0a99bceff87410715093e0/.github/workflows/security-review-manual.yaml,OPENAI_API_KEY,secret
docker,mcp-registry,.github/workflows/update-pins.yaml,main,https://github.com/docker/mcp-registry/blob/d0b993978e0760abaa0a99bceff87410715093e0/.github/workflows/update-pins.yaml,MCP_REGISTRY_BOT_PRIVATE_KEY,secret
docker,mcp-registry,.github/workflows/update-pins.yaml,main,https://github.com/docker/mcp-registry/blob/d0b993978e0760abaa0a99bceff87410715093e0/.github/workflows/update-pins.yaml,MCP_REGISTRY_BOT_APP_ID,variable
docker,metadata-action,.github/workflows/test.yml,master,https://github.com/docker/metadata-action/blob/8d8c7c12f7b958582a5cb82ba16d5903cb27976a/.github/workflows/test.yml,CODECOV_TOKEN,secret
docker,model-cards,.github/workflows/publish-model-card.yml,main,https://github.com/docker/model-cards/blob/44388cee95ad2e0b43c04c198144686a1a3b993b/.github/workflows/publish-model-card.yml,DOCKER_USER,secret
docker,model-cards,.github/workflows/publish-model-card.yml,main,https://github.com/docker/model-cards/blob/44388cee95ad2e0b43c04c198144686a1a3b993b/.github/workflows/publish-model-card.yml,DOCKER_OAT,secret
docker,model-runner,.github/workflows/promote-to-latest.yml,main,https://github.com/docker/model-runner/blob/7fdb6508a1dfe6cc929cb1d4c1ff287a21054867/.github/workflows/promote-to-latest.yml,ORG_ACCESS_TOKEN,secret
docker,model-runner,.github/workflows/release.yml,main,https://github.com/docker/model-runner/blob/7fdb6508a1dfe6cc929cb1d4c1ff287a21054867/.github/workflows/release.yml,ORG_ACCESS_TOKEN,secret
docker,node-sdk,.github/workflows/release.yml,main,https://github.com/docker/node-sdk/blob/47ac3bcd0a6e9f0d4e5a7192e293437ddca0ae55/.github/workflows/release.yml,NPM_PUBLISH_TOKEN,secret
docker,node-sdk-legacy,.github/workflows/release.yml,main,https://github.com/docker/node-sdk-legacy/blob/e224ebd6c4ea4c4d71bd173635015efa00d8b860/.github/workflows/release.yml,NPM_TOKEN,secret
docker,packaging,.github/workflows/.build.yml,main,https://github.com/docker/packaging/blob/ee5da0eac6c184291575b80f18bae334abe28a4a/.github/workflows/.build.yml,RH_USER,secret
docker,packaging,.github/workflows/.build.yml,main,https://github.com/docker/packaging/blob/ee5da0eac6c184291575b80f18bae334abe28a4a/.github/workflows/.build.yml,RH_PASS,secret
docker,packaging,.github/workflows/.build.yml,main,https://github.com/docker/packaging/blob/ee5da0eac6c184291575b80f18bae334abe28a4a/.github/workflows/.build.yml,DOCKERPUBLICBOT_USERNAME,secret
docker,packaging,.github/workflows/.build.yml,main,https://github.com/docker/packaging/blob/ee5da0eac6c184291575b80f18bae334abe28a4a/.github/workflows/.build.yml,DOCKERPUBLICBOT_WRITE_PAT,secret
docker,scout-action,.github/workflows/release-branch.yml,main,https://github.com/docker/scout-action/blob/f8c776824083494ab0d56b8105ba2ca85c86e4de/.github/workflows/release-branch.yml,DOCKER_USER,secret
docker,scout-action,.github/workflows/release-branch.yml,main,https://github.com/docker/scout-action/blob/f8c776824083494ab0d56b8105ba2ca85c86e4de/.github/workflows/release-branch.yml,DOCKER_PAT,secret
