third_party_org_name,third_party_repo_name,third_party_ref,third_party_repo_fullname,third_party_ref_type,third_party_url,third_party_archived,third_parth_forked,third_party_stars,repo_name,workflow_path,workflow_type,visibility,archived,forked,reusable_workflow,workflow_url,repo_url
actions,checkout,df4cb1c069e1874edd31b4311f1884172cec0e10,actions/checkout@df4cb1c069e1874edd31b4311f1884172cec0e10,commit,https://github.com/actions/checkout/blob/df4cb1c069e1874edd31b4311f1884172cec0e10/action.yml,0,0,8019,github-builder,.zizmor.yml,workflow,public,0,0,0,https://github.com/docker/github-builder/blob/main/.github/workflows/.zizmor.yml,https://github.com/docker/github-builder
actions,checkout,de0fac2e4500dabe0009e67214ff5f5447ce83dd,actions/checkout@de0fac2e4500dabe0009e67214ff5f5447ce83dd,commit,https://github.com/actions/checkout/blob/de0fac2e4500dabe0009e67214ff5f5447ce83dd/action.yml,0,0,8019,go-connections,test.yml,workflow,public,0,0,0,https://github.com/docker/go-connections/blob/main/.github/workflows/test.yml,https://github.com/docker/go-connections
actions,checkout,f43a0e5ff2bd294095638e18286ca9a3d1956744,actions/checkout@f43a0e5ff2bd294095638e18286ca9a3d1956744,commit,https://github.com/actions/checkout/blob/f43a0e5ff2bd294095638e18286ca9a3d1956744/action.yml,0,0,8019,go-containerregistry,analyze.yaml,workflow,public,0,1,0,https://github.com/docker/go-containerregistry/blob/main/.github/workflows/analyze.yaml,https://github.com/docker/go-containerregistry
actions,checkout,f43a0e5ff2bd294095638e18286ca9a3d1956744,actions/checkout@f43a0e5ff2bd294095638e18286ca9a3d1956744,commit,https://github.com/actions/checkout/blob/f43a0e5ff2bd294095638e18286ca9a3d1956744/action.yml,0,0,8019,go-containerregistry,boilerplate.yaml,workflow,public,0,1,0,https://github.com/docker/go-containerregistry/blob/main/.github/workflows/boilerplate.yaml,https://github.com/docker/go-containerregistry
actions,checkout,f43a0e5ff2bd294095638e18286ca9a3d1956744,actions/checkout@f43a0e5ff2bd294095638e18286ca9a3d1956744,commit,https://github.com/actions/checkout/blob/f43a0e5ff2bd294095638e18286ca9a3d1956744/action.yml,0,0,8019,go-containerregistry,build.yaml,workflow,public,0,1,0,https://github.com/docker/go-containerregistry/blob/main/.github/workflows/build.yaml,https://github.com/docker/go-containerregistry
actions,checkout,f43a0e5ff2bd294095638e18286ca9a3d1956744,actions/checkout@f43a0e5ff2bd294095638e18286ca9a3d1956744,commit,https://github.com/actions/checkout/blob/f43a0e5ff2bd294095638e18286ca9a3d1956744/action.yml,0,0,8019,go-containerregistry,bump-deps.yaml,workflow,public,0,1,0,https://github.com/docker/go-containerregistry/blob/main/.github/workflows/bump-deps.yaml,https://github.com/docker/go-containerregistry
actions,checkout,f43a0e5ff2bd294095638e18286ca9a3d1956744,actions/checkout@f43a0e5ff2bd294095638e18286ca9a3d1956744,commit,https://github.com/actions/checkout/blob/f43a0e5ff2bd294095638e18286ca9a3d1956744/action.yml,0,0,8019,go-containerregistry,donotsubmit.yaml,workflow,public,0,1,0,https://github.com/docker/go-containerregistry/blob/main/.github/workflows/donotsubmit.yaml,https://github.com/docker/go-containerregistry
actions,checkout,f43a0e5ff2bd294095638e18286ca9a3d1956744,actions/checkout@f43a0e5ff2bd294095638e18286ca9a3d1956744,commit,https://github.com/actions/checkout/blob/f43a0e5ff2bd294095638e18286ca9a3d1956744/action.yml,0,0,8019,go-containerregistry,e2e.yaml,workflow,public,0,1,0,https://github.com/docker/go-containerregistry/blob/main/.github/workflows/e2e.yaml,https://github.com/docker/go-containerregistry
actions,checkout,f43a0e5ff2bd294095638e18286ca9a3d1956744,actions/checkout@f43a0e5ff2bd294095638e18286ca9a3d1956744,commit,https://github.com/actions/checkout/blob/f43a0e5ff2bd294095638e18286ca9a3d1956744/action.yml,0,0,8019,go-containerregistry,ecr-auth.yaml,workflow,public,0,1,0,https://github.com/docker/go-containerregistry/blob/main/.github/workflows/ecr-auth.yaml,https://github.com/docker/go-containerregistry
actions,checkout,f43a0e5ff2bd294095638e18286ca9a3d1956744,actions/checkout@f43a0e5ff2bd294095638e18286ca9a3d1956744,commit,https://github.com/actions/checkout/blob/f43a0e5ff2bd294095638e18286ca9a3d1956744/action.yml,0,0,8019,go-containerregistry,ghcr-auth.yaml,workflow,public,0,1,0,https://github.com/docker/go-containerregistry/blob/main/.github/workflows/ghcr-auth.yaml,https://github.com/docker/go-containerregistry
actions,checkout,f43a0e5ff2bd294095638e18286ca9a3d1956744,actions/checkout@f43a0e5ff2bd294095638e18286ca9a3d1956744,commit,https://github.com/actions/checkout/blob/f43a0e5ff2bd294095638e18286ca9a3d1956744/action.yml,0,0,8019,go-containerregistry,presubmit.yaml,workflow,public,0,1,0,https://github.com/docker/go-containerregistry/blob/main/.github/workflows/presubmit.yaml,https://github.com/docker/go-containerregistry
actions,checkout,f43a0e5ff2bd294095638e18286ca9a3d1956744,actions/checkout@f43a0e5ff2bd294095638e18286ca9a3d1956744,commit,https://github.com/actions/checkout/blob/f43a0e5ff2bd294095638e18286ca9a3d1956744/action.yml,0,0,8019,go-containerregistry,release.yml,workflow,public,0,1,0,https://github.com/docker/go-containerregistry/blob/main/.github/workflows/release.yml,https://github.com/docker/go-containerregistry
actions,checkout,f43a0e5ff2bd294095638e18286ca9a3d1956744,actions/checkout@f43a0e5ff2bd294095638e18286ca9a3d1956744,commit,https://github.com/actions/checkout/blob/f43a0e5ff2bd294095638e18286ca9a3d1956744/action.yml,0,0,8019,go-containerregistry,style.yaml,workflow,public,0,1,0,https://github.com/docker/go-containerregistry/blob/main/.github/workflows/style.yaml,https://github.com/docker/go-containerregistry
actions,checkout,f43a0e5ff2bd294095638e18286ca9a3d1956744,actions/checkout@f43a0e5ff2bd294095638e18286ca9a3d1956744,commit,https://github.com/actions/checkout/blob/f43a0e5ff2bd294095638e18286ca9a3d1956744/action.yml,0,0,8019,go-containerregistry,test.yaml,workflow,public,0,1,0,https://github.com/docker/go-containerregistry/blob/main/.github/workflows/test.yaml,https://github.com/docker/go-containerregistry
actions,checkout,df4cb1c069e1874edd31b4311f1884172cec0e10,actions/checkout@df4cb1c069e1874edd31b4311f1884172cec0e10,commit,https://github.com/actions/checkout/blob/df4cb1c069e1874edd31b4311f1884172cec0e10/action.yml,0,0,8019,go-events,ci.yml,workflow,public,0,0,0,https://github.com/docker/go-events/blob/main/.github/workflows/ci.yml,https://github.com/docker/go-events
actions,checkout,df4cb1c069e1874edd31b4311f1884172cec0e10,actions/checkout@df4cb1c069e1874edd31b4311f1884172cec0e10,commit,https://github.com/actions/checkout/blob/df4cb1c069e1874edd31b4311f1884172cec0e10/action.yml,0,0,8019,go-events,codeql.yml,workflow,public,0,0,0,https://github.com/docker/go-events/blob/main/.github/workflows/codeql.yml,https://github.com/docker/go-events
actions,checkout,f43a0e5ff2bd294095638e18286ca9a3d1956744,actions/checkout@f43a0e5ff2bd294095638e18286ca9a3d1956744,commit,https://github.com/actions/checkout/blob/f43a0e5ff2bd294095638e18286ca9a3d1956744/action.yml,0,0,8019,go-imageinspect,ci.yml,workflow,public,0,0,0,https://github.com/docker/go-imageinspect/blob/main/.github/workflows/ci.yml,https://github.com/docker/go-imageinspect
actions,checkout,v4,actions/checkout@v4,tag,https://github.com/actions/checkout/blob/v4/action.yml,0,0,8019,go-plugins-helpers,ci.yaml,workflow,public,0,0,0,https://github.com/docker/go-plugins-helpers/blob/main/.github/workflows/ci.yaml,https://github.com/docker/go-plugins-helpers
actions,checkout,9c091bb21b7c1c1d1991bb908d89e4e9dddfe3e0,actions/checkout@9c091bb21b7c1c1d1991bb908d89e4e9dddfe3e0,commit,https://github.com/actions/checkout/blob/9c091bb21b7c1c1d1991bb908d89e4e9dddfe3e0/action.yml,0,0,8019,go-sdk,ci-benchmarks.yml,workflow,public,0,0,1,https://github.com/docker/go-sdk/blob/main/.github/workflows/ci-benchmarks.yml,https://github.com/docker/go-sdk
actions,checkout,9c091bb21b7c1c1d1991bb908d89e4e9dddfe3e0,actions/checkout@9c091bb21b7c1c1d1991bb908d89e4e9dddfe3e0,commit,https://github.com/actions/checkout/blob/9c091bb21b7c1c1d1991bb908d89e4e9dddfe3e0/action.yml,0,0,8019,go-sdk,ci-lint-go.yml,workflow,public,0,0,1,https://github.com/docker/go-sdk/blob/main/.github/workflows/ci-lint-go.yml,https://github.com/docker/go-sdk
actions,checkout,9c091bb21b7c1c1d1991bb908d89e4e9dddfe3e0,actions/checkout@9c091bb21b7c1c1d1991bb908d89e4e9dddfe3e0,commit,https://github.com/actions/checkout/blob/9c091bb21b7c1c1d1991bb908d89e4e9dddfe3e0/action.yml,0,0,8019,go-sdk,ci-test-go.yml,workflow,public,0,0,1,https://github.com/docker/go-sdk/blob/main/.github/workflows/ci-test-go.yml,https://github.com/docker/go-sdk
actions,checkout,9c091bb21b7c1c1d1991bb908d89e4e9dddfe3e0,actions/checkout@9c091bb21b7c1c1d1991bb908d89e4e9dddfe3e0,commit,https://github.com/actions/checkout/blob/9c091bb21b7c1c1d1991bb908d89e4e9dddfe3e0/action.yml,0,0,8019,go-sdk,ci.yml,workflow,public,0,0,0,https://github.com/docker/go-sdk/blob/main/.github/workflows/ci.yml,https://github.com/docker/go-sdk
actions,checkout,9c091bb21b7c1c1d1991bb908d89e4e9dddfe3e0,actions/checkout@9c091bb21b7c1c1d1991bb908d89e4e9dddfe3e0,commit,https://github.com/actions/checkout/blob/9c091bb21b7c1c1d1991bb908d89e4e9dddfe3e0/action.yml,0,0,8019,go-sdk,ci.yml,workflow,public,0,0,0,https://github.com/docker/go-sdk/blob/main/.github/workflows/ci.yml,https://github.com/docker/go-sdk
actions,checkout,9c091bb21b7c1c1d1991bb908d89e4e9dddfe3e0,actions/checkout@9c091bb21b7c1c1d1991bb908d89e4e9dddfe3e0,commit,https://github.com/actions/checkout/blob/9c091bb21b7c1c1d1991bb908d89e4e9dddfe3e0/action.yml,0,0,8019,go-sdk,release-drafter.yml,workflow,public,0,0,0,https://github.com/docker/go-sdk/blob/main/.github/workflows/release-drafter.yml,https://github.com/docker/go-sdk
actions,checkout,9c091bb21b7c1c1d1991bb908d89e4e9dddfe3e0,actions/checkout@9c091bb21b7c1c1d1991bb908d89e4e9dddfe3e0,commit,https://github.com/actions/checkout/blob/9c091bb21b7c1c1d1991bb908d89e4e9dddfe3e0/action.yml,0,0,8019,go-sdk,release.yml,workflow,public,0,0,0,https://github.com/docker/go-sdk/blob/main/.github/workflows/release.yml,https://github.com/docker/go-sdk
actions,checkout,9c091bb21b7c1c1d1991bb908d89e4e9dddfe3e0,actions/checkout@9c091bb21b7c1c1d1991bb908d89e4e9dddfe3e0,commit,https://github.com/actions/checkout/blob/9c091bb21b7c1c1d1991bb908d89e4e9dddfe3e0/action.yml,0,0,8019,go-sdk,sonar-bulk-operations.yml,workflow,public,0,0,0,https://github.com/docker/go-sdk/blob/main/.github/workflows/sonar-bulk-operations.yml,https://github.com/docker/go-sdk
actions,checkout,9c091bb21b7c1c1d1991bb908d89e4e9dddfe3e0,actions/checkout@9c091bb21b7c1c1d1991bb908d89e4e9dddfe3e0,commit,https://github.com/actions/checkout/blob/9c091bb21b7c1c1d1991bb908d89e4e9dddfe3e0/action.yml,0,0,8019,go-sdk,sonar-create-project.yml,workflow,public,0,0,0,https://github.com/docker/go-sdk/blob/main/.github/workflows/sonar-create-project.yml,https://github.com/docker/go-sdk
actions,checkout,9c091bb21b7c1c1d1991bb908d89e4e9dddfe3e0,actions/checkout@9c091bb21b7c1c1d1991bb908d89e4e9dddfe3e0,commit,https://github.com/actions/checkout/blob/9c091bb21b7c1c1d1991bb908d89e4e9dddfe3e0/action.yml,0,0,8019,go-sdk,sonar-delete-project.yml,workflow,public,0,0,0,https://github.com/docker/go-sdk/blob/main/.github/workflows/sonar-delete-project.yml,https://github.com/docker/go-sdk
actions,checkout,de0fac2e4500dabe0009e67214ff5f5447ce83dd,actions/checkout@de0fac2e4500dabe0009e67214ff5f5447ce83dd,commit,https://github.com/actions/checkout/blob/de0fac2e4500dabe0009e67214ff5f5447ce83dd/action.yml,0,0,8019,go-units,test.yml,workflow,public,0,0,0,https://github.com/docker/go-units/blob/main/.github/workflows/test.yml,https://github.com/docker/go-units
actions,checkout,34e114876b0b11c390a56381ad16ebd13914f8d5,actions/checkout@34e114876b0b11c390a56381ad16ebd13914f8d5,commit,https://github.com/actions/checkout/blob/34e114876b0b11c390a56381ad16ebd13914f8d5/action.yml,0,0,8019,go-winio,ci.yml,workflow,public,0,1,0,https://github.com/docker/go-winio/blob/main/.github/workflows/ci.yml,https://github.com/docker/go-winio
actions,checkout,de0fac2e4500dabe0009e67214ff5f5447ce83dd,actions/checkout@de0fac2e4500dabe0009e67214ff5f5447ce83dd,commit,https://github.com/actions/checkout/blob/de0fac2e4500dabe0009e67214ff5f5447ce83dd/action.yml,0,0,8019,hello-genai,pr-review.yml,workflow,public,0,0,0,https://github.com/docker/hello-genai/blob/main/.github/workflows/pr-review.yml,https://github.com/docker/hello-genai
actions,checkout,34e114876b0b11c390a56381ad16ebd13914f8d5,actions/checkout@34e114876b0b11c390a56381ad16ebd13914f8d5,commit,https://github.com/actions/checkout/blob/34e114876b0b11c390a56381ad16ebd13914f8d5/action.yml,0,0,8019,hello-genai,smoke-tests.yml,workflow,public,0,0,0,https://github.com/docker/hello-genai/blob/main/.github/workflows/smoke-tests.yml,https://github.com/docker/hello-genai
actions,checkout,de0fac2e4500dabe0009e67214ff5f5447ce83dd,actions/checkout@de0fac2e4500dabe0009e67214ff5f5447ce83dd,commit,https://github.com/actions/checkout/blob/de0fac2e4500dabe0009e67214ff5f5447ce83dd/action.yml,0,0,8019,homebrew-tap,pr-validation.yml,workflow,public,0,0,0,https://github.com/docker/homebrew-tap/blob/main/.github/workflows/pr-validation.yml,https://github.com/docker/homebrew-tap
actions,checkout,11bd71901bbe5b1630ceea73d27597364c9af683,actions/checkout@11bd71901bbe5b1630ceea73d27597364c9af683,commit,https://github.com/actions/checkout/blob/11bd71901bbe5b1630ceea73d27597364c9af683/action.yml,0,0,8019,hub-mcp,lint.yml,workflow,public,0,0,0,https://github.com/docker/hub-mcp/blob/main/.github/workflows/lint.yml,https://github.com/docker/hub-mcp
actions,checkout,11bd71901bbe5b1630ceea73d27597364c9af683,actions/checkout@11bd71901bbe5b1630ceea73d27597364c9af683,commit,https://github.com/actions/checkout/blob/11bd71901bbe5b1630ceea73d27597364c9af683/action.yml,0,0,8019,hub-mcp,release.yml,workflow,public,0,0,0,https://github.com/docker/hub-mcp/blob/main/.github/workflows/release.yml,https://github.com/docker/hub-mcp
actions,checkout,11bd71901bbe5b1630ceea73d27597364c9af683,actions/checkout@11bd71901bbe5b1630ceea73d27597364c9af683,commit,https://github.com/actions/checkout/blob/11bd71901bbe5b1630ceea73d27597364c9af683/action.yml,0,0,8019,hub-mcp,scorecard.yml,workflow,public,0,0,0,https://github.com/docker/hub-mcp/blob/main/.github/workflows/scorecard.yml,https://github.com/docker/hub-mcp
actions,checkout,11bd71901bbe5b1630ceea73d27597364c9af683,actions/checkout@11bd71901bbe5b1630ceea73d27597364c9af683,commit,https://github.com/actions/checkout/blob/11bd71901bbe5b1630ceea73d27597364c9af683/action.yml,0,0,8019,hub-mcp,tools-list.yml,workflow,public,0,0,0,https://github.com/docker/hub-mcp/blob/main/.github/workflows/tools-list.yml,https://github.com/docker/hub-mcp
actions,checkout,v2,actions/checkout@v2,tag,https://github.com/actions/checkout/blob/v2/action.yml,0,0,8019,hub-tool,build-pr.yml,workflow,public,1,0,0,https://github.com/docker/hub-tool/blob/main/.github/workflows/build-pr.yml,https://github.com/docker/hub-tool
actions,checkout,v2,actions/checkout@v2,tag,https://github.com/actions/checkout/blob/v2/action.yml,0,0,8019,hub-tool,release-weekly-build.yml,workflow,public,1,0,0,https://github.com/docker/hub-tool/blob/main/.github/workflows/release-weekly-build.yml,https://github.com/docker/hub-tool
actions,checkout,de0fac2e4500dabe0009e67214ff5f5447ce83dd,actions/checkout@de0fac2e4500dabe0009e67214ff5f5447ce83dd,commit,https://github.com/actions/checkout/blob/de0fac2e4500dabe0009e67214ff5f5447ce83dd/action.yml,0,0,8019,iceberg-go,asf-allowlist-check.yml,workflow,public,0,1,0,https://github.com/docker/iceberg-go/blob/main/.github/workflows/asf-allowlist-check.yml,https://github.com/docker/iceberg-go
actions,checkout,de0fac2e4500dabe0009e67214ff5f5447ce83dd,actions/checkout@de0fac2e4500dabe0009e67214ff5f5447ce83dd,commit,https://github.com/actions/checkout/blob/de0fac2e4500dabe0009e67214ff5f5447ce83dd/action.yml,0,0,8019,iceberg-go,audit-and-verify.yml,workflow,public,0,1,0,https://github.com/docker/iceberg-go/blob/main/.github/workflows/audit-and-verify.yml,https://github.com/docker/iceberg-go
actions,checkout,de0fac2e4500dabe0009e67214ff5f5447ce83dd,actions/checkout@de0fac2e4500dabe0009e67214ff5f5447ce83dd,commit,https://github.com/actions/checkout/blob/de0fac2e4500dabe0009e67214ff5f5447ce83dd/action.yml,0,0,8019,iceberg-go,codeql.yml,workflow,public,0,1,0,https://github.com/docker/iceberg-go/blob/main/.github/workflows/codeql.yml,https://github.com/docker/iceberg-go
actions,checkout,de0fac2e4500dabe0009e67214ff5f5447ce83dd,actions/checkout@de0fac2e4500dabe0009e67214ff5f5447ce83dd,commit,https://github.com/actions/checkout/blob/de0fac2e4500dabe0009e67214ff5f5447ce83dd/action.yml,0,0,8019,iceberg-go,go-ci.yml,workflow,public,0,1,0,https://github.com/docker/iceberg-go/blob/main/.github/workflows/go-ci.yml,https://github.com/docker/iceberg-go
actions,checkout,de0fac2e4500dabe0009e67214ff5f5447ce83dd,actions/checkout@de0fac2e4500dabe0009e67214ff5f5447ce83dd,commit,https://github.com/actions/checkout/blob/de0fac2e4500dabe0009e67214ff5f5447ce83dd/action.yml,0,0,8019,iceberg-go,go-integration.yml,workflow,public,0,1,0,https://github.com/docker/iceberg-go/blob/main/.github/workflows/go-integration.yml,https://github.com/docker/iceberg-go
actions,checkout,de0fac2e4500dabe0009e67214ff5f5447ce83dd,actions/checkout@de0fac2e4500dabe0009e67214ff5f5447ce83dd,commit,https://github.com/actions/checkout/blob/de0fac2e4500dabe0009e67214ff5f5447ce83dd/action.yml,0,0,8019,iceberg-go,go-release-docs.yml,workflow,public,0,1,0,https://github.com/docker/iceberg-go/blob/main/.github/workflows/go-release-docs.yml,https://github.com/docker/iceberg-go
actions,checkout,de0fac2e4500dabe0009e67214ff5f5447ce83dd,actions/checkout@de0fac2e4500dabe0009e67214ff5f5447ce83dd,commit,https://github.com/actions/checkout/blob/de0fac2e4500dabe0009e67214ff5f5447ce83dd/action.yml,0,0,8019,iceberg-go,license_check.yml,workflow,public,0,1,0,https://github.com/docker/iceberg-go/blob/main/.github/workflows/license_check.yml,https://github.com/docker/iceberg-go
actions,checkout,de0fac2e4500dabe0009e67214ff5f5447ce83dd,actions/checkout@de0fac2e4500dabe0009e67214ff5f5447ce83dd,commit,https://github.com/actions/checkout/blob/de0fac2e4500dabe0009e67214ff5f5447ce83dd/action.yml,0,0,8019,iceberg-go,rc.yml,workflow,public,0,1,0,https://github.com/docker/iceberg-go/blob/main/.github/workflows/rc.yml,https://github.com/docker/iceberg-go
actions,checkout,de0fac2e4500dabe0009e67214ff5f5447ce83dd,actions/checkout@de0fac2e4500dabe0009e67214ff5f5447ce83dd,commit,https://github.com/actions/checkout/blob/de0fac2e4500dabe0009e67214ff5f5447ce83dd/action.yml,0,0,8019,iceberg-go,zizmor.yml,workflow,public,0,1,0,https://github.com/docker/iceberg-go/blob/main/.github/workflows/zizmor.yml,https://github.com/docker/iceberg-go
actions,checkout,v4,actions/checkout@v4,tag,https://github.com/actions/checkout/blob/v4/action.yml,0,0,8019,inference-engine-vllm,build.yml,workflow,public,1,0,0,https://github.com/docker/inference-engine-vllm/blob/main/.github/workflows/build.yml,https://github.com/docker/inference-engine-vllm
actions,checkout,692973e3d937129bcbf40652eb9f2f61becf3332,actions/checkout@692973e3d937129bcbf40652eb9f2f61becf3332,commit,https://github.com/actions/checkout/blob/692973e3d937129bcbf40652eb9f2f61becf3332/action.yml,0,0,8019,kind,docker.yaml,workflow,public,1,1,0,https://github.com/docker/kind/blob/main/.github/workflows/docker.yaml,https://github.com/docker/kind
actions,checkout,692973e3d937129bcbf40652eb9f2f61becf3332,actions/checkout@692973e3d937129bcbf40652eb9f2f61becf3332,commit,https://github.com/actions/checkout/blob/692973e3d937129bcbf40652eb9f2f61becf3332/action.yml,0,0,8019,kind,nerdctl.yaml,workflow,public,1,1,0,https://github.com/docker/kind/blob/main/.github/workflows/nerdctl.yaml,https://github.com/docker/kind
actions,checkout,692973e3d937129bcbf40652eb9f2f61becf3332,actions/checkout@692973e3d937129bcbf40652eb9f2f61becf3332,commit,https://github.com/actions/checkout/blob/692973e3d937129bcbf40652eb9f2f61becf3332/action.yml,0,0,8019,kind,podman.yml,workflow,public,1,1,0,https://github.com/docker/kind/blob/main/.github/workflows/podman.yml,https://github.com/docker/kind
actions,checkout,692973e3d937129bcbf40652eb9f2f61becf3332,actions/checkout@692973e3d937129bcbf40652eb9f2f61becf3332,commit,https://github.com/actions/checkout/blob/692973e3d937129bcbf40652eb9f2f61becf3332/action.yml,0,0,8019,kind,vm.yaml,workflow,public,1,1,0,https://github.com/docker/kind/blob/main/.github/workflows/vm.yaml,https://github.com/docker/kind
actions,checkout,34e114876b0b11c390a56381ad16ebd13914f8d5,actions/checkout@34e114876b0b11c390a56381ad16ebd13914f8d5,commit,https://github.com/actions/checkout/blob/34e114876b0b11c390a56381ad16ebd13914f8d5/action.yml,0,0,8019,labs-ai-tools-for-devs,extension.yml,workflow,public,0,0,0,https://github.com/docker/labs-ai-tools-for-devs/blob/main/.github/workflows/extension.yml,https://github.com/docker/labs-ai-tools-for-devs
actions,checkout,34e114876b0b11c390a56381ad16ebd13914f8d5,actions/checkout@34e114876b0b11c390a56381ad16ebd13914f8d5,commit,https://github.com/actions/checkout/blob/34e114876b0b11c390a56381ad16ebd13914f8d5/action.yml,0,0,8019,labs-ai-tools-for-devs,prompts-docker.yml,workflow,public,0,0,0,https://github.com/docker/labs-ai-tools-for-devs/blob/main/.github/workflows/prompts-docker.yml,https://github.com/docker/labs-ai-tools-for-devs
actions,checkout,34e114876b0b11c390a56381ad16ebd13914f8d5,actions/checkout@34e114876b0b11c390a56381ad16ebd13914f8d5,commit,https://github.com/actions/checkout/blob/34e114876b0b11c390a56381ad16ebd13914f8d5/action.yml,0,0,8019,labs-ai-tools-for-devs,test-extension.yml,workflow,public,0,0,0,https://github.com/docker/labs-ai-tools-for-devs/blob/main/.github/workflows/test-extension.yml,https://github.com/docker/labs-ai-tools-for-devs
actions,checkout,34e114876b0b11c390a56381ad16ebd13914f8d5,actions/checkout@34e114876b0b11c390a56381ad16ebd13914f8d5,commit,https://github.com/actions/checkout/blob/34e114876b0b11c390a56381ad16ebd13914f8d5/action.yml,0,0,8019,labs-ai-tools-vscode,build-release.yml,workflow,public,0,0,0,https://github.com/docker/labs-ai-tools-vscode/blob/main/.github/workflows/build-release.yml,https://github.com/docker/labs-ai-tools-vscode
actions,checkout,34e114876b0b11c390a56381ad16ebd13914f8d5,actions/checkout@34e114876b0b11c390a56381ad16ebd13914f8d5,commit,https://github.com/actions/checkout/blob/34e114876b0b11c390a56381ad16ebd13914f8d5/action.yml,0,0,8019,labs-ai-tools-vscode,extension-tests.yml,workflow,public,0,0,0,https://github.com/docker/labs-ai-tools-vscode/blob/main/.github/workflows/extension-tests.yml,https://github.com/docker/labs-ai-tools-vscode
actions,checkout,f43a0e5ff2bd294095638e18286ca9a3d1956744,actions/checkout@f43a0e5ff2bd294095638e18286ca9a3d1956744,commit,https://github.com/actions/checkout/blob/f43a0e5ff2bd294095638e18286ca9a3d1956744/action.yml,0,0,8019,labs-tape,ci.yaml,workflow,public,0,0,0,https://github.com/docker/labs-tape/blob/main/.github/workflows/ci.yaml,https://github.com/docker/labs-tape
actions,checkout,ee0669bd1cc54295c223e0bb666b733df41de1c5,actions/checkout@ee0669bd1cc54295c223e0bb666b733df41de1c5,commit,https://github.com/actions/checkout/blob/ee0669bd1cc54295c223e0bb666b733df41de1c5/action.yml,0,0,8019,libkv,dummy.yml,workflow,public,0,0,0,https://github.com/docker/libkv/blob/master/.github/workflows/dummy.yml,https://github.com/docker/libkv
actions,checkout,de0fac2e4500dabe0009e67214ff5f5447ce83dd,actions/checkout@de0fac2e4500dabe0009e67214ff5f5447ce83dd,commit,https://github.com/actions/checkout/blob/de0fac2e4500dabe0009e67214ff5f5447ce83dd/action.yml,0,0,8019,login-action,ci.yml,workflow,public,0,0,0,https://github.com/docker/login-action/blob/master/.github/workflows/ci.yml,https://github.com/docker/login-action
actions,checkout,de0fac2e4500dabe0009e67214ff5f5447ce83dd,actions/checkout@de0fac2e4500dabe0009e67214ff5f5447ce83dd,commit,https://github.com/actions/checkout/blob/de0fac2e4500dabe0009e67214ff5f5447ce83dd/action.yml,0,0,8019,login-action,codeql.yml,workflow,public,0,0,0,https://github.com/docker/login-action/blob/master/.github/workflows/codeql.yml,https://github.com/docker/login-action
actions,checkout,de0fac2e4500dabe0009e67214ff5f5447ce83dd,actions/checkout@de0fac2e4500dabe0009e67214ff5f5447ce83dd,commit,https://github.com/actions/checkout/blob/de0fac2e4500dabe0009e67214ff5f5447ce83dd/action.yml,0,0,8019,login-action,publish.yml,workflow,public,0,0,0,https://github.com/docker/login-action/blob/master/.github/workflows/publish.yml,https://github.com/docker/login-action
actions,checkout,de0fac2e4500dabe0009e67214ff5f5447ce83dd,actions/checkout@de0fac2e4500dabe0009e67214ff5f5447ce83dd,commit,https://github.com/actions/checkout/blob/de0fac2e4500dabe0009e67214ff5f5447ce83dd/action.yml,0,0,8019,login-action,test.yml,workflow,public,0,0,0,https://github.com/docker/login-action/blob/master/.github/workflows/test.yml,https://github.com/docker/login-action
actions,checkout,de0fac2e4500dabe0009e67214ff5f5447ce83dd,actions/checkout@de0fac2e4500dabe0009e67214ff5f5447ce83dd,commit,https://github.com/actions/checkout/blob/de0fac2e4500dabe0009e67214ff5f5447ce83dd/action.yml,0,0,8019,login-action,update-dist.yml,workflow,public,0,0,0,https://github.com/docker/login-action/blob/master/.github/workflows/update-dist.yml,https://github.com/docker/login-action
actions,checkout,de0fac2e4500dabe0009e67214ff5f5447ce83dd,actions/checkout@de0fac2e4500dabe0009e67214ff5f5447ce83dd,commit,https://github.com/actions/checkout/blob/de0fac2e4500dabe0009e67214ff5f5447ce83dd/action.yml,0,0,8019,login-action,validate.yml,workflow,public,0,0,0,https://github.com/docker/login-action/blob/master/.github/workflows/validate.yml,https://github.com/docker/login-action
actions,checkout,de0fac2e4500dabe0009e67214ff5f5447ce83dd,actions/checkout@de0fac2e4500dabe0009e67214ff5f5447ce83dd,commit,https://github.com/actions/checkout/blob/de0fac2e4500dabe0009e67214ff5f5447ce83dd/action.yml,0,0,8019,login-action,zizmor.yml,workflow,public,0,0,0,https://github.com/docker/login-action/blob/master/.github/workflows/zizmor.yml,https://github.com/docker/login-action
actions,checkout,08c6903cd8c0fde910a37f88322edcfb5dd907a8,actions/checkout@08c6903cd8c0fde910a37f88322edcfb5dd907a8,commit,https://github.com/actions/checkout/blob/08c6903cd8c0fde910a37f88322edcfb5dd907a8/action.yml,0,0,8019,mcp-community-registry,cancel-pulumi-lock.yml,workflow,public,0,1,0,https://github.com/docker/mcp-community-registry/blob/main/.github/workflows/cancel-pulumi-lock.yml,https://github.com/docker/mcp-community-registry
