repo_name,workflow_path,job_name,runner,visibility,archived,forked,reusable_workflow,workflow_url,repo_url
go-winio,ci.yml,test,windows-2019,public,0,1,0,https://github.com/docker/go-winio/blob/main/.github/workflows/ci.yml,https://github.com/docker/go-winio
