repo_name,workflow_path,job_name,runner,visibility,archived,forked,reusable_workflow,workflow_url,repo_url
setup-docker-action,ci.yml,context,windows-latest,public,0,0,0,https://github.com/docker/setup-docker-action/blob/master/.github/workflows/ci.yml,https://github.com/docker/setup-docker-action
setup-docker-action,ci.yml,daemon-config,macos-26-large,public,0,0,0,https://github.com/docker/setup-docker-action/blob/master/.github/workflows/ci.yml,https://github.com/docker/setup-docker-action
setup-docker-action,ci.yml,daemon-config,ubuntu-24.04-arm,public,0,0,0,https://github.com/docker/setup-docker-action/blob/master/.github/workflows/ci.yml,https://github.com/docker/setup-docker-action
setup-docker-action,ci.yml,daemon-config,ubuntu-latest,public,0,0,0,https://github.com/docker/setup-docker-action/blob/master/.github/workflows/ci.yml,https://github.com/docker/setup-docker-action
setup-docker-action,ci.yml,daemon-config,windows-latest,public,0,0,0,https://github.com/docker/setup-docker-action/blob/master/.github/workflows/ci.yml,https://github.com/docker/setup-docker-action
setup-docker-action,ci.yml,docker-29,macos-26-large,public,0,0,0,https://github.com/docker/setup-docker-action/blob/master/.github/workflows/ci.yml,https://github.com/docker/setup-docker-action
setup-docker-action,ci.yml,docker-29,ubuntu-latest,public,0,0,0,https://github.com/docker/setup-docker-action/blob/master/.github/workflows/ci.yml,https://github.com/docker/setup-docker-action
setup-docker-action,ci.yml,docker-29,windows-latest,public,0,0,0,https://github.com/docker/setup-docker-action/blob/master/.github/workflows/ci.yml,https://github.com/docker/setup-docker-action
setup-docker-action,ci.yml,lima-start-args,macos-26-large,public,0,0,0,https://github.com/docker/setup-docker-action/blob/master/.github/workflows/ci.yml,https://github.com/docker/setup-docker-action
setup-docker-action,ci.yml,main,macos-26-large,public,0,0,0,https://github.com/docker/setup-docker-action/blob/master/.github/workflows/ci.yml,https://github.com/docker/setup-docker-action
setup-docker-action,ci.yml,main,ubuntu-24.04-arm,public,0,0,0,https://github.com/docker/setup-docker-action/blob/master/.github/workflows/ci.yml,https://github.com/docker/setup-docker-action
setup-docker-action,ci.yml,main,ubuntu-latest,public,0,0,0,https://github.com/docker/setup-docker-action/blob/master/.github/workflows/ci.yml,https://github.com/docker/setup-docker-action
setup-docker-action,ci.yml,main,windows-latest,public,0,0,0,https://github.com/docker/setup-docker-action/blob/master/.github/workflows/ci.yml,https://github.com/docker/setup-docker-action
setup-docker-action,ci.yml,rootless,ubuntu-latest,public,0,0,0,https://github.com/docker/setup-docker-action/blob/master/.github/workflows/ci.yml,https://github.com/docker/setup-docker-action
setup-docker-action,ci.yml,set-host,ubuntu-latest,public,0,0,0,https://github.com/docker/setup-docker-action/blob/master/.github/workflows/ci.yml,https://github.com/docker/setup-docker-action
setup-docker-action,ci.yml,tcp,macos-26-large,public,0,0,0,https://github.com/docker/setup-docker-action/blob/master/.github/workflows/ci.yml,https://github.com/docker/setup-docker-action
setup-docker-action,ci.yml,tcp,ubuntu-24.04-arm,public,0,0,0,https://github.com/docker/setup-docker-action/blob/master/.github/workflows/ci.yml,https://github.com/docker/setup-docker-action
setup-docker-action,ci.yml,tcp,ubuntu-latest,public,0,0,0,https://github.com/docker/setup-docker-action/blob/master/.github/workflows/ci.yml,https://github.com/docker/setup-docker-action
setup-docker-action,ci.yml,tcp,windows-latest,public,0,0,0,https://github.com/docker/setup-docker-action/blob/master/.github/workflows/ci.yml,https://github.com/docker/setup-docker-action
setup-docker-action,ci.yml,undock-regctl-version,ubuntu-latest,public,0,0,0,https://github.com/docker/setup-docker-action/blob/master/.github/workflows/ci.yml,https://github.com/docker/setup-docker-action
setup-docker-action,codeql.yml,analyze,ubuntu-latest,public,0,0,0,https://github.com/docker/setup-docker-action/blob/master/.github/workflows/codeql.yml,https://github.com/docker/setup-docker-action
setup-docker-action,publish.yml,publish,ubuntu-latest,public,0,0,0,https://github.com/docker/setup-docker-action/blob/master/.github/workflows/publish.yml,https://github.com/docker/setup-docker-action
setup-docker-action,test.yml,test,ubuntu-latest,public,0,0,0,https://github.com/docker/setup-docker-action/blob/master/.github/workflows/test.yml,https://github.com/docker/setup-docker-action
setup-docker-action,update-dist.yml,update-dist,ubuntu-latest,public,0,0,0,https://github.com/docker/setup-docker-action/blob/master/.github/workflows/update-dist.yml,https://github.com/docker/setup-docker-action
setup-docker-action,validate.yml,prepare,ubuntu-latest,public,0,0,0,https://github.com/docker/setup-docker-action/blob/master/.github/workflows/validate.yml,https://github.com/docker/setup-docker-action
setup-docker-action,validate.yml,validate,ubuntu-latest,public,0,0,0,https://github.com/docker/setup-docker-action/blob/master/.github/workflows/validate.yml,https://github.com/docker/setup-docker-action
setup-qemu-action,ci.yml,cache-image,ubuntu-latest,public,0,0,0,https://github.com/docker/setup-qemu-action/blob/master/.github/workflows/ci.yml,https://github.com/docker/setup-qemu-action
setup-qemu-action,ci.yml,default,ubuntu-latest,public,0,0,0,https://github.com/docker/setup-qemu-action/blob/master/.github/workflows/ci.yml,https://github.com/docker/setup-qemu-action
setup-qemu-action,ci.yml,error,ubuntu-latest,public,0,0,0,https://github.com/docker/setup-qemu-action/blob/master/.github/workflows/ci.yml,https://github.com/docker/setup-qemu-action
setup-qemu-action,ci.yml,main,ubuntu-latest,public,0,0,0,https://github.com/docker/setup-qemu-action/blob/master/.github/workflows/ci.yml,https://github.com/docker/setup-qemu-action
setup-qemu-action,ci.yml,reset,ubuntu-latest,public,0,0,0,https://github.com/docker/setup-qemu-action/blob/master/.github/workflows/ci.yml,https://github.com/docker/setup-qemu-action
setup-qemu-action,ci.yml,version,ubuntu-latest,public,0,0,0,https://github.com/docker/setup-qemu-action/blob/master/.github/workflows/ci.yml,https://github.com/docker/setup-qemu-action
setup-qemu-action,codeql.yml,analyze,ubuntu-latest,public,0,0,0,https://github.com/docker/setup-qemu-action/blob/master/.github/workflows/codeql.yml,https://github.com/docker/setup-qemu-action
setup-qemu-action,publish.yml,publish,ubuntu-latest,public,0,0,0,https://github.com/docker/setup-qemu-action/blob/master/.github/workflows/publish.yml,https://github.com/docker/setup-qemu-action
setup-qemu-action,test.yml,test,ubuntu-latest,public,0,0,0,https://github.com/docker/setup-qemu-action/blob/master/.github/workflows/test.yml,https://github.com/docker/setup-qemu-action
setup-qemu-action,update-dist.yml,update-dist,ubuntu-latest,public,0,0,0,https://github.com/docker/setup-qemu-action/blob/master/.github/workflows/update-dist.yml,https://github.com/docker/setup-qemu-action
setup-qemu-action,validate.yml,prepare,ubuntu-latest,public,0,0,0,https://github.com/docker/setup-qemu-action/blob/master/.github/workflows/validate.yml,https://github.com/docker/setup-qemu-action
setup-qemu-action,validate.yml,validate,ubuntu-latest,public,0,0,0,https://github.com/docker/setup-qemu-action/blob/master/.github/workflows/validate.yml,https://github.com/docker/setup-qemu-action
simplepypi,publish.yml,pypi-publish,ubuntu-latest,public,0,1,0,https://github.com/docker/simplepypi/blob/main/.github/workflows/publish.yml,https://github.com/docker/simplepypi
terraform-provider-docker,acctest.yaml,acctest,ubuntu-latest,public,0,0,0,https://github.com/docker/terraform-provider-docker/blob/main/.github/workflows/acctest.yaml,https://github.com/docker/terraform-provider-docker
terraform-provider-docker,ci.yaml,build,ubuntu-latest,public,0,0,0,https://github.com/docker/terraform-provider-docker/blob/main/.github/workflows/ci.yaml,https://github.com/docker/terraform-provider-docker
terraform-provider-docker,release.yml,goreleaser,ubuntu-latest,public,0,0,0,https://github.com/docker/terraform-provider-docker/blob/main/.github/workflows/release.yml,https://github.com/docker/terraform-provider-docker
unleash-proxy,codeql-analysis.yml,analyze,ubuntu-latest,public,0,1,0,https://github.com/docker/unleash-proxy/blob/main/.github/workflows/codeql-analysis.yml,https://github.com/docker/unleash-proxy
unleash-proxy,node.js.yml,build,ubuntu-latest,public,0,1,0,https://github.com/docker/unleash-proxy/blob/main/.github/workflows/node.js.yml,https://github.com/docker/unleash-proxy
unleash-proxy,push-docker-releases.yml,docker,ubuntu-latest,public,0,1,0,https://github.com/docker/unleash-proxy/blob/main/.github/workflows/push-docker-releases.yml,https://github.com/docker/unleash-proxy
unleash-proxy,push-ecr-releases.yml,docker,ubuntu-latest,public,0,1,0,https://github.com/docker/unleash-proxy/blob/main/.github/workflows/push-ecr-releases.yml,https://github.com/docker/unleash-proxy
unleash-proxy,release.yml,build,ubuntu-latest,public,0,1,0,https://github.com/docker/unleash-proxy/blob/main/.github/workflows/release.yml,https://github.com/docker/unleash-proxy
unleash-proxy,release_changelog.yml,release,ubuntu-latest,public,0,1,0,https://github.com/docker/unleash-proxy/blob/main/.github/workflows/release_changelog.yml,https://github.com/docker/unleash-proxy
vscode-extension,build.yml,create-release,ubuntu-latest,public,0,0,0,https://github.com/docker/vscode-extension/blob/main/.github/workflows/build.yml,https://github.com/docker/vscode-extension
vscode-extension,build.yml,test-latest,ubuntu-latest,public,0,0,0,https://github.com/docker/vscode-extension/blob/main/.github/workflows/build.yml,https://github.com/docker/vscode-extension
vscode-extension,build.yml,test-release,ubuntu-latest,public,0,0,0,https://github.com/docker/vscode-extension/blob/main/.github/workflows/build.yml,https://github.com/docker/vscode-extension
vscode-extension,build.yml,upload,ubuntu-latest,public,0,0,0,https://github.com/docker/vscode-extension/blob/main/.github/workflows/build.yml,https://github.com/docker/vscode-extension
vscode-extension,build.yml,upload-release-binaries,ubuntu-latest,public,0,0,0,https://github.com/docker/vscode-extension/blob/main/.github/workflows/build.yml,https://github.com/docker/vscode-extension
vscode-extension,lint.yml,lint,ubuntu-latest,public,0,0,0,https://github.com/docker/vscode-extension/blob/main/.github/workflows/lint.yml,https://github.com/docker/vscode-extension
vscode-extension,prepare-release.yml,prepare-release,ubuntu-latest,public,0,0,0,https://github.com/docker/vscode-extension/blob/main/.github/workflows/prepare-release.yml,https://github.com/docker/vscode-extension
vscode-extension,verify.yml,check-commits,ubuntu-latest,public,0,0,0,https://github.com/docker/vscode-extension/blob/main/.github/workflows/verify.yml,https://github.com/docker/vscode-extension
webgpudd,build.yml,build_linux,ubuntu-latest,public,0,0,0,https://github.com/docker/webgpudd/blob/main/.github/workflows/build.yml,https://github.com/docker/webgpudd
webgpudd,build.yml,build_macos,macos-latest,public,0,0,0,https://github.com/docker/webgpudd/blob/main/.github/workflows/build.yml,https://github.com/docker/webgpudd
webgpudd,build.yml,release,ubuntu-latest,public,0,0,0,https://github.com/docker/webgpudd/blob/main/.github/workflows/build.yml,https://github.com/docker/webgpudd
welcome-to-docker,merge-main-into-small-image.yml,merge-main-into-small-image,ubuntu-latest,public,0,0,0,https://github.com/docker/welcome-to-docker/blob/main/.github/workflows/merge-main-into-small-image.yml,https://github.com/docker/welcome-to-docker
winget-pkgs,pesterTests.yaml,test,windows-latest,public,0,1,0,https://github.com/docker/winget-pkgs/blob/master/.github/workflows/pesterTests.yaml,https://github.com/docker/winget-pkgs
winget-pkgs,scriptAnalyzer.yaml,analyze,windows-latest,public,0,1,0,https://github.com/docker/winget-pkgs/blob/master/.github/workflows/scriptAnalyzer.yaml,https://github.com/docker/winget-pkgs
winget-pkgs,spellCheck.yaml,comment-pr,ubuntu-latest,public,0,1,0,https://github.com/docker/winget-pkgs/blob/master/.github/workflows/spellCheck.yaml,https://github.com/docker/winget-pkgs
winget-pkgs,spellCheck.yaml,comment-push,ubuntu-latest,public,0,1,0,https://github.com/docker/winget-pkgs/blob/master/.github/workflows/spellCheck.yaml,https://github.com/docker/winget-pkgs
winget-pkgs,spellCheck.yaml,spelling,ubuntu-latest,public,0,1,0,https://github.com/docker/winget-pkgs/blob/master/.github/workflows/spellCheck.yaml,https://github.com/docker/winget-pkgs
