org,repo,workflow,fork,archived,stars,visibility,ref,ref_type,ref_resolved_to,ref_resolved_type,workflow_type,workflow_url,jobs_count,workflow_status,parent_workflows,event_triggers
awslabs,assisted-log-enabler-for-aws,.github/workflows/github-repo-stats.yml,0,0,265,public,main,branch,8b6c63feabc27579e21247ed2f2ba4e459a9ad55,commit,workflow,https://github.com/awslabs/assisted-log-enabler-for-aws/blob/8b6c63feabc27579e21247ed2f2ba4e459a9ad55/.github/workflows/github-repo-stats.yml,1,,,"schedule,workflow_dispatch"
awslabs,attribution-gen,.github/workflows/e2e-test.yaml,0,0,6,public,main,branch,0920d0ac794faff70b81b647ceeb97f2a576f714,commit,workflow,https://github.com/awslabs/attribution-gen/blob/0920d0ac794faff70b81b647ceeb97f2a576f714/.github/workflows/e2e-test.yaml,1,,,"push,pull_request"
awslabs,attribution-gen,.github/workflows/release.yaml,0,0,6,public,main,branch,0920d0ac794faff70b81b647ceeb97f2a576f714,commit,workflow,https://github.com/awslabs/attribution-gen/blob/0920d0ac794faff70b81b647ceeb97f2a576f714/.github/workflows/release.yaml,1,,,push
awslabs,attribution-gen,.github/workflows/unit-test.yaml,0,0,6,public,main,branch,0920d0ac794faff70b81b647ceeb97f2a576f714,commit,workflow,https://github.com/awslabs/attribution-gen/blob/0920d0ac794faff70b81b647ceeb97f2a576f714/.github/workflows/unit-test.yaml,1,,,"push,pull_request"
awslabs,attribution-gen,.github/workflows/verify-attribution.yaml,0,0,6,public,main,branch,0920d0ac794faff70b81b647ceeb97f2a576f714,commit,workflow,https://github.com/awslabs/attribution-gen/blob/0920d0ac794faff70b81b647ceeb97f2a576f714/.github/workflows/verify-attribution.yaml,1,,,"push,pull_request"
awslabs,aurora-dsql-django,.github/workflows/bandit-scan.yml,0,0,13,public,version-0,branch,91e6a2a4cb0a4f00acdeb6e5ad95a30ddfbd4443,commit,workflow,https://github.com/awslabs/aurora-dsql-django/blob/91e6a2a4cb0a4f00acdeb6e5ad95a30ddfbd4443/.github/workflows/bandit-scan.yml,1,,,"push,pull_request"
awslabs,aurora-dsql-django,.github/workflows/cicd.yml,0,0,13,public,version-0,branch,91e6a2a4cb0a4f00acdeb6e5ad95a30ddfbd4443,commit,workflow,https://github.com/awslabs/aurora-dsql-django/blob/91e6a2a4cb0a4f00acdeb6e5ad95a30ddfbd4443/.github/workflows/cicd.yml,2,,,"push,pull_request,workflow_dispatch"
awslabs,aurora-dsql-django,.github/workflows/closed-issue-message.yml,0,0,13,public,version-0,branch,91e6a2a4cb0a4f00acdeb6e5ad95a30ddfbd4443,commit,workflow,https://github.com/awslabs/aurora-dsql-django/blob/91e6a2a4cb0a4f00acdeb6e5ad95a30ddfbd4443/.github/workflows/closed-issue-message.yml,1,,,issues
awslabs,aurora-dsql-django,.github/workflows/deps-review.yml,0,0,13,public,version-0,branch,91e6a2a4cb0a4f00acdeb6e5ad95a30ddfbd4443,commit,workflow,https://github.com/awslabs/aurora-dsql-django/blob/91e6a2a4cb0a4f00acdeb6e5ad95a30ddfbd4443/.github/workflows/deps-review.yml,1,,,pull_request
awslabs,aurora-dsql-django,.github/workflows/handle-stale-discussions.yml,0,0,13,public,version-0,branch,91e6a2a4cb0a4f00acdeb6e5ad95a30ddfbd4443,commit,workflow,https://github.com/awslabs/aurora-dsql-django/blob/91e6a2a4cb0a4f00acdeb6e5ad95a30ddfbd4443/.github/workflows/handle-stale-discussions.yml,1,,,"schedule,discussion_comment"
awslabs,aurora-dsql-django,.github/workflows/issue-regression-labeler.yml,0,0,13,public,version-0,branch,91e6a2a4cb0a4f00acdeb6e5ad95a30ddfbd4443,commit,workflow,https://github.com/awslabs/aurora-dsql-django/blob/91e6a2a4cb0a4f00acdeb6e5ad95a30ddfbd4443/.github/workflows/issue-regression-labeler.yml,1,,,issues
awslabs,aurora-dsql-django,.github/workflows/release.yml,0,0,13,public,version-0,branch,91e6a2a4cb0a4f00acdeb6e5ad95a30ddfbd4443,commit,workflow,https://github.com/awslabs/aurora-dsql-django/blob/91e6a2a4cb0a4f00acdeb6e5ad95a30ddfbd4443/.github/workflows/release.yml,5,,,release
awslabs,aurora-dsql-django,.github/workflows/stale-issues.yml,0,0,13,public,version-0,branch,91e6a2a4cb0a4f00acdeb6e5ad95a30ddfbd4443,commit,workflow,https://github.com/awslabs/aurora-dsql-django/blob/91e6a2a4cb0a4f00acdeb6e5ad95a30ddfbd4443/.github/workflows/stale-issues.yml,1,,,schedule
awslabs,aurora-dsql-hibernate,.github/workflows/gitleaks-scan.yml,0,0,4,public,main,branch,0b23e1ad160f7cbbde22c19dce92aa94c11de623,commit,workflow,https://github.com/awslabs/aurora-dsql-hibernate/blob/0b23e1ad160f7cbbde22c19dce92aa94c11de623/.github/workflows/gitleaks-scan.yml,1,,,"push,pull_request"
awslabs,aurora-dsql-hibernate,.github/workflows/java-hibernate-tests.yml,0,0,4,public,main,branch,0b23e1ad160f7cbbde22c19dce92aa94c11de623,commit,workflow,https://github.com/awslabs/aurora-dsql-hibernate/blob/0b23e1ad160f7cbbde22c19dce92aa94c11de623/.github/workflows/java-hibernate-tests.yml,1,,,"push,pull_request,workflow_dispatch"
awslabs,aurora-dsql-hibernate,.github/workflows/publish-maven.yml,0,0,4,public,main,branch,0b23e1ad160f7cbbde22c19dce92aa94c11de623,commit,workflow,https://github.com/awslabs/aurora-dsql-hibernate/blob/0b23e1ad160f7cbbde22c19dce92aa94c11de623/.github/workflows/publish-maven.yml,1,,,release
awslabs,aurora-dsql-jdbc-connector,.github/workflows/gitleaks-scan.yml,0,0,0,public,main,branch,526590df921ad2c6e7bba42ef16d9087f4ff2789,commit,workflow,https://github.com/awslabs/aurora-dsql-jdbc-connector/blob/526590df921ad2c6e7bba42ef16d9087f4ff2789/.github/workflows/gitleaks-scan.yml,1,,,"push,pull_request"
awslabs,aurora-dsql-jdbc-connector,.github/workflows/java-tests.yml,0,0,0,public,main,branch,526590df921ad2c6e7bba42ef16d9087f4ff2789,commit,workflow,https://github.com/awslabs/aurora-dsql-jdbc-connector/blob/526590df921ad2c6e7bba42ef16d9087f4ff2789/.github/workflows/java-tests.yml,7,,,"push,pull_request,workflow_dispatch"
awslabs,aurora-dsql-jdbc-connector,.github/workflows/publish-maven.yml,0,0,0,public,main,branch,526590df921ad2c6e7bba42ef16d9087f4ff2789,commit,workflow,https://github.com/awslabs/aurora-dsql-jdbc-connector/blob/526590df921ad2c6e7bba42ef16d9087f4ff2789/.github/workflows/publish-maven.yml,1,,,release
awslabs,aurora-dsql-sqlalchemy,.github/workflows/cicd.yml,0,0,6,public,main,branch,8cf0b10190e88a440a941b464d4af907c2d4c612,commit,workflow,https://github.com/awslabs/aurora-dsql-sqlalchemy/blob/8cf0b10190e88a440a941b464d4af907c2d4c612/.github/workflows/cicd.yml,1,,,"push,pull_request,workflow_dispatch"
awslabs,aurora-dsql-sqlalchemy,.github/workflows/gitleaks-scan.yml,0,0,6,public,main,branch,8cf0b10190e88a440a941b464d4af907c2d4c612,commit,workflow,https://github.com/awslabs/aurora-dsql-sqlalchemy/blob/8cf0b10190e88a440a941b464d4af907c2d4c612/.github/workflows/gitleaks-scan.yml,1,,,"push,pull_request"
awslabs,aurora-dsql-sqlalchemy,.github/workflows/publish-pypi.yml,0,0,6,public,main,branch,8cf0b10190e88a440a941b464d4af907c2d4c612,commit,workflow,https://github.com/awslabs/aurora-dsql-sqlalchemy/blob/8cf0b10190e88a440a941b464d4af907c2d4c612/.github/workflows/publish-pypi.yml,2,,,release
awslabs,AutoCorrode,.github/workflows/cd.yml,0,0,43,public,main,branch,d86fc6f11384c281bcc5bb471726e884016afbe2,commit,workflow,https://github.com/awslabs/AutoCorrode/blob/d86fc6f11384c281bcc5bb471726e884016afbe2/.github/workflows/cd.yml,2,,,"push,workflow_dispatch"
awslabs,AutoCorrode,.github/workflows/ci.yml,0,0,43,public,main,branch,d86fc6f11384c281bcc5bb471726e884016afbe2,commit,workflow,https://github.com/awslabs/AutoCorrode/blob/d86fc6f11384c281bcc5bb471726e884016afbe2/.github/workflows/ci.yml,3,,,"workflow_dispatch,push,pull_request"
awslabs,AutoCorrode,.github/actions/setup-isabelle-action/action.yml,0,0,43,public,main,branch,d86fc6f11384c281bcc5bb471726e884016afbe2,commit,action,https://github.com/awslabs/AutoCorrode/blob/d86fc6f11384c281bcc5bb471726e884016afbe2/.github/actions/setup-isabelle-action/action.yml,1,,,
awslabs,automated-security-helper,.github/workflows/ash-repo-docs.yml,0,0,502,public,main,branch,e73de85c1db7f443276370c4a6f7501815756780,commit,workflow,https://github.com/awslabs/automated-security-helper/blob/e73de85c1db7f443276370c4a6f7501815756780/.github/workflows/ash-repo-docs.yml,2,,,"push,pull_request,workflow_dispatch"
awslabs,automated-security-helper,.github/workflows/ash-repo-scan-validation.yml,0,0,502,public,main,branch,e73de85c1db7f443276370c4a6f7501815756780,commit,workflow,https://github.com/awslabs/automated-security-helper/blob/e73de85c1db7f443276370c4a6f7501815756780/.github/workflows/ash-repo-scan-validation.yml,1,,,"push,pull_request,workflow_dispatch"
awslabs,automated-security-helper,.github/workflows/ash-repo-scan.yml,0,0,502,public,main,branch,e73de85c1db7f443276370c4a6f7501815756780,commit,workflow,https://github.com/awslabs/automated-security-helper/blob/e73de85c1db7f443276370c4a6f7501815756780/.github/workflows/ash-repo-scan.yml,1,,,"pull_request,workflow_dispatch"
awslabs,automated-security-helper,.github/workflows/ash-repo-unit-tests.yml,0,0,502,public,main,branch,e73de85c1db7f443276370c4a6f7501815756780,commit,workflow,https://github.com/awslabs/automated-security-helper/blob/e73de85c1db7f443276370c4a6f7501815756780/.github/workflows/ash-repo-unit-tests.yml,1,,,"push,pull_request,workflow_dispatch"
awslabs,automated-security-helper,.github/workflows/run-ash-security-scan.yml,0,0,502,public,main,branch,e73de85c1db7f443276370c4a6f7501815756780,commit,workflow,https://github.com/awslabs/automated-security-helper/blob/e73de85c1db7f443276370c4a6f7501815756780/.github/workflows/run-ash-security-scan.yml,1,,,workflow_call
awslabs,autonomous-driving-data-framework,.github/workflows/check-integration-tests.yml,0,0,144,public,main,branch,10cc11c0de0bca93c9575d410f97cb41a8ad2a04,commit,workflow,https://github.com/awslabs/autonomous-driving-data-framework/blob/10cc11c0de0bca93c9575d410f97cb41a8ad2a04/.github/workflows/check-integration-tests.yml,2,,,"workflow_dispatch,schedule"
awslabs,autonomous-driving-data-framework,.github/workflows/module-checks-dev-requirements-change.yml,0,0,144,public,main,branch,10cc11c0de0bca93c9575d410f97cb41a8ad2a04,commit,workflow,https://github.com/awslabs/autonomous-driving-data-framework/blob/10cc11c0de0bca93c9575d410f97cb41a8ad2a04/.github/workflows/module-checks-dev-requirements-change.yml,2,,,"push,pull_request"
awslabs,autonomous-driving-data-framework,.github/workflows/module-checks.yml,0,0,144,public,main,branch,10cc11c0de0bca93c9575d410f97cb41a8ad2a04,commit,workflow,https://github.com/awslabs/autonomous-driving-data-framework/blob/10cc11c0de0bca93c9575d410f97cb41a8ad2a04/.github/workflows/module-checks.yml,2,,,"push,pull_request"
awslabs,avp-local-agent,.github/workflows/build_and_test.yml,0,0,18,public,main,branch,b325d95c0ce9e04db9f1b61310fa4e694655f36b,commit,workflow,https://github.com/awslabs/avp-local-agent/blob/b325d95c0ce9e04db9f1b61310fa4e694655f36b/.github/workflows/build_and_test.yml,1,,,"workflow_call,workflow_dispatch"
awslabs,avp-local-agent,.github/workflows/ci.yml,0,0,18,public,main,branch,b325d95c0ce9e04db9f1b61310fa4e694655f36b,commit,workflow,https://github.com/awslabs/avp-local-agent/blob/b325d95c0ce9e04db9f1b61310fa4e694655f36b/.github/workflows/ci.yml,1,,,"pull_request,workflow_dispatch"
awslabs,avp-local-agent,.github/workflows/comment_pr.yml,0,0,18,public,main,branch,b325d95c0ce9e04db9f1b61310fa4e694655f36b,commit,workflow,https://github.com/awslabs/avp-local-agent/blob/b325d95c0ce9e04db9f1b61310fa4e694655f36b/.github/workflows/comment_pr.yml,1,,,workflow_run
awslabs,avp-local-agent,.github/workflows/nightly_build.yml,0,0,18,public,main,branch,b325d95c0ce9e04db9f1b61310fa4e694655f36b,commit,workflow,https://github.com/awslabs/avp-local-agent/blob/b325d95c0ce9e04db9f1b61310fa4e694655f36b/.github/workflows/nightly_build.yml,1,,,schedule
awslabs,avp-local-agent,.github/workflows/semantic_version_check.yml,0,0,18,public,main,branch,b325d95c0ce9e04db9f1b61310fa4e694655f36b,commit,workflow,https://github.com/awslabs/avp-local-agent/blob/b325d95c0ce9e04db9f1b61310fa4e694655f36b/.github/workflows/semantic_version_check.yml,1,,,"workflow_call,workflow_dispatch"
awslabs,aws-ai-solution-kit,.github/workflows/build-container.yml,0,0,181,public,main,branch,6af3371f54e5cb4afc4f3100e11ea771249d99df,commit,workflow,https://github.com/awslabs/aws-ai-solution-kit/blob/6af3371f54e5cb4afc4f3100e11ea771249d99df/.github/workflows/build-container.yml,2,,,"pull_request,push"
awslabs,aws-ai-solution-kit,.github/workflows/build-template.yml,0,0,181,public,main,branch,6af3371f54e5cb4afc4f3100e11ea771249d99df,commit,workflow,https://github.com/awslabs/aws-ai-solution-kit/blob/6af3371f54e5cb4afc4f3100e11ea771249d99df/.github/workflows/build-template.yml,2,,,"pull_request,push"
awslabs,aws-ai-solution-kit,.github/workflows/gh-pages.yml,0,0,181,public,main,branch,6af3371f54e5cb4afc4f3100e11ea771249d99df,commit,workflow,https://github.com/awslabs/aws-ai-solution-kit/blob/6af3371f54e5cb4afc4f3100e11ea771249d99df/.github/workflows/gh-pages.yml,1,,,push
awslabs,aws-ai-solution-kit,.github/workflows/pull-request-lint.yml,0,0,181,public,main,branch,6af3371f54e5cb4afc4f3100e11ea771249d99df,commit,workflow,https://github.com/awslabs/aws-ai-solution-kit/blob/6af3371f54e5cb4afc4f3100e11ea771249d99df/.github/workflows/pull-request-lint.yml,1,,,pull_request_target
awslabs,aws-ai-solution-kit,.github/workflows/upgrade.yml,0,0,181,public,main,branch,6af3371f54e5cb4afc4f3100e11ea771249d99df,commit,workflow,https://github.com/awslabs/aws-ai-solution-kit/blob/6af3371f54e5cb4afc4f3100e11ea771249d99df/.github/workflows/upgrade.yml,2,,,"workflow_dispatch,schedule"
awslabs,aws-amplify-identity-broker,.github/workflows/codeql-analysis.yml,0,0,219,public,master,branch,4ae8497edcfccd4a89da52b704195e8a03b990ee,commit,workflow,https://github.com/awslabs/aws-amplify-identity-broker/blob/4ae8497edcfccd4a89da52b704195e8a03b990ee/.github/workflows/codeql-analysis.yml,1,,,"push,pull_request,schedule"
awslabs,aws-amplify-identity-broker-client,.github/workflows/codeql-analysis.yml,0,0,26,public,main,branch,089c0ffff466125836025897580702d6ff1abb66,commit,workflow,https://github.com/awslabs/aws-amplify-identity-broker-client/blob/089c0ffff466125836025897580702d6ff1abb66/.github/workflows/codeql-analysis.yml,1,,,"push,pull_request,schedule"
awslabs,aws-appflow-custom-connector-java,.github/workflows/maven_build.yml,0,0,19,public,main,branch,2f6c9f4244e110b1463f725aa489a433ee72a69c,commit,workflow,https://github.com/awslabs/aws-appflow-custom-connector-java/blob/2f6c9f4244e110b1463f725aa489a433ee72a69c/.github/workflows/maven_build.yml,1,,,"push,pull_request"
awslabs,aws-athena-query-federation,.github/workflows/auto-approve.yml,0,0,591,public,master,branch,6a0d9129610b59f330b2de32016e4dfa014cc9fc,commit,workflow,https://github.com/awslabs/aws-athena-query-federation/blob/6a0d9129610b59f330b2de32016e4dfa014cc9fc/.github/workflows/auto-approve.yml,1,,,pull_request_target
awslabs,aws-athena-query-federation,.github/workflows/codeql-analysis.yml,0,0,591,public,master,branch,6a0d9129610b59f330b2de32016e4dfa014cc9fc,commit,workflow,https://github.com/awslabs/aws-athena-query-federation/blob/6a0d9129610b59f330b2de32016e4dfa014cc9fc/.github/workflows/codeql-analysis.yml,2,,,"push,pull_request,schedule"
awslabs,aws-athena-query-federation,.github/workflows/cut_release.yml,0,0,591,public,master,branch,6a0d9129610b59f330b2de32016e4dfa014cc9fc,commit,workflow,https://github.com/awslabs/aws-athena-query-federation/blob/6a0d9129610b59f330b2de32016e4dfa014cc9fc/.github/workflows/cut_release.yml,1,,,workflow_dispatch
awslabs,aws-athena-query-federation,.github/workflows/javadoc_sync.yaml,0,0,591,public,master,branch,6a0d9129610b59f330b2de32016e4dfa014cc9fc,commit,workflow,https://github.com/awslabs/aws-athena-query-federation/blob/6a0d9129610b59f330b2de32016e4dfa014cc9fc/.github/workflows/javadoc_sync.yaml,1,,,push
awslabs,aws-athena-query-federation,.github/workflows/maven_push.yml,0,0,591,public,master,branch,6a0d9129610b59f330b2de32016e4dfa014cc9fc,commit,workflow,https://github.com/awslabs/aws-athena-query-federation/blob/6a0d9129610b59f330b2de32016e4dfa014cc9fc/.github/workflows/maven_push.yml,2,,,"push,pull_request,workflow_dispatch"
awslabs,aws-athena-query-federation,.github/workflows/publish_to_maven_central.yml,0,0,591,public,master,branch,6a0d9129610b59f330b2de32016e4dfa014cc9fc,commit,workflow,https://github.com/awslabs/aws-athena-query-federation/blob/6a0d9129610b59f330b2de32016e4dfa014cc9fc/.github/workflows/publish_to_maven_central.yml,1,,,"release,workflow_dispatch"
awslabs,aws-athena-query-federation,.github/workflows/run_release_tests.yml,0,0,591,public,master,branch,6a0d9129610b59f330b2de32016e4dfa014cc9fc,commit,workflow,https://github.com/awslabs/aws-athena-query-federation/blob/6a0d9129610b59f330b2de32016e4dfa014cc9fc/.github/workflows/run_release_tests.yml,1,,,"schedule,workflow_dispatch"
awslabs,aws-athena-query-federation,.github/workflows/stalled.yml,0,0,591,public,master,branch,6a0d9129610b59f330b2de32016e4dfa014cc9fc,commit,workflow,https://github.com/awslabs/aws-athena-query-federation/blob/6a0d9129610b59f330b2de32016e4dfa014cc9fc/.github/workflows/stalled.yml,1,,,"schedule,workflow_dispatch"
awslabs,aws-athena-query-federation-dsv2,.github/workflows/codeql-analysis.yml,0,0,8,public,main,branch,19308fac67909440c261d1b5bb2124d400ded04c,commit,workflow,https://github.com/awslabs/aws-athena-query-federation-dsv2/blob/19308fac67909440c261d1b5bb2124d400ded04c/.github/workflows/codeql-analysis.yml,2,,,"push,pull_request,schedule"
awslabs,aws-athena-query-federation-dsv2,.github/workflows/cut_release.yml,0,0,8,public,main,branch,19308fac67909440c261d1b5bb2124d400ded04c,commit,workflow,https://github.com/awslabs/aws-athena-query-federation-dsv2/blob/19308fac67909440c261d1b5bb2124d400ded04c/.github/workflows/cut_release.yml,1,,,workflow_dispatch
awslabs,aws-athena-query-federation-dsv2,.github/workflows/maven_push.yml,0,0,8,public,main,branch,19308fac67909440c261d1b5bb2124d400ded04c,commit,workflow,https://github.com/awslabs/aws-athena-query-federation-dsv2/blob/19308fac67909440c261d1b5bb2124d400ded04c/.github/workflows/maven_push.yml,2,,,"push,pull_request"
awslabs,aws-az-failure-chaostoolkit,.github/workflows/codeql-analysis.yaml,0,1,25,public,main,branch,cc1f94e6f3d4dc5a709e90113c3b66b9e1bb80a6,commit,workflow,https://github.com/awslabs/aws-az-failure-chaostoolkit/blob/cc1f94e6f3d4dc5a709e90113c3b66b9e1bb80a6/.github/workflows/codeql-analysis.yaml,1,,,"push,pull_request"
awslabs,aws-az-failure-chaostoolkit,.github/workflows/gh-release.yaml,0,1,25,public,main,branch,cc1f94e6f3d4dc5a709e90113c3b66b9e1bb80a6,commit,workflow,https://github.com/awslabs/aws-az-failure-chaostoolkit/blob/cc1f94e6f3d4dc5a709e90113c3b66b9e1bb80a6/.github/workflows/gh-release.yaml,1,,,push
awslabs,aws-az-failure-chaostoolkit,.github/workflows/lint.yaml,0,1,25,public,main,branch,cc1f94e6f3d4dc5a709e90113c3b66b9e1bb80a6,commit,workflow,https://github.com/awslabs/aws-az-failure-chaostoolkit/blob/cc1f94e6f3d4dc5a709e90113c3b66b9e1bb80a6/.github/workflows/lint.yaml,1,,,"push,pull_request"
awslabs,aws-az-failure-chaostoolkit,.github/workflows/pypi-release.yaml,0,1,25,public,main,branch,cc1f94e6f3d4dc5a709e90113c3b66b9e1bb80a6,commit,workflow,https://github.com/awslabs/aws-az-failure-chaostoolkit/blob/cc1f94e6f3d4dc5a709e90113c3b66b9e1bb80a6/.github/workflows/pypi-release.yaml,1,,,workflow_dispatch
awslabs,aws-az-failure-chaostoolkit,.github/workflows/test-pypi-release.yaml,0,1,25,public,main,branch,cc1f94e6f3d4dc5a709e90113c3b66b9e1bb80a6,commit,workflow,https://github.com/awslabs/aws-az-failure-chaostoolkit/blob/cc1f94e6f3d4dc5a709e90113c3b66b9e1bb80a6/.github/workflows/test-pypi-release.yaml,1,,,workflow_dispatch
awslabs,aws-az-failure-chaostoolkit,.github/workflows/tests.yaml,0,1,25,public,main,branch,cc1f94e6f3d4dc5a709e90113c3b66b9e1bb80a6,commit,workflow,https://github.com/awslabs/aws-az-failure-chaostoolkit/blob/cc1f94e6f3d4dc5a709e90113c3b66b9e1bb80a6/.github/workflows/tests.yaml,1,,,"push,pull_request"
awslabs,aws-bootstrap-kit,.github/workflows/build.yml,0,1,105,public,main,branch,dda01611a3e4f031cb3677781a3b97febf09e5f4,commit,workflow,https://github.com/awslabs/aws-bootstrap-kit/blob/dda01611a3e4f031cb3677781a3b97febf09e5f4/.github/workflows/build.yml,4,,,"pull_request,workflow_dispatch"
awslabs,aws-bootstrap-kit,.github/workflows/pull-request-lint.yml,0,1,105,public,main,branch,dda01611a3e4f031cb3677781a3b97febf09e5f4,commit,workflow,https://github.com/awslabs/aws-bootstrap-kit/blob/dda01611a3e4f031cb3677781a3b97febf09e5f4/.github/workflows/pull-request-lint.yml,1,,,pull_request_target
awslabs,aws-bootstrap-kit,.github/workflows/release.yml,0,1,105,public,main,branch,dda01611a3e4f031cb3677781a3b97febf09e5f4,commit,workflow,https://github.com/awslabs/aws-bootstrap-kit/blob/dda01611a3e4f031cb3677781a3b97febf09e5f4/.github/workflows/release.yml,4,,,"push,workflow_dispatch"
awslabs,aws-bootstrap-kit,.github/workflows/upgrade-main.yml,0,1,105,public,main,branch,dda01611a3e4f031cb3677781a3b97febf09e5f4,commit,workflow,https://github.com/awslabs/aws-bootstrap-kit/blob/dda01611a3e4f031cb3677781a3b97febf09e5f4/.github/workflows/upgrade-main.yml,2,,,"workflow_dispatch,schedule"
awslabs,aws-break-glass-role,.github/workflows/feature.yml,0,0,178,public,main,branch,7e0f9a8a6f82e6c244cdc80ef9a5f4478a2e7e04,commit,workflow,https://github.com/awslabs/aws-break-glass-role/blob/7e0f9a8a6f82e6c244cdc80ef9a5f4478a2e7e04/.github/workflows/feature.yml,1,,,push
awslabs,aws-break-glass-role,.github/workflows/release.yml,0,0,178,public,main,branch,7e0f9a8a6f82e6c244cdc80ef9a5f4478a2e7e04,commit,workflow,https://github.com/awslabs/aws-break-glass-role/blob/7e0f9a8a6f82e6c244cdc80ef9a5f4478a2e7e04/.github/workflows/release.yml,1,,,push
awslabs,aws-build-accumulator,.github/workflows/create-deb-package-on-pr.yaml,0,0,19,public,release,branch,8002c240ef4f424039ed3cc32e076c0234d01768,commit,workflow,https://github.com/awslabs/aws-build-accumulator/blob/8002c240ef4f424039ed3cc32e076c0234d01768/.github/workflows/create-deb-package-on-pr.yaml,1,,,pull_request
awslabs,aws-build-accumulator,.github/workflows/create-release.yaml,0,0,19,public,release,branch,8002c240ef4f424039ed3cc32e076c0234d01768,commit,workflow,https://github.com/awslabs/aws-build-accumulator/blob/8002c240ef4f424039ed3cc32e076c0234d01768/.github/workflows/create-release.yaml,1,,,push
awslabs,aws-build-accumulator,.github/workflows/release-brew.yaml,0,0,19,public,release,branch,8002c240ef4f424039ed3cc32e076c0234d01768,commit,workflow,https://github.com/awslabs/aws-build-accumulator/blob/8002c240ef4f424039ed3cc32e076c0234d01768/.github/workflows/release-brew.yaml,1,,,release
awslabs,aws-build-accumulator,.github/workflows/release-deb-package.yaml,0,0,19,public,release,branch,8002c240ef4f424039ed3cc32e076c0234d01768,commit,workflow,https://github.com/awslabs/aws-build-accumulator/blob/8002c240ef4f424039ed3cc32e076c0234d01768/.github/workflows/release-deb-package.yaml,1,,,release
awslabs,aws-build-accumulator,.github/workflows/run-tests.yaml,0,0,19,public,release,branch,8002c240ef4f424039ed3cc32e076c0234d01768,commit,workflow,https://github.com/awslabs/aws-build-accumulator/blob/8002c240ef4f424039ed3cc32e076c0234d01768/.github/workflows/run-tests.yaml,2,,,"pull_request,push"
awslabs,aws-build-accumulator,.github/workflows/update-gh-pages.yaml,0,0,19,public,release,branch,8002c240ef4f424039ed3cc32e076c0234d01768,commit,workflow,https://github.com/awslabs/aws-build-accumulator/blob/8002c240ef4f424039ed3cc32e076c0234d01768/.github/workflows/update-gh-pages.yaml,1,,,release
awslabs,aws-build-accumulator,.github/actions/build/action.yaml,0,0,19,public,release,branch,8002c240ef4f424039ed3cc32e076c0234d01768,commit,action,https://github.com/awslabs/aws-build-accumulator/blob/8002c240ef4f424039ed3cc32e076c0234d01768/.github/actions/build/action.yaml,1,,,
awslabs,aws-c-auth,.github/workflows/ci.yml,0,0,55,public,main,branch,ab03bdd996437d9097953ebb9495de71b6adc537,commit,workflow,https://github.com/awslabs/aws-c-auth/blob/ab03bdd996437d9097953ebb9495de71b6adc537/.github/workflows/ci.yml,10,,,push
awslabs,aws-c-auth,.github/workflows/clang-format.yml,0,0,55,public,main,branch,ab03bdd996437d9097953ebb9495de71b6adc537,commit,workflow,https://github.com/awslabs/aws-c-auth/blob/ab03bdd996437d9097953ebb9495de71b6adc537/.github/workflows/clang-format.yml,1,,,push
awslabs,aws-c-auth,.github/workflows/closed-issue-message.yml,0,0,55,public,main,branch,ab03bdd996437d9097953ebb9495de71b6adc537,commit,workflow,https://github.com/awslabs/aws-c-auth/blob/ab03bdd996437d9097953ebb9495de71b6adc537/.github/workflows/closed-issue-message.yml,1,,,issues
awslabs,aws-c-auth,.github/workflows/codecov.yml,0,0,55,public,main,branch,ab03bdd996437d9097953ebb9495de71b6adc537,commit,workflow,https://github.com/awslabs/aws-c-auth/blob/ab03bdd996437d9097953ebb9495de71b6adc537/.github/workflows/codecov.yml,1,,,push
awslabs,aws-c-auth,.github/workflows/handle-stale-discussions.yml,0,0,55,public,main,branch,ab03bdd996437d9097953ebb9495de71b6adc537,commit,workflow,https://github.com/awslabs/aws-c-auth/blob/ab03bdd996437d9097953ebb9495de71b6adc537/.github/workflows/handle-stale-discussions.yml,1,,,"schedule,discussion_comment"
awslabs,aws-c-auth,.github/workflows/issue-regression-labeler.yml,0,0,55,public,main,branch,ab03bdd996437d9097953ebb9495de71b6adc537,commit,workflow,https://github.com/awslabs/aws-c-auth/blob/ab03bdd996437d9097953ebb9495de71b6adc537/.github/workflows/issue-regression-labeler.yml,1,,,issues
awslabs,aws-c-auth,.github/workflows/stale_issue.yml,0,0,55,public,main,branch,ab03bdd996437d9097953ebb9495de71b6adc537,commit,workflow,https://github.com/awslabs/aws-c-auth/blob/ab03bdd996437d9097953ebb9495de71b6adc537/.github/workflows/stale_issue.yml,1,,,schedule
awslabs,aws-c-cal,.github/workflows/ci.yml,0,0,40,public,main,branch,5fa1cd7a8bea16b130bf238dc5acd10a0267c37d,commit,workflow,https://github.com/awslabs/aws-c-cal/blob/5fa1cd7a8bea16b130bf238dc5acd10a0267c37d/.github/workflows/ci.yml,25,,,push
awslabs,aws-c-cal,.github/workflows/clang-format.yml,0,0,40,public,main,branch,5fa1cd7a8bea16b130bf238dc5acd10a0267c37d,commit,workflow,https://github.com/awslabs/aws-c-cal/blob/5fa1cd7a8bea16b130bf238dc5acd10a0267c37d/.github/workflows/clang-format.yml,1,,,push
