org,repo,workflow,ref,url,runner,self_hosted,supported
awslabs,agents-for-amazon-bedrock-blueprints,.github/workflows/docbuild.yml,main,https://github.com/awslabs/agents-for-amazon-bedrock-blueprints/blob/79ba7fffdcee37d481a918e095e13342f08cd7f6/.github/workflows/docbuild.yml,ubuntu-latest,0,1
awslabs,ai-on-eks-charts,.github/workflows/pre-commit.yaml,main,https://github.com/awslabs/ai-on-eks-charts/blob/201a7fcfe97f57df25c55b49b1002d734f97b204/.github/workflows/pre-commit.yaml,ubuntu-latest,0,1
awslabs,ai-on-eks-charts,.github/workflows/release.yaml,main,https://github.com/awslabs/ai-on-eks-charts/blob/201a7fcfe97f57df25c55b49b1002d734f97b204/.github/workflows/release.yaml,ubuntu-latest,0,1
awslabs,ai-on-eks,.github/workflows/pre-commit.yaml,main,https://github.com/awslabs/ai-on-eks/blob/6c310de03259537df9be5c435a5ae7699c72799d/.github/workflows/pre-commit.yaml,ubuntu-latest,0,1
awslabs,ai-on-eks,.github/workflows/website-deploy.yaml,main,https://github.com/awslabs/ai-on-eks/blob/6c310de03259537df9be5c435a5ae7699c72799d/.github/workflows/website-deploy.yaml,ubuntu-latest,0,1
awslabs,ai-on-eks,.github/workflows/website-test-deploy.yml,main,https://github.com/awslabs/ai-on-eks/blob/6c310de03259537df9be5c435a5ae7699c72799d/.github/workflows/website-test-deploy.yml,ubuntu-latest,0,1
awslabs,ai-on-sagemaker-hyperpod,.github/workflows/deploy.yml,main,https://github.com/awslabs/ai-on-sagemaker-hyperpod/blob/7d7a7a1e826835d17ce06f28e6533dad55966df1/.github/workflows/deploy.yml,ubuntu-latest,0,1
awslabs,ai-on-sagemaker-hyperpod,.github/workflows/pull_request.yml,main,https://github.com/awslabs/ai-on-sagemaker-hyperpod/blob/7d7a7a1e826835d17ce06f28e6533dad55966df1/.github/workflows/pull_request.yml,ubuntu-latest,0,1
awslabs,ai-surrogate-models-in-engineering-on-aws,.github/workflows/sphinx.yml,main,https://github.com/awslabs/ai-surrogate-models-in-engineering-on-aws/blob/398db498cf9501d3c5d77b44738131e50e26dc4f/.github/workflows/sphinx.yml,ubuntu-latest,0,1
awslabs,ai-video-super-resolution,.github/workflows/dependency-review.yml,main,https://github.com/awslabs/ai-video-super-resolution/blob/e93075809ea06c72edb22c89f274b3ccbf377297/.github/workflows/dependency-review.yml,ubuntu-latest,0,1
awslabs,ai-video-super-resolution,.github/workflows/gh-pages.yml,main,https://github.com/awslabs/ai-video-super-resolution/blob/e93075809ea06c72edb22c89f274b3ccbf377297/.github/workflows/gh-pages.yml,ubuntu-latest,0,1
awslabs,aiops-modules,.github/workflows/check-integration-tests.yml,main,https://github.com/awslabs/aiops-modules/blob/c416f67deaed27d979c053f90c858559c13dbf10/.github/workflows/check-integration-tests.yml,ubuntu-latest,0,1
awslabs,aiops-modules,.github/workflows/module-checks-dev-requirements-change.yml,main,https://github.com/awslabs/aiops-modules/blob/c416f67deaed27d979c053f90c858559c13dbf10/.github/workflows/module-checks-dev-requirements-change.yml,ubuntu-latest,0,1
awslabs,aiops-modules,.github/workflows/module-checks.yml,main,https://github.com/awslabs/aiops-modules/blob/c416f67deaed27d979c053f90c858559c13dbf10/.github/workflows/module-checks.yml,ubuntu-latest,0,1
awslabs,aiops-modules,.github/workflows/one-click-template-lint.yml,main,https://github.com/awslabs/aiops-modules/blob/c416f67deaed27d979c053f90c858559c13dbf10/.github/workflows/one-click-template-lint.yml,ubuntu-latest,0,1
awslabs,aiops-modules,.github/workflows/snyk.yml,main,https://github.com/awslabs/aiops-modules/blob/c416f67deaed27d979c053f90c858559c13dbf10/.github/workflows/snyk.yml,ubuntu-latest,0,1
awslabs,amazon-accessible-rl-sdk,.github/workflows/publish.yml,main,https://github.com/awslabs/amazon-accessible-rl-sdk/blob/62564c7825b949a8f141b71a6c9910356c1d3dda/.github/workflows/publish.yml,ubuntu-latest,0,1
awslabs,amazon-accessible-rl-sdk,.github/workflows/python-app.yml,main,https://github.com/awslabs/amazon-accessible-rl-sdk/blob/62564c7825b949a8f141b71a6c9910356c1d3dda/.github/workflows/python-app.yml,ubuntu-latest,0,1
awslabs,amazon-bedrock-agentcore-samples,.github/workflows/ash-full-repository-scan.yml,main,https://github.com/awslabs/amazon-bedrock-agentcore-samples/blob/359c8320082c1d217d317a08ed114bc5794f0d46/.github/workflows/ash-full-repository-scan.yml,ubuntu-latest,0,1
awslabs,amazon-bedrock-agentcore-samples,.github/workflows/ash-security-comment.yml,main,https://github.com/awslabs/amazon-bedrock-agentcore-samples/blob/359c8320082c1d217d317a08ed114bc5794f0d46/.github/workflows/ash-security-comment.yml,ubuntu-latest,0,1
awslabs,amazon-bedrock-agentcore-samples,.github/workflows/ash-security-scan.yml,main,https://github.com/awslabs/amazon-bedrock-agentcore-samples/blob/359c8320082c1d217d317a08ed114bc5794f0d46/.github/workflows/ash-security-scan.yml,ubuntu-latest,0,1
awslabs,amazon-bedrock-agentcore-samples,.github/workflows/dependabot.yml,main,https://github.com/awslabs/amazon-bedrock-agentcore-samples/blob/359c8320082c1d217d317a08ed114bc5794f0d46/.github/workflows/dependabot.yml,ubuntu-latest,0,1
awslabs,amazon-bedrock-agentcore-samples,.github/workflows/js-lint.yml,main,https://github.com/awslabs/amazon-bedrock-agentcore-samples/blob/359c8320082c1d217d317a08ed114bc5794f0d46/.github/workflows/js-lint.yml,ubuntu-latest,0,1
awslabs,amazon-bedrock-agentcore-samples,.github/workflows/label.yml,main,https://github.com/awslabs/amazon-bedrock-agentcore-samples/blob/359c8320082c1d217d317a08ed114bc5794f0d46/.github/workflows/label.yml,ubuntu-latest,0,1
awslabs,amazon-bedrock-agentcore-samples,.github/workflows/python-lint.yml,main,https://github.com/awslabs/amazon-bedrock-agentcore-samples/blob/359c8320082c1d217d317a08ed114bc5794f0d46/.github/workflows/python-lint.yml,ubuntu-latest,0,1
awslabs,amazon-datazone-mcp-server,.github/workflows/cfn_nag.yml,main,https://github.com/awslabs/amazon-datazone-mcp-server/blob/d494ebb6bae4c09422dd2b7ec977467d239e59da/.github/workflows/cfn_nag.yml,ubuntu-latest,0,1
awslabs,amazon-datazone-mcp-server,.github/workflows/check-license-header.yml,main,https://github.com/awslabs/amazon-datazone-mcp-server/blob/d494ebb6bae4c09422dd2b7ec977467d239e59da/.github/workflows/check-license-header.yml,ubuntu-latest,0,1
awslabs,amazon-datazone-mcp-server,.github/workflows/checkov.yml,main,https://github.com/awslabs/amazon-datazone-mcp-server/blob/d494ebb6bae4c09422dd2b7ec977467d239e59da/.github/workflows/checkov.yml,ubuntu-latest,0,1
