repo_name,workflow_path,workflow_type,variable_name,variable_type,variable_location,visibility,archived,forked,reusable_workflow,workflow_url,repo_url
multi-az-workshop,publish.yml,workflow,ACCESS_KEY_ID,secret,job,public,0,0,0,https://github.com/awslabs/multi-az-workshop/blob/main/.github/workflows/publish.yml,https://github.com/awslabs/multi-az-workshop
mountpoint-s3,bench.yml,workflow,ACTIONS_BENCH_IAM_ROLE,variable,step,public,0,0,1,https://github.com/awslabs/mountpoint-s3/blob/main/.github/workflows/bench.yml,https://github.com/awslabs/mountpoint-s3
mountpoint-s3,bench_s3express.yml,workflow,ACTIONS_BENCH_IAM_ROLE,variable,step,public,0,0,1,https://github.com/awslabs/mountpoint-s3/blob/main/.github/workflows/bench_s3express.yml,https://github.com/awslabs/mountpoint-s3
mountpoint-s3,stress.yml,workflow,ACTIONS_BENCH_IAM_ROLE,variable,step,public,0,0,1,https://github.com/awslabs/mountpoint-s3/blob/main/.github/workflows/stress.yml,https://github.com/awslabs/mountpoint-s3
mountpoint-s3,integration.yml,workflow,ACTIONS_IAM_ROLE,variable,step,public,0,0,1,https://github.com/awslabs/mountpoint-s3/blob/main/.github/workflows/integration.yml,https://github.com/awslabs/mountpoint-s3
s3-connector-for-pytorch,python-integration.yml,workflow,ACTIONS_IAM_ROLE,variable,step,public,0,0,1,https://github.com/awslabs/s3-connector-for-pytorch/blob/main/.github/workflows/python-integration.yml,https://github.com/awslabs/s3-connector-for-pytorch
s3-connector-for-pytorch,wheels.yml,workflow,ACTIONS_IAM_ROLE,variable,step,public,0,0,0,https://github.com/awslabs/s3-connector-for-pytorch/blob/main/.github/workflows/wheels.yml,https://github.com/awslabs/s3-connector-for-pytorch
agent-evaluation,cicd-demo.yml,workflow,ACTION_EXECUTE_IAM_ROLE_ARN,variable,step,public,0,0,0,https://github.com/awslabs/agent-evaluation/blob/main/.github/workflows/cicd-demo.yml,https://github.com/awslabs/agent-evaluation
llm-hosting-container,build-huggingface.yml,workflow,ACTION_RUNNER_PERSONAL_TOKEN,secret,step,public,0,0,0,https://github.com/awslabs/llm-hosting-container/blob/main/.github/workflows/build-huggingface.yml,https://github.com/awslabs/llm-hosting-container
LISA,code.e2e-full-test.weekly.yml,workflow,ADMIN_PASSWORD,secret,step,public,0,0,1,https://github.com/awslabs/LISA/blob/main/.github/workflows/code.e2e-full-test.weekly.yml,https://github.com/awslabs/LISA
LISA,code.end-to-end-test.nightly.yml,workflow,ADMIN_PASSWORD,secret,step,public,0,0,0,https://github.com/awslabs/LISA/blob/main/.github/workflows/code.end-to-end-test.nightly.yml,https://github.com/awslabs/LISA
LISA,code.e2e-full-test.weekly.yml,workflow,ADMIN_USER_NAME,secret,step,public,0,0,1,https://github.com/awslabs/LISA/blob/main/.github/workflows/code.e2e-full-test.weekly.yml,https://github.com/awslabs/LISA
LISA,code.end-to-end-test.nightly.yml,workflow,ADMIN_USER_NAME,secret,step,public,0,0,0,https://github.com/awslabs/LISA/blob/main/.github/workflows/code.end-to-end-test.nightly.yml,https://github.com/awslabs/LISA
multi-az-workshop,publish.yml,workflow,ASSETS_LOCATION,secret,job,public,0,0,0,https://github.com/awslabs/multi-az-workshop/blob/main/.github/workflows/publish.yml,https://github.com/awslabs/multi-az-workshop
analytics-accelerator-s3,build-upload.yml,workflow,ASSUME_ROLE_ARN,secret,workflow,public,0,0,0,https://github.com/awslabs/analytics-accelerator-s3/blob/main/.github/workflows/build-upload.yml,https://github.com/awslabs/analytics-accelerator-s3
analytics-accelerator-s3,release.yml,workflow,ASSUME_ROLE_ARN,secret,step,public,0,0,0,https://github.com/awslabs/analytics-accelerator-s3/blob/main/.github/workflows/release.yml,https://github.com/awslabs/analytics-accelerator-s3
aurora-dsql-dbeaver-plugin,create-update-site-release-pr.yml,workflow,AURORA_DSQL_DBEAVER_PLUGIN_IAM_ROLE,secret,step,public,0,0,0,https://github.com/awslabs/aurora-dsql-dbeaver-plugin/blob/main/.github/workflows/create-update-site-release-pr.yml,https://github.com/awslabs/aurora-dsql-dbeaver-plugin
aurora-dsql-dbeaver-plugin,create-update-site-release-pr.yml,workflow,AURORA_DSQL_DBEAVER_PLUGIN_S3_SIGNED_BUCKET,secret,step,public,0,0,0,https://github.com/awslabs/aurora-dsql-dbeaver-plugin/blob/main/.github/workflows/create-update-site-release-pr.yml,https://github.com/awslabs/aurora-dsql-dbeaver-plugin
aurora-dsql-dbeaver-plugin,create-update-site-release-pr.yml,workflow,AURORA_DSQL_DBEAVER_PLUGIN_S3_SIGNER_FOLDERS,secret,step,public,0,0,0,https://github.com/awslabs/aurora-dsql-dbeaver-plugin/blob/main/.github/workflows/create-update-site-release-pr.yml,https://github.com/awslabs/aurora-dsql-dbeaver-plugin
aurora-dsql-dbeaver-plugin,create-update-site-release-pr.yml,workflow,AURORA_DSQL_DBEAVER_PLUGIN_S3_UNSIGNED_BUCKET,secret,step,public,0,0,0,https://github.com/awslabs/aurora-dsql-dbeaver-plugin/blob/main/.github/workflows/create-update-site-release-pr.yml,https://github.com/awslabs/aurora-dsql-dbeaver-plugin
aurora-dsql-dbeaver-plugin,create-update-site-release-pr.yml,workflow,AURORA_DSQL_DBEAVER_PLUGIN_SIGNER_REGION,secret,step,public,0,0,0,https://github.com/awslabs/aurora-dsql-dbeaver-plugin/blob/main/.github/workflows/create-update-site-release-pr.yml,https://github.com/awslabs/aurora-dsql-dbeaver-plugin
mlspace,code.deploy.demo.yml,workflow,AUTH_OIDC_CLIENT_ID,variable,step,public,0,0,0,https://github.com/awslabs/mlspace/blob/main/.github/workflows/code.deploy.demo.yml,https://github.com/awslabs/mlspace
mlspace,code.deploy.development.yml,workflow,AUTH_OIDC_CLIENT_ID,variable,step,public,0,0,0,https://github.com/awslabs/mlspace/blob/main/.github/workflows/code.deploy.development.yml,https://github.com/awslabs/mlspace
mlspace,code.deploy.demo.yml,workflow,AUTH_OIDC_URL,variable,step,public,0,0,0,https://github.com/awslabs/mlspace/blob/main/.github/workflows/code.deploy.demo.yml,https://github.com/awslabs/mlspace
mlspace,code.deploy.development.yml,workflow,AUTH_OIDC_URL,variable,step,public,0,0,0,https://github.com/awslabs/mlspace/blob/main/.github/workflows/code.deploy.development.yml,https://github.com/awslabs/mlspace
amazon-mission-solutions-auth-server,deploy.yml,workflow,AUTH_SERVER_ACCOUNT_ID,secret,step,public,0,0,1,https://github.com/awslabs/amazon-mission-solutions-auth-server/blob/main/.github/workflows/deploy.yml,https://github.com/awslabs/amazon-mission-solutions-auth-server
amazon-mission-solutions-auth-server,destroy.yml,workflow,AUTH_SERVER_ACCOUNT_ID,secret,step,public,0,0,1,https://github.com/awslabs/amazon-mission-solutions-auth-server/blob/main/.github/workflows/destroy.yml,https://github.com/awslabs/amazon-mission-solutions-auth-server
amazon-mission-solutions-auth-server,integ-test.yml,workflow,AUTH_SERVER_ACCOUNT_ID,secret,step,public,0,0,1,https://github.com/awslabs/amazon-mission-solutions-auth-server/blob/main/.github/workflows/integ-test.yml,https://github.com/awslabs/amazon-mission-solutions-auth-server
amazon-mission-solutions-auth-server,mirror-to-codecommit.yml,workflow,AUTH_SERVER_ACCOUNT_ID,secret,step,public,0,0,0,https://github.com/awslabs/amazon-mission-solutions-auth-server/blob/main/.github/workflows/mirror-to-codecommit.yml,https://github.com/awslabs/amazon-mission-solutions-auth-server
iot-app-kit,autorebase.yml,workflow,AUTOREBASE_TOKEN,secret,step,public,0,0,0,https://github.com/awslabs/iot-app-kit/blob/main/.github/workflows/autorebase.yml,https://github.com/awslabs/iot-app-kit
amazon-qldb-shell,release.yml,workflow,AWS_ACCESS_KEY_ID,secret,step,public,1,0,0,https://github.com/awslabs/amazon-qldb-shell/blob/main/.github/workflows/release.yml,https://github.com/awslabs/amazon-qldb-shell
amazon-qldb-driver-js,nodeapp.yml,workflow,AWS_ACCESS_KEY_ID,secret,step,public,1,0,0,https://github.com/awslabs/amazon-qldb-driver-js/blob/main/.github/workflows/nodeapp.yml,https://github.com/awslabs/amazon-qldb-driver-js
amazon-s3-find-and-forget,publish.yaml,workflow,AWS_ACCESS_KEY_ID,secret,step,public,0,0,0,https://github.com/awslabs/amazon-s3-find-and-forget/blob/master/.github/workflows/publish.yaml,https://github.com/awslabs/amazon-s3-find-and-forget
aws-break-glass-role,release.yml,workflow,AWS_ACCESS_KEY_ID,secret,step,public,0,0,0,https://github.com/awslabs/aws-break-glass-role/blob/main/.github/workflows/release.yml,https://github.com/awslabs/aws-break-glass-role
aws-dynasync,release.yml,workflow,AWS_ACCESS_KEY_ID,secret,step,public,0,0,0,https://github.com/awslabs/aws-dynasync/blob/main/.github/workflows/release.yml,https://github.com/awslabs/aws-dynasync
aws-sap-automation,deploy.yml,workflow,AWS_ACCESS_KEY_ID,secret,step,public,0,0,0,https://github.com/awslabs/aws-sap-automation/blob/main/.github/workflows/deploy.yml,https://github.com/awslabs/aws-sap-automation
aws-sap-automation,launch_wizard_s4hana2023.yml,workflow,AWS_ACCESS_KEY_ID,secret,step,public,0,0,0,https://github.com/awslabs/aws-sap-automation/blob/main/.github/workflows/launch_wizard_s4hana2023.yml,https://github.com/awslabs/aws-sap-automation
aws-sap-automation,launch_wizard_s4hanafnd2023.yml,workflow,AWS_ACCESS_KEY_ID,secret,step,public,0,0,0,https://github.com/awslabs/aws-sap-automation/blob/main/.github/workflows/launch_wizard_s4hanafnd2023.yml,https://github.com/awslabs/aws-sap-automation
aws-sap-automation,launch_wizard_solman72_ase.yml,workflow,AWS_ACCESS_KEY_ID,secret,step,public,0,0,0,https://github.com/awslabs/aws-sap-automation/blob/main/.github/workflows/launch_wizard_solman72_ase.yml,https://github.com/awslabs/aws-sap-automation
aws-sap-automation,software_download_SWPM.yml,workflow,AWS_ACCESS_KEY_ID,secret,step,public,0,0,0,https://github.com/awslabs/aws-sap-automation/blob/main/.github/workflows/software_download_SWPM.yml,https://github.com/awslabs/aws-sap-automation
aws-sap-automation,software_download_all.yml,workflow,AWS_ACCESS_KEY_ID,secret,step,public,0,0,0,https://github.com/awslabs/aws-sap-automation/blob/main/.github/workflows/software_download_all.yml,https://github.com/awslabs/aws-sap-automation
frontend-discovery-service,publish.yaml,workflow,AWS_ACCESS_KEY_ID,secret,step,public,0,0,0,https://github.com/awslabs/frontend-discovery-service/blob/main/.github/workflows/publish.yaml,https://github.com/awslabs/frontend-discovery-service
service-workbench-on-aws-cn,deploy-integ.yml,workflow,AWS_ACCESS_KEY_ID,secret,step,public,1,0,0,https://github.com/awslabs/service-workbench-on-aws-cn/blob/mainline/.github/workflows/deploy-integ.yml,https://github.com/awslabs/service-workbench-on-aws-cn
service-workbench-on-aws-cn,deploy-integ-appstream-egress.yml,workflow,AWS_ACCESS_KEY_ID_APPSTREAM_EGRESS,secret,step,public,1,0,0,https://github.com/awslabs/service-workbench-on-aws-cn/blob/mainline/.github/workflows/deploy-integ-appstream-egress.yml,https://github.com/awslabs/service-workbench-on-aws-cn
amazon-qldb-driver-dotnet,release_driver.yml,workflow,AWS_ACCESS_KEY_ID_SIGNING,secret,step,public,1,0,0,https://github.com/awslabs/amazon-qldb-driver-dotnet/blob/master/.github/workflows/release_driver.yml,https://github.com/awslabs/amazon-qldb-driver-dotnet
amazon-qldb-driver-dotnet,release_serialization.yml,workflow,AWS_ACCESS_KEY_ID_SIGNING,secret,step,public,1,0,0,https://github.com/awslabs/amazon-qldb-driver-dotnet/blob/master/.github/workflows/release_serialization.yml,https://github.com/awslabs/amazon-qldb-driver-dotnet
fhir-works-on-aws-deployment,deploy.yaml,workflow,AWS_ACCESS_ROLE_ARN,secret,step,public,1,0,0,https://github.com/awslabs/fhir-works-on-aws-deployment/blob/mainline/.github/workflows/deploy.yaml,https://github.com/awslabs/fhir-works-on-aws-deployment
LISA,code.ai-review.yml,workflow,AWS_ACCOUNT,variable,step,public,0,0,0,https://github.com/awslabs/LISA/blob/main/.github/workflows/code.ai-review.yml,https://github.com/awslabs/LISA
LISA,code.deploy.demo.yml,workflow,AWS_ACCOUNT,variable,step,public,0,0,0,https://github.com/awslabs/LISA/blob/main/.github/workflows/code.deploy.demo.yml,https://github.com/awslabs/LISA
LISA,code.deploy.dev.yml,workflow,AWS_ACCOUNT,variable,step,public,0,0,0,https://github.com/awslabs/LISA/blob/main/.github/workflows/code.deploy.dev.yml,https://github.com/awslabs/LISA
LISA,code.release.branch.yml,workflow,AWS_ACCOUNT,variable,step,public,0,0,0,https://github.com/awslabs/LISA/blob/main/.github/workflows/code.release.branch.yml,https://github.com/awslabs/LISA
mlspace,code.deploy.demo.yml,workflow,AWS_ACCOUNT,secret,step,public,0,0,0,https://github.com/awslabs/mlspace/blob/main/.github/workflows/code.deploy.demo.yml,https://github.com/awslabs/mlspace
mlspace,code.deploy.development.yml,workflow,AWS_ACCOUNT,variable,step,public,0,0,0,https://github.com/awslabs/mlspace/blob/main/.github/workflows/code.deploy.development.yml,https://github.com/awslabs/mlspace
mlspace,code.end-to-end-test.yml,workflow,AWS_ACCOUNT,variable,step,public,0,0,0,https://github.com/awslabs/mlspace/blob/main/.github/workflows/code.end-to-end-test.yml,https://github.com/awslabs/mlspace
aws-mysql-jdbc,main.yml,workflow,AWS_ACCOUNT_ID,secret,step,public,0,0,0,https://github.com/awslabs/aws-mysql-jdbc/blob/main/.github/workflows/main.yml,https://github.com/awslabs/aws-mysql-jdbc
aws-mysql-jdbc,performance.yml,workflow,AWS_ACCOUNT_ID,secret,step,public,0,0,0,https://github.com/awslabs/aws-mysql-jdbc/blob/main/.github/workflows/performance.yml,https://github.com/awslabs/aws-mysql-jdbc
amazon-kinesis-client,run_integ_tests.yml,workflow,AWS_ARN_GHA,secret,step,public,0,0,0,https://github.com/awslabs/amazon-kinesis-client/blob/master/.github/workflows/run_integ_tests.yml,https://github.com/awslabs/amazon-kinesis-client
amazon-kinesis-client-net,dotnet.yml,workflow,AWS_ARN_GHA,secret,step,public,0,0,0,https://github.com/awslabs/amazon-kinesis-client-net/blob/master/.github/workflows/dotnet.yml,https://github.com/awslabs/amazon-kinesis-client-net
amazon-kinesis-client-nodejs,node.js.yml,workflow,AWS_ARN_GHA,secret,step,public,0,0,0,https://github.com/awslabs/amazon-kinesis-client-nodejs/blob/master/.github/workflows/node.js.yml,https://github.com/awslabs/amazon-kinesis-client-nodejs
amazon-kinesis-client-ruby,ruby.yml,workflow,AWS_ARN_GHA,secret,step,public,0,0,0,https://github.com/awslabs/amazon-kinesis-client-ruby/blob/master/.github/workflows/ruby.yml,https://github.com/awslabs/amazon-kinesis-client-ruby
amazon-kinesis-client-python,python.yml,workflow,AWS_ARN_GHA,secret,step,public,0,0,0,https://github.com/awslabs/amazon-kinesis-client-python/blob/master/.github/workflows/python.yml,https://github.com/awslabs/amazon-kinesis-client-python
aws-athena-query-federation,run_release_tests.yml,workflow,AWS_ASSUME_ROLE,secret,step,public,0,0,0,https://github.com/awslabs/aws-athena-query-federation/blob/master/.github/workflows/run_release_tests.yml,https://github.com/awslabs/aws-athena-query-federation
aws-sigv4-proxy,CI.yaml,workflow,AWS_ASSUME_ROLE_ARN_INTEG_TESTS,secret,step,public,0,0,0,https://github.com/awslabs/aws-sigv4-proxy/blob/master/.github/workflows/CI.yaml,https://github.com/awslabs/aws-sigv4-proxy
aws-sigv4-proxy,release.yaml,workflow,AWS_ASSUME_ROLE_ARN_RELEASE,secret,step,public,0,0,0,https://github.com/awslabs/aws-sigv4-proxy/blob/master/.github/workflows/release.yaml,https://github.com/awslabs/aws-sigv4-proxy
aws-sigv4-proxy,CI.yaml,workflow,AWS_ASSUME_ROLE_ARN_STAGING,secret,step,public,0,0,0,https://github.com/awslabs/aws-sigv4-proxy/blob/master/.github/workflows/CI.yaml,https://github.com/awslabs/aws-sigv4-proxy
raf,ci_unit_test.yml,workflow,AWS_BATCH_ACCESS_ID,secret,step,public,0,0,0,https://github.com/awslabs/raf/blob/main/.github/workflows/ci_unit_test.yml,https://github.com/awslabs/raf
ratex,ci_unit_test.yml,workflow,AWS_BATCH_ACCESS_ID,secret,step,public,0,0,0,https://github.com/awslabs/ratex/blob/main/.github/workflows/ci_unit_test.yml,https://github.com/awslabs/ratex
slapo,ci_unit_test.yml,workflow,AWS_BATCH_ACCESS_ID,secret,step,public,0,0,0,https://github.com/awslabs/slapo/blob/main/.github/workflows/ci_unit_test.yml,https://github.com/awslabs/slapo
raf,ci_unit_test.yml,workflow,AWS_BATCH_SECRET_ACCESS_KEY,secret,step,public,0,0,0,https://github.com/awslabs/raf/blob/main/.github/workflows/ci_unit_test.yml,https://github.com/awslabs/raf
ratex,ci_unit_test.yml,workflow,AWS_BATCH_SECRET_ACCESS_KEY,secret,step,public,0,0,0,https://github.com/awslabs/ratex/blob/main/.github/workflows/ci_unit_test.yml,https://github.com/awslabs/ratex
slapo,ci_unit_test.yml,workflow,AWS_BATCH_SECRET_ACCESS_KEY,secret,step,public,0,0,0,https://github.com/awslabs/slapo/blob/main/.github/workflows/ci_unit_test.yml,https://github.com/awslabs/slapo
service-workbench-on-aws-cn,deploy-integ.yml,workflow,AWS_CERTIFICATE_ARN,secret,step,public,1,0,0,https://github.com/awslabs/service-workbench-on-aws-cn/blob/mainline/.github/workflows/deploy-integ.yml,https://github.com/awslabs/service-workbench-on-aws-cn
service-workbench-on-aws-cn,deploy-integ-appstream-egress.yml,workflow,AWS_CERTIFICATE_ARN_APPSTREAM_EGRESS,secret,step,public,1,0,0,https://github.com/awslabs/service-workbench-on-aws-cn/blob/mainline/.github/workflows/deploy-integ-appstream-egress.yml,https://github.com/awslabs/service-workbench-on-aws-cn
agent-plugins,build-codebuild.yml,workflow,AWS_CODEBUILD_ROLE_ARN,secret,step,public,0,0,0,https://github.com/awslabs/agent-plugins/blob/main/.github/workflows/build-codebuild.yml,https://github.com/awslabs/agent-plugins
aidlc-workflows,codebuild.yml,workflow,AWS_CODEBUILD_ROLE_ARN,secret,step,public,0,0,0,https://github.com/awslabs/aidlc-workflows/blob/main/.github/workflows/codebuild.yml,https://github.com/awslabs/aidlc-workflows
amazon-eks-ami,sync-to-codecommit.yaml,workflow,AWS_CODECOMMIT_REPO_URL,secret,step,public,0,0,0,https://github.com/awslabs/amazon-eks-ami/blob/main/.github/workflows/sync-to-codecommit.yaml,https://github.com/awslabs/amazon-eks-ami
aws-mysql-jdbc,main.yml,workflow,AWS_DEFAULT_REGION,secret,step,public,0,0,0,https://github.com/awslabs/aws-mysql-jdbc/blob/main/.github/workflows/main.yml,https://github.com/awslabs/aws-mysql-jdbc
aws-mysql-jdbc,performance.yml,workflow,AWS_DEFAULT_REGION,secret,step,public,0,0,0,https://github.com/awslabs/aws-mysql-jdbc/blob/main/.github/workflows/performance.yml,https://github.com/awslabs/aws-mysql-jdbc
aws-sap-automation,deploy.yml,workflow,AWS_DEFAULT_REGION,secret,step,public,0,0,0,https://github.com/awslabs/aws-sap-automation/blob/main/.github/workflows/deploy.yml,https://github.com/awslabs/aws-sap-automation
aws-sap-automation,launch_wizard_s4hana2023.yml,workflow,AWS_DEFAULT_REGION,secret,step,public,0,0,0,https://github.com/awslabs/aws-sap-automation/blob/main/.github/workflows/launch_wizard_s4hana2023.yml,https://github.com/awslabs/aws-sap-automation
aws-sap-automation,launch_wizard_s4hanafnd2023.yml,workflow,AWS_DEFAULT_REGION,secret,step,public,0,0,0,https://github.com/awslabs/aws-sap-automation/blob/main/.github/workflows/launch_wizard_s4hanafnd2023.yml,https://github.com/awslabs/aws-sap-automation
aws-sap-automation,software_download_SWPM.yml,workflow,AWS_DEFAULT_REGION,secret,step,public,0,0,0,https://github.com/awslabs/aws-sap-automation/blob/main/.github/workflows/software_download_SWPM.yml,https://github.com/awslabs/aws-sap-automation
aws-sap-automation,software_download_all.yml,workflow,AWS_DEFAULT_REGION,secret,step,public,0,0,0,https://github.com/awslabs/aws-sap-automation/blob/main/.github/workflows/software_download_all.yml,https://github.com/awslabs/aws-sap-automation
aws-mysql-jdbc,main.yml,workflow,AWS_DEPLOY_ROLE,secret,step,public,0,0,0,https://github.com/awslabs/aws-mysql-jdbc/blob/main/.github/workflows/main.yml,https://github.com/awslabs/aws-mysql-jdbc
aws-mysql-jdbc,performance.yml,workflow,AWS_DEPLOY_ROLE,secret,step,public,0,0,0,https://github.com/awslabs/aws-mysql-jdbc/blob/main/.github/workflows/performance.yml,https://github.com/awslabs/aws-mysql-jdbc
nx-plugin-for-aws,ci.yml,workflow,AWS_DOCKER_LOGIN_ROLE_ARN,secret,step,public,0,0,0,https://github.com/awslabs/nx-plugin-for-aws/blob/main/.github/workflows/ci.yml,https://github.com/awslabs/nx-plugin-for-aws
nx-plugin-for-aws,pr.yml,workflow,AWS_DOCKER_LOGIN_ROLE_ARN,secret,step,public,0,0,0,https://github.com/awslabs/nx-plugin-for-aws/blob/main/.github/workflows/pr.yml,https://github.com/awslabs/nx-plugin-for-aws
nx-plugin-for-aws,translate-docs.yml,workflow,AWS_DOCKER_LOGIN_ROLE_ARN,secret,step,public,0,0,0,https://github.com/awslabs/nx-plugin-for-aws/blob/main/.github/workflows/translate-docs.yml,https://github.com/awslabs/nx-plugin-for-aws
nx-plugin-for-aws,update-versions.yml,workflow,AWS_DOCKER_LOGIN_ROLE_ARN,secret,step,public,0,0,0,https://github.com/awslabs/nx-plugin-for-aws/blob/main/.github/workflows/update-versions.yml,https://github.com/awslabs/nx-plugin-for-aws
service-workbench-on-aws-cn,deploy-integ.yml,workflow,AWS_DOMAIN_NAME,secret,step,public,1,0,0,https://github.com/awslabs/service-workbench-on-aws-cn/blob/mainline/.github/workflows/deploy-integ.yml,https://github.com/awslabs/service-workbench-on-aws-cn
service-workbench-on-aws-cn,deploy-integ-appstream-egress.yml,workflow,AWS_DOMAIN_NAME_APPSTREAM_EGRESS,secret,step,public,1,0,0,https://github.com/awslabs/service-workbench-on-aws-cn/blob/mainline/.github/workflows/deploy-integ-appstream-egress.yml,https://github.com/awslabs/service-workbench-on-aws-cn
aws-crt-builder,create-channel.yml,workflow,AWS_ECR_REPO,secret,step,public,0,0,1,https://github.com/awslabs/aws-crt-builder/blob/main/.github/workflows/create-channel.yml,https://github.com/awslabs/aws-crt-builder
aws-crt-builder,create-release.yml,workflow,AWS_ECR_REPO,secret,step,public,0,0,0,https://github.com/awslabs/aws-crt-builder/blob/main/.github/workflows/create-release.yml,https://github.com/awslabs/aws-crt-builder
aws-crt-builder,dispatcher.yml,workflow,AWS_ECR_REPO,secret,job,public,0,0,0,https://github.com/awslabs/aws-crt-builder/blob/main/.github/workflows/dispatcher.yml,https://github.com/awslabs/aws-crt-builder
aws-crt-builder,sanity-test.yml,workflow,AWS_ECR_REPO,secret,step,public,0,0,1,https://github.com/awslabs/aws-crt-builder/blob/main/.github/workflows/sanity-test.yml,https://github.com/awslabs/aws-crt-builder
osml-geo-agents,ai-pr-reviewer.yml,workflow,AWS_GITHUB_ACCOUNT_NUMBER,secret,step,public,0,0,0,https://github.com/awslabs/osml-geo-agents/blob/main/.github/workflows/ai-pr-reviewer.yml,https://github.com/awslabs/osml-geo-agents
service-workbench-on-aws-cn,deploy-integ.yml,workflow,AWS_HOSTED_ZONE_ID,secret,step,public,1,0,0,https://github.com/awslabs/service-workbench-on-aws-cn/blob/mainline/.github/workflows/deploy-integ.yml,https://github.com/awslabs/service-workbench-on-aws-cn
service-workbench-on-aws-cn,deploy-integ-appstream-egress.yml,workflow,AWS_HOSTED_ZONE_ID_APPSTREAM_EGRESS,secret,step,public,1,0,0,https://github.com/awslabs/service-workbench-on-aws-cn/blob/mainline/.github/workflows/deploy-integ-appstream-egress.yml,https://github.com/awslabs/service-workbench-on-aws-cn
amazon-timestream-odbc-driver,linux-build.yml,workflow,AWS_IT_TEST_ACCESS_KEY_ID,secret,step,public,0,0,0,https://github.com/awslabs/amazon-timestream-odbc-driver/blob/main/.github/workflows/linux-build.yml,https://github.com/awslabs/amazon-timestream-odbc-driver
amazon-timestream-odbc-driver,mac-build.yml,workflow,AWS_IT_TEST_ACCESS_KEY_ID,secret,step,public,0,0,0,https://github.com/awslabs/amazon-timestream-odbc-driver/blob/main/.github/workflows/mac-build.yml,https://github.com/awslabs/amazon-timestream-odbc-driver
amazon-timestream-odbc-driver,mac-debug-build.yml,workflow,AWS_IT_TEST_ACCESS_KEY_ID,secret,step,public,0,0,0,https://github.com/awslabs/amazon-timestream-odbc-driver/blob/main/.github/workflows/mac-debug-build.yml,https://github.com/awslabs/amazon-timestream-odbc-driver
amazon-timestream-odbc-driver,win-build.yml,workflow,AWS_IT_TEST_ACCESS_KEY_ID,secret,step,public,0,0,0,https://github.com/awslabs/amazon-timestream-odbc-driver/blob/main/.github/workflows/win-build.yml,https://github.com/awslabs/amazon-timestream-odbc-driver
amazon-timestream-odbc-driver,linux-build.yml,workflow,AWS_IT_TEST_SECRET_ACCESS_KEY,secret,step,public,0,0,0,https://github.com/awslabs/amazon-timestream-odbc-driver/blob/main/.github/workflows/linux-build.yml,https://github.com/awslabs/amazon-timestream-odbc-driver
amazon-timestream-odbc-driver,mac-build.yml,workflow,AWS_IT_TEST_SECRET_ACCESS_KEY,secret,step,public,0,0,0,https://github.com/awslabs/amazon-timestream-odbc-driver/blob/main/.github/workflows/mac-build.yml,https://github.com/awslabs/amazon-timestream-odbc-driver
amazon-timestream-odbc-driver,mac-debug-build.yml,workflow,AWS_IT_TEST_SECRET_ACCESS_KEY,secret,step,public,0,0,0,https://github.com/awslabs/amazon-timestream-odbc-driver/blob/main/.github/workflows/mac-debug-build.yml,https://github.com/awslabs/amazon-timestream-odbc-driver
amazon-timestream-odbc-driver,win-build.yml,workflow,AWS_IT_TEST_SECRET_ACCESS_KEY,secret,step,public,0,0,0,https://github.com/awslabs/amazon-timestream-odbc-driver/blob/main/.github/workflows/win-build.yml,https://github.com/awslabs/amazon-timestream-odbc-driver
amazon-qldb-shell,release.yml,workflow,AWS_KEY,secret,step,public,1,0,0,https://github.com/awslabs/amazon-qldb-shell/blob/main/.github/workflows/release.yml,https://github.com/awslabs/amazon-qldb-shell
amazon-timestream-odbc-driver,win-build.yml,workflow,AWS_KEY,secret,step,public,0,0,0,https://github.com/awslabs/amazon-timestream-odbc-driver/blob/main/.github/workflows/win-build.yml,https://github.com/awslabs/amazon-timestream-odbc-driver
amazon-qldb-driver-dotnet,release_driver.yml,workflow,AWS_KEY_DRIVER,secret,step,public,1,0,0,https://github.com/awslabs/amazon-qldb-driver-dotnet/blob/master/.github/workflows/release_driver.yml,https://github.com/awslabs/amazon-qldb-driver-dotnet
amazon-qldb-shell,release.yml,workflow,AWS_KEY_EXE,secret,step,public,1,0,0,https://github.com/awslabs/amazon-qldb-shell/blob/main/.github/workflows/release.yml,https://github.com/awslabs/amazon-qldb-shell
amazon-qldb-driver-dotnet,release_serialization.yml,workflow,AWS_KEY_SERIALIZATION,secret,step,public,1,0,0,https://github.com/awslabs/amazon-qldb-driver-dotnet/blob/master/.github/workflows/release_serialization.yml,https://github.com/awslabs/amazon-qldb-driver-dotnet
aws-iotsitewise-odbc-driver,win-build.yml,workflow,AWS_KEY_WIN_32,secret,step,public,0,0,0,https://github.com/awslabs/aws-iotsitewise-odbc-driver/blob/main/.github/workflows/win-build.yml,https://github.com/awslabs/aws-iotsitewise-odbc-driver
aws-iotsitewise-odbc-driver,win-build.yml,workflow,AWS_KEY_WIN_64,secret,step,public,0,0,0,https://github.com/awslabs/aws-iotsitewise-odbc-driver/blob/main/.github/workflows/win-build.yml,https://github.com/awslabs/aws-iotsitewise-odbc-driver
amazon-qldb-driver-dotnet,release_driver.yml,workflow,AWS_NUGET_KEY,secret,step,public,1,0,0,https://github.com/awslabs/amazon-qldb-driver-dotnet/blob/master/.github/workflows/release_driver.yml,https://github.com/awslabs/amazon-qldb-driver-dotnet
