org,repo,workflow,ref,url,name,type
awslabs,amazon-kinesis-video-streams-producer-sdk-cpp,.github/workflows/ci.yml,master,https://github.com/awslabs/amazon-kinesis-video-streams-producer-sdk-cpp/blob/7771598527883545b2161b56a78160429def4fc1/.github/workflows/ci.yml,AWS_ROLE_SESSION_NAME,secret
awslabs,amazon-kinesis-video-streams-producer-sdk-cpp,.github/workflows/ci.yml,master,https://github.com/awslabs/amazon-kinesis-video-streams-producer-sdk-cpp/blob/7771598527883545b2161b56a78160429def4fc1/.github/workflows/ci.yml,AWS_REGION,secret
awslabs,amazon-kinesis-video-streams-producer-sdk-cpp,.github/workflows/kvssink.yml,master,https://github.com/awslabs/amazon-kinesis-video-streams-producer-sdk-cpp/blob/7771598527883545b2161b56a78160429def4fc1/.github/workflows/kvssink.yml,AWS_ROLE_TO_ASSUME,secret
awslabs,amazon-kinesis-video-streams-producer-sdk-cpp,.github/workflows/kvssink.yml,master,https://github.com/awslabs/amazon-kinesis-video-streams-producer-sdk-cpp/blob/7771598527883545b2161b56a78160429def4fc1/.github/workflows/kvssink.yml,AWS_ROLE_SESSION_NAME,secret
awslabs,amazon-kinesis-video-streams-producer-sdk-cpp,.github/workflows/kvssink.yml,master,https://github.com/awslabs/amazon-kinesis-video-streams-producer-sdk-cpp/blob/7771598527883545b2161b56a78160429def4fc1/.github/workflows/kvssink.yml,AWS_REGION,secret
awslabs,amazon-kinesis-video-streams-producer-sdk-cpp,.github/workflows/raspberry-pi.yaml,master,https://github.com/awslabs/amazon-kinesis-video-streams-producer-sdk-cpp/blob/7771598527883545b2161b56a78160429def4fc1/.github/workflows/raspberry-pi.yaml,AWS_ROLE_TO_ASSUME,secret
awslabs,amazon-kinesis-video-streams-producer-sdk-cpp,.github/workflows/raspberry-pi.yaml,master,https://github.com/awslabs/amazon-kinesis-video-streams-producer-sdk-cpp/blob/7771598527883545b2161b56a78160429def4fc1/.github/workflows/raspberry-pi.yaml,AWS_ROLE_SESSION_NAME,secret
awslabs,amazon-kinesis-video-streams-producer-sdk-cpp,.github/workflows/raspberry-pi.yaml,master,https://github.com/awslabs/amazon-kinesis-video-streams-producer-sdk-cpp/blob/7771598527883545b2161b56a78160429def4fc1/.github/workflows/raspberry-pi.yaml,AWS_REGION,secret
awslabs,amazon-kinesis-video-streams-producer-sdk-cpp,.github/workflows/samples.yml,master,https://github.com/awslabs/amazon-kinesis-video-streams-producer-sdk-cpp/blob/7771598527883545b2161b56a78160429def4fc1/.github/workflows/samples.yml,AWS_ROLE_TO_ASSUME,secret
awslabs,amazon-kinesis-video-streams-producer-sdk-cpp,.github/workflows/samples.yml,master,https://github.com/awslabs/amazon-kinesis-video-streams-producer-sdk-cpp/blob/7771598527883545b2161b56a78160429def4fc1/.github/workflows/samples.yml,AWS_ROLE_SESSION_NAME,secret
awslabs,amazon-kinesis-video-streams-producer-sdk-cpp,.github/workflows/samples.yml,master,https://github.com/awslabs/amazon-kinesis-video-streams-producer-sdk-cpp/blob/7771598527883545b2161b56a78160429def4fc1/.github/workflows/samples.yml,AWS_REGION,secret
awslabs,amazon-kinesis-video-streams-producer-sdk-java,.github/workflows/ci.yml,master,https://github.com/awslabs/amazon-kinesis-video-streams-producer-sdk-java/blob/f45428b3d730ae30fe63ca025cc60013357a520d/.github/workflows/ci.yml,AWS_ROLE_TO_ASSUME,secret
awslabs,amazon-kinesis-video-streams-producer-sdk-java,.github/workflows/ci.yml,master,https://github.com/awslabs/amazon-kinesis-video-streams-producer-sdk-java/blob/f45428b3d730ae30fe63ca025cc60013357a520d/.github/workflows/ci.yml,AWS_ROLE_SESSION_NAME,secret
awslabs,amazon-kinesis-video-streams-producer-sdk-java,.github/workflows/ci.yml,master,https://github.com/awslabs/amazon-kinesis-video-streams-producer-sdk-java/blob/f45428b3d730ae30fe63ca025cc60013357a520d/.github/workflows/ci.yml,AWS_REGION,secret
awslabs,amazon-kinesis-video-streams-webrtc-sdk-c,.github/workflows/ci.yml,main,https://github.com/awslabs/amazon-kinesis-video-streams-webrtc-sdk-c/blob/84f94300f92c3f4d3886f86e3652eabcc892e5e5/.github/workflows/ci.yml,AWS_ROLE_TO_ASSUME,secret
awslabs,amazon-kinesis-video-streams-webrtc-sdk-c,.github/workflows/ci.yml,main,https://github.com/awslabs/amazon-kinesis-video-streams-webrtc-sdk-c/blob/84f94300f92c3f4d3886f86e3652eabcc892e5e5/.github/workflows/ci.yml,AWS_REGION,secret
awslabs,amazon-kinesis-video-streams-webrtc-sdk-c,.github/workflows/samples.yaml,main,https://github.com/awslabs/amazon-kinesis-video-streams-webrtc-sdk-c/blob/84f94300f92c3f4d3886f86e3652eabcc892e5e5/.github/workflows/samples.yaml,AWS_ROLE_TO_ASSUME,secret
awslabs,amazon-kinesis-video-streams-webrtc-sdk-c,.github/workflows/samples.yaml,main,https://github.com/awslabs/amazon-kinesis-video-streams-webrtc-sdk-c/blob/84f94300f92c3f4d3886f86e3652eabcc892e5e5/.github/workflows/samples.yaml,AWS_REGION,secret
awslabs,amazon-kinesis-video-streams-webrtc-sdk-c,.github/workflows/sanitizers.yaml,main,https://github.com/awslabs/amazon-kinesis-video-streams-webrtc-sdk-c/blob/84f94300f92c3f4d3886f86e3652eabcc892e5e5/.github/workflows/sanitizers.yaml,AWS_ROLE_TO_ASSUME,secret
awslabs,amazon-kinesis-video-streams-webrtc-sdk-c,.github/workflows/sanitizers.yaml,main,https://github.com/awslabs/amazon-kinesis-video-streams-webrtc-sdk-c/blob/84f94300f92c3f4d3886f86e3652eabcc892e5e5/.github/workflows/sanitizers.yaml,AWS_REGION,secret
awslabs,amazon-kinesis-video-streams-webrtc-sdk-js,.github/workflows/master-publish-gh-pages-and-npm.yml,master,https://github.com/awslabs/amazon-kinesis-video-streams-webrtc-sdk-js/blob/93cc3e27bef28c61c2ecb02358614627311b639b/.github/workflows/master-publish-gh-pages-and-npm.yml,NPM_TOKEN,secret
awslabs,amazon-qldb-driver-dotnet,.github/workflows/dotnetapp.yml,master,https://github.com/awslabs/amazon-qldb-driver-dotnet/blob/a6118bbd8a2cfd0c637b2e4de2833a71c0b64d7b/.github/workflows/dotnetapp.yml,CODECOV_TOKEN,secret
awslabs,amazon-qldb-driver-dotnet,.github/workflows/release_driver.yml,master,https://github.com/awslabs/amazon-qldb-driver-dotnet/blob/a6118bbd8a2cfd0c637b2e4de2833a71c0b64d7b/.github/workflows/release_driver.yml,AWS_ACCESS_KEY_ID_SIGNING,secret
awslabs,amazon-qldb-driver-dotnet,.github/workflows/release_driver.yml,master,https://github.com/awslabs/amazon-qldb-driver-dotnet/blob/a6118bbd8a2cfd0c637b2e4de2833a71c0b64d7b/.github/workflows/release_driver.yml,AWS_SECRET_ACCESS_KEY_SIGNING,secret
awslabs,amazon-qldb-driver-dotnet,.github/workflows/release_driver.yml,master,https://github.com/awslabs/amazon-qldb-driver-dotnet/blob/a6118bbd8a2cfd0c637b2e4de2833a71c0b64d7b/.github/workflows/release_driver.yml,AWS_ROLE_TO_ASSUME,secret
awslabs,amazon-qldb-driver-dotnet,.github/workflows/release_driver.yml,master,https://github.com/awslabs/amazon-qldb-driver-dotnet/blob/a6118bbd8a2cfd0c637b2e4de2833a71c0b64d7b/.github/workflows/release_driver.yml,AWS_ROLE_EXTERNAL_ID,secret
awslabs,amazon-qldb-driver-dotnet,.github/workflows/release_driver.yml,master,https://github.com/awslabs/amazon-qldb-driver-dotnet/blob/a6118bbd8a2cfd0c637b2e4de2833a71c0b64d7b/.github/workflows/release_driver.yml,AWS_KEY_DRIVER,secret
awslabs,amazon-qldb-driver-dotnet,.github/workflows/release_driver.yml,master,https://github.com/awslabs/amazon-qldb-driver-dotnet/blob/a6118bbd8a2cfd0c637b2e4de2833a71c0b64d7b/.github/workflows/release_driver.yml,AWS_SIGNED_BUCKET,secret
awslabs,amazon-qldb-driver-dotnet,.github/workflows/release_driver.yml,master,https://github.com/awslabs/amazon-qldb-driver-dotnet/blob/a6118bbd8a2cfd0c637b2e4de2833a71c0b64d7b/.github/workflows/release_driver.yml,AWS_UNSIGNED_BUCKET,secret
awslabs,amazon-qldb-driver-dotnet,.github/workflows/release_driver.yml,master,https://github.com/awslabs/amazon-qldb-driver-dotnet/blob/a6118bbd8a2cfd0c637b2e4de2833a71c0b64d7b/.github/workflows/release_driver.yml,AWS_NUGET_KEY,secret
awslabs,amazon-qldb-driver-dotnet,.github/workflows/release_serialization.yml,master,https://github.com/awslabs/amazon-qldb-driver-dotnet/blob/a6118bbd8a2cfd0c637b2e4de2833a71c0b64d7b/.github/workflows/release_serialization.yml,AWS_ACCESS_KEY_ID_SIGNING,secret
awslabs,amazon-qldb-driver-dotnet,.github/workflows/release_serialization.yml,master,https://github.com/awslabs/amazon-qldb-driver-dotnet/blob/a6118bbd8a2cfd0c637b2e4de2833a71c0b64d7b/.github/workflows/release_serialization.yml,AWS_SECRET_ACCESS_KEY_SIGNING,secret
awslabs,amazon-qldb-driver-dotnet,.github/workflows/release_serialization.yml,master,https://github.com/awslabs/amazon-qldb-driver-dotnet/blob/a6118bbd8a2cfd0c637b2e4de2833a71c0b64d7b/.github/workflows/release_serialization.yml,AWS_ROLE_TO_ASSUME,secret
awslabs,amazon-qldb-driver-dotnet,.github/workflows/release_serialization.yml,master,https://github.com/awslabs/amazon-qldb-driver-dotnet/blob/a6118bbd8a2cfd0c637b2e4de2833a71c0b64d7b/.github/workflows/release_serialization.yml,AWS_ROLE_EXTERNAL_ID,secret
awslabs,amazon-qldb-driver-dotnet,.github/workflows/release_serialization.yml,master,https://github.com/awslabs/amazon-qldb-driver-dotnet/blob/a6118bbd8a2cfd0c637b2e4de2833a71c0b64d7b/.github/workflows/release_serialization.yml,AWS_KEY_SERIALIZATION,secret
awslabs,amazon-qldb-driver-dotnet,.github/workflows/release_serialization.yml,master,https://github.com/awslabs/amazon-qldb-driver-dotnet/blob/a6118bbd8a2cfd0c637b2e4de2833a71c0b64d7b/.github/workflows/release_serialization.yml,AWS_SIGNED_BUCKET,secret
awslabs,amazon-qldb-driver-dotnet,.github/workflows/release_serialization.yml,master,https://github.com/awslabs/amazon-qldb-driver-dotnet/blob/a6118bbd8a2cfd0c637b2e4de2833a71c0b64d7b/.github/workflows/release_serialization.yml,AWS_UNSIGNED_BUCKET,secret
awslabs,amazon-qldb-driver-dotnet,.github/workflows/release_serialization.yml,master,https://github.com/awslabs/amazon-qldb-driver-dotnet/blob/a6118bbd8a2cfd0c637b2e4de2833a71c0b64d7b/.github/workflows/release_serialization.yml,AWS_NUGET_KEY,secret
awslabs,amazon-qldb-driver-java,.github/workflows/maven.yml,master,https://github.com/awslabs/amazon-qldb-driver-java/blob/923d951e6583d659539e5af2158f5ed616761a60/.github/workflows/maven.yml,CODECOV_TOKEN,secret
awslabs,amazon-qldb-driver-js,.github/workflows/nodeapp.yml,main,https://github.com/awslabs/amazon-qldb-driver-js/blob/1eff68ad05877eff486080e10e59282a0d02cd67/.github/workflows/nodeapp.yml,AWS_ACCESS_KEY_ID,secret
awslabs,amazon-qldb-driver-js,.github/workflows/nodeapp.yml,main,https://github.com/awslabs/amazon-qldb-driver-js/blob/1eff68ad05877eff486080e10e59282a0d02cd67/.github/workflows/nodeapp.yml,AWS_SECRET_ACCESS_KEY,secret
awslabs,amazon-qldb-driver-js,.github/workflows/nodeapp.yml,main,https://github.com/awslabs/amazon-qldb-driver-js/blob/1eff68ad05877eff486080e10e59282a0d02cd67/.github/workflows/nodeapp.yml,AWS_SESSION_TOKEN,secret
awslabs,amazon-qldb-shell,.github/workflows/release.yml,main,https://github.com/awslabs/amazon-qldb-shell/blob/9cfbe1ffde049620e15caacd77e63c15dba003a4/.github/workflows/release.yml,AWS_ACCESS_KEY_ID,secret
awslabs,amazon-qldb-shell,.github/workflows/release.yml,main,https://github.com/awslabs/amazon-qldb-shell/blob/9cfbe1ffde049620e15caacd77e63c15dba003a4/.github/workflows/release.yml,AWS_SECRET_ACCESS_KEY,secret
awslabs,amazon-qldb-shell,.github/workflows/release.yml,main,https://github.com/awslabs/amazon-qldb-shell/blob/9cfbe1ffde049620e15caacd77e63c15dba003a4/.github/workflows/release.yml,AWS_ROLE_TO_ASSUME,secret
awslabs,amazon-qldb-shell,.github/workflows/release.yml,main,https://github.com/awslabs/amazon-qldb-shell/blob/9cfbe1ffde049620e15caacd77e63c15dba003a4/.github/workflows/release.yml,AWS_ROLE_EXTERNAL_ID,secret
awslabs,amazon-qldb-shell,.github/workflows/release.yml,main,https://github.com/awslabs/amazon-qldb-shell/blob/9cfbe1ffde049620e15caacd77e63c15dba003a4/.github/workflows/release.yml,AWS_KEY,secret
awslabs,amazon-qldb-shell,.github/workflows/release.yml,main,https://github.com/awslabs/amazon-qldb-shell/blob/9cfbe1ffde049620e15caacd77e63c15dba003a4/.github/workflows/release.yml,AWS_KEY_EXE,secret
awslabs,amazon-qldb-shell,.github/workflows/release.yml,main,https://github.com/awslabs/amazon-qldb-shell/blob/9cfbe1ffde049620e15caacd77e63c15dba003a4/.github/workflows/release.yml,AWS_SIGNED_BUCKET,secret
awslabs,amazon-qldb-shell,.github/workflows/release.yml,main,https://github.com/awslabs/amazon-qldb-shell/blob/9cfbe1ffde049620e15caacd77e63c15dba003a4/.github/workflows/release.yml,AWS_UNSIGNED_BUCKET,secret
awslabs,amazon-s3-find-and-forget,.github/workflows/publish.yaml,master,https://github.com/awslabs/amazon-s3-find-and-forget/blob/1c2ce3b3b865c3113ea45736831686a742f32792/.github/workflows/publish.yaml,AWS_ACCESS_KEY_ID,secret
awslabs,amazon-s3-find-and-forget,.github/workflows/publish.yaml,master,https://github.com/awslabs/amazon-s3-find-and-forget/blob/1c2ce3b3b865c3113ea45736831686a742f32792/.github/workflows/publish.yaml,AWS_SECRET_ACCESS_KEY,secret
awslabs,amazon-s3-find-and-forget,.github/workflows/publish.yaml,master,https://github.com/awslabs/amazon-s3-find-and-forget/blob/1c2ce3b3b865c3113ea45736831686a742f32792/.github/workflows/publish.yaml,AWS_SESSION_TOKEN,secret
awslabs,amazon-s3-find-and-forget,.github/workflows/publish.yaml,master,https://github.com/awslabs/amazon-s3-find-and-forget/blob/1c2ce3b3b865c3113ea45736831686a742f32792/.github/workflows/publish.yaml,REGION,secret
awslabs,amazon-s3-find-and-forget,.github/workflows/publish.yaml,master,https://github.com/awslabs/amazon-s3-find-and-forget/blob/1c2ce3b3b865c3113ea45736831686a742f32792/.github/workflows/publish.yaml,CFN_BUCKET,secret
awslabs,amazon-s3-find-and-forget,.github/workflows/release.yaml,master,https://github.com/awslabs/amazon-s3-find-and-forget/blob/1c2ce3b3b865c3113ea45736831686a742f32792/.github/workflows/release.yaml,RELEASE_TOKEN,secret
awslabs,amazon-s3-find-and-forget,.github/workflows/unit-tests.yaml,master,https://github.com/awslabs/amazon-s3-find-and-forget/blob/1c2ce3b3b865c3113ea45736831686a742f32792/.github/workflows/unit-tests.yaml,CODECOV_TOKEN,secret
awslabs,amazon-s3-tar-tool,.github/workflows/go.yml,main,https://github.com/awslabs/amazon-s3-tar-tool/blob/7be23f7ac3dcc8688ff89860d2cea06ad820cc32/.github/workflows/go.yml,AWS_ROLE,secret
awslabs,amazon-s3-tar-tool,.github/workflows/go.yml,main,https://github.com/awslabs/amazon-s3-tar-tool/blob/7be23f7ac3dcc8688ff89860d2cea06ad820cc32/.github/workflows/go.yml,S3TAR_TEST_BUCKET,secret
awslabs,amazon-s3-tar-tool,.github/workflows/go.yml,main,https://github.com/awslabs/amazon-s3-tar-tool/blob/7be23f7ac3dcc8688ff89860d2cea06ad820cc32/.github/workflows/go.yml,S3TAR_TEST_REGION,secret
awslabs,amazon-sns-python-extended-client-lib,.github/workflows/release.yml,main,https://github.com/awslabs/amazon-sns-python-extended-client-lib/blob/233ff73e590532c4225493a25c024174a59b4aff/.github/workflows/release.yml,OIDC_ROLE_NAME,variable
awslabs,amazon-sns-python-extended-client-lib,.github/workflows/release.yml,main,https://github.com/awslabs/amazon-sns-python-extended-client-lib/blob/233ff73e590532c4225493a25c024174a59b4aff/.github/workflows/release.yml,TEST_PYPI_TOKEN_NAME,variable
awslabs,amazon-sns-python-extended-client-lib,.github/workflows/release.yml,main,https://github.com/awslabs/amazon-sns-python-extended-client-lib/blob/233ff73e590532c4225493a25c024174a59b4aff/.github/workflows/release.yml,PYPI_TOKEN_NAME,variable
awslabs,amazon-sqs-python-extended-client-lib,.github/workflows/release.yml,main,https://github.com/awslabs/amazon-sqs-python-extended-client-lib/blob/9175bbd786ca197a4f4df57db52db89f89a65639/.github/workflows/release.yml,OIDC_ROLE_NAME,variable
awslabs,amazon-sqs-python-extended-client-lib,.github/workflows/release.yml,main,https://github.com/awslabs/amazon-sqs-python-extended-client-lib/blob/9175bbd786ca197a4f4df57db52db89f89a65639/.github/workflows/release.yml,TEST_PYPI_TOKEN_NAME,variable
awslabs,amazon-sqs-python-extended-client-lib,.github/workflows/release.yml,main,https://github.com/awslabs/amazon-sqs-python-extended-client-lib/blob/9175bbd786ca197a4f4df57db52db89f89a65639/.github/workflows/release.yml,PYPI_TOKEN_NAME,variable
awslabs,amazon-timestream-odbc-driver,.github/workflows/linux-build.yml,main,https://github.com/awslabs/amazon-timestream-odbc-driver/blob/b6326e0964550b0d7fd5e44175c53151c2870798/.github/workflows/linux-build.yml,AWS_IT_TEST_ACCESS_KEY_ID,secret
awslabs,amazon-timestream-odbc-driver,.github/workflows/linux-build.yml,main,https://github.com/awslabs/amazon-timestream-odbc-driver/blob/b6326e0964550b0d7fd5e44175c53151c2870798/.github/workflows/linux-build.yml,AWS_IT_TEST_SECRET_ACCESS_KEY,secret
awslabs,amazon-timestream-odbc-driver,.github/workflows/mac-build.yml,main,https://github.com/awslabs/amazon-timestream-odbc-driver/blob/b6326e0964550b0d7fd5e44175c53151c2870798/.github/workflows/mac-build.yml,AWS_IT_TEST_ACCESS_KEY_ID,secret
awslabs,amazon-timestream-odbc-driver,.github/workflows/mac-build.yml,main,https://github.com/awslabs/amazon-timestream-odbc-driver/blob/b6326e0964550b0d7fd5e44175c53151c2870798/.github/workflows/mac-build.yml,AWS_IT_TEST_SECRET_ACCESS_KEY,secret
awslabs,amazon-timestream-odbc-driver,.github/workflows/mac-debug-build.yml,main,https://github.com/awslabs/amazon-timestream-odbc-driver/blob/b6326e0964550b0d7fd5e44175c53151c2870798/.github/workflows/mac-debug-build.yml,AWS_IT_TEST_ACCESS_KEY_ID,secret
awslabs,amazon-timestream-odbc-driver,.github/workflows/mac-debug-build.yml,main,https://github.com/awslabs/amazon-timestream-odbc-driver/blob/b6326e0964550b0d7fd5e44175c53151c2870798/.github/workflows/mac-debug-build.yml,AWS_IT_TEST_SECRET_ACCESS_KEY,secret
awslabs,amazon-timestream-odbc-driver,.github/workflows/win-build.yml,main,https://github.com/awslabs/amazon-timestream-odbc-driver/blob/b6326e0964550b0d7fd5e44175c53151c2870798/.github/workflows/win-build.yml,AWS_IT_TEST_ACCESS_KEY_ID,secret
awslabs,amazon-timestream-odbc-driver,.github/workflows/win-build.yml,main,https://github.com/awslabs/amazon-timestream-odbc-driver/blob/b6326e0964550b0d7fd5e44175c53151c2870798/.github/workflows/win-build.yml,AWS_IT_TEST_SECRET_ACCESS_KEY,secret
awslabs,amazon-timestream-odbc-driver,.github/workflows/win-build.yml,main,https://github.com/awslabs/amazon-timestream-odbc-driver/blob/b6326e0964550b0d7fd5e44175c53151c2870798/.github/workflows/win-build.yml,AWS_SIGNING_ACCESS_KEY_ID,secret
awslabs,amazon-timestream-odbc-driver,.github/workflows/win-build.yml,main,https://github.com/awslabs/amazon-timestream-odbc-driver/blob/b6326e0964550b0d7fd5e44175c53151c2870798/.github/workflows/win-build.yml,AWS_SIGNING_SECRET_ACCESS_KEY,secret
awslabs,amazon-timestream-odbc-driver,.github/workflows/win-build.yml,main,https://github.com/awslabs/amazon-timestream-odbc-driver/blob/b6326e0964550b0d7fd5e44175c53151c2870798/.github/workflows/win-build.yml,AWS_ROLE_TO_ASSUME,secret
awslabs,amazon-timestream-odbc-driver,.github/workflows/win-build.yml,main,https://github.com/awslabs/amazon-timestream-odbc-driver/blob/b6326e0964550b0d7fd5e44175c53151c2870798/.github/workflows/win-build.yml,AWS_ROLE_EXTERNAL_ID,secret
awslabs,amazon-timestream-odbc-driver,.github/workflows/win-build.yml,main,https://github.com/awslabs/amazon-timestream-odbc-driver/blob/b6326e0964550b0d7fd5e44175c53151c2870798/.github/workflows/win-build.yml,AWS_KEY,secret
awslabs,amazon-timestream-odbc-driver,.github/workflows/win-build.yml,main,https://github.com/awslabs/amazon-timestream-odbc-driver/blob/b6326e0964550b0d7fd5e44175c53151c2870798/.github/workflows/win-build.yml,AWS_SIGNED_BUCKET,secret
awslabs,amazon-timestream-odbc-driver,.github/workflows/win-build.yml,main,https://github.com/awslabs/amazon-timestream-odbc-driver/blob/b6326e0964550b0d7fd5e44175c53151c2870798/.github/workflows/win-build.yml,AWS_UNSIGNED_BUCKET,secret
awslabs,amazon-transcribe-streaming-sdk,.github/workflows/ci.yml,develop,https://github.com/awslabs/amazon-transcribe-streaming-sdk/blob/78652405cc6f39b987d3f248de3fd88d4ab157f3/.github/workflows/ci.yml,CODECOV_TOKEN,secret
awslabs,amplify-graphql-seed-plugin,.github/workflows/npm-publish.yml,main,https://github.com/awslabs/amplify-graphql-seed-plugin/blob/d1be5b8d883116589f2271c970a42c182cd75991/.github/workflows/npm-publish.yml,NPM_TOKEN,secret
awslabs,amplify-video,.github/workflows/jest.yml,master,https://github.com/awslabs/amplify-video/blob/1f11013a9473f0750940cc05c8b4154f8e6643b7/.github/workflows/jest.yml,TEST_AWS_ACCESS_KEY_ID,secret
awslabs,amplify-video,.github/workflows/jest.yml,master,https://github.com/awslabs/amplify-video/blob/1f11013a9473f0750940cc05c8b4154f8e6643b7/.github/workflows/jest.yml,TEST_AWS_SECRET_ACCESS_KEY,secret
awslabs,amplify-video,.github/workflows/publish.yml,master,https://github.com/awslabs/amplify-video/blob/1f11013a9473f0750940cc05c8b4154f8e6643b7/.github/workflows/publish.yml,NPM_TOKEN,secret
awslabs,analytics-accelerator-s3,.github/workflows/release.yml,main,https://github.com/awslabs/analytics-accelerator-s3/blob/dd16bbfeea4e7fe0015e045b7f62fd3701754618/.github/workflows/release.yml,ASSUME_ROLE_ARN,secret
awslabs,analytics-accelerator-s3,.github/workflows/release.yml,main,https://github.com/awslabs/analytics-accelerator-s3/blob/dd16bbfeea4e7fe0015e045b7f62fd3701754618/.github/workflows/release.yml,GPG_KEY_ID,secret
awslabs,analytics-accelerator-s3,.github/workflows/release.yml,main,https://github.com/awslabs/analytics-accelerator-s3/blob/dd16bbfeea4e7fe0015e045b7f62fd3701754618/.github/workflows/release.yml,MAVEN_TOKEN_ID,secret
awslabs,analytics-accelerator-s3,.github/workflows/release.yml,main,https://github.com/awslabs/analytics-accelerator-s3/blob/dd16bbfeea4e7fe0015e045b7f62fd3701754618/.github/workflows/release.yml,AWS_REGION,variable
awslabs,analytics-accelerator-s3,.github/workflows/release.yml,main,https://github.com/awslabs/analytics-accelerator-s3/blob/dd16bbfeea4e7fe0015e045b7f62fd3701754618/.github/workflows/release.yml,MAVEN_GROUP_ID,variable
awslabs,assisted-log-enabler-for-aws,.github/workflows/github-repo-stats.yml,main,https://github.com/awslabs/assisted-log-enabler-for-aws/blob/8b6c63feabc27579e21247ed2f2ba4e459a9ad55/.github/workflows/github-repo-stats.yml,GHRS_GITHUB_API_TOKEN,secret
awslabs,aurora-dsql-django,.github/workflows/cicd.yml,version-0,https://github.com/awslabs/aurora-dsql-django/blob/91e6a2a4cb0a4f00acdeb6e5ad95a30ddfbd4443/.github/workflows/cicd.yml,DJANGO_ADAPTER_INTEGRATION_TEST_ROLE,secret
awslabs,aurora-dsql-django,.github/workflows/cicd.yml,version-0,https://github.com/awslabs/aurora-dsql-django/blob/91e6a2a4cb0a4f00acdeb6e5ad95a30ddfbd4443/.github/workflows/cicd.yml,CLUSTER_ENDPOINT,secret
awslabs,aurora-dsql-hibernate,.github/workflows/java-hibernate-tests.yml,main,https://github.com/awslabs/aurora-dsql-hibernate/blob/0b23e1ad160f7cbbde22c19dce92aa94c11de623/.github/workflows/java-hibernate-tests.yml,HIBERNATE_IAM_ROLE,secret
awslabs,aurora-dsql-hibernate,.github/workflows/java-hibernate-tests.yml,main,https://github.com/awslabs/aurora-dsql-hibernate/blob/0b23e1ad160f7cbbde22c19dce92aa94c11de623/.github/workflows/java-hibernate-tests.yml,HIBERNATE_DIALECT_INTEGRATION_CLUSTER_ENDPOINT,secret
awslabs,aurora-dsql-hibernate,.github/workflows/java-hibernate-tests.yml,main,https://github.com/awslabs/aurora-dsql-hibernate/blob/0b23e1ad160f7cbbde22c19dce92aa94c11de623/.github/workflows/java-hibernate-tests.yml,HIBERNATE_DIALECT_INTEGRATION_CLUSTER_REGION,secret
awslabs,aurora-dsql-hibernate,.github/workflows/publish-maven.yml,main,https://github.com/awslabs/aurora-dsql-hibernate/blob/0b23e1ad160f7cbbde22c19dce92aa94c11de623/.github/workflows/publish-maven.yml,GPG_PUBLIC_KEY,secret
awslabs,aurora-dsql-hibernate,.github/workflows/publish-maven.yml,main,https://github.com/awslabs/aurora-dsql-hibernate/blob/0b23e1ad160f7cbbde22c19dce92aa94c11de623/.github/workflows/publish-maven.yml,GPG_PASSPHRASE,secret
awslabs,aurora-dsql-hibernate,.github/workflows/publish-maven.yml,main,https://github.com/awslabs/aurora-dsql-hibernate/blob/0b23e1ad160f7cbbde22c19dce92aa94c11de623/.github/workflows/publish-maven.yml,GPG_SECRET_KEY,secret
awslabs,aurora-dsql-hibernate,.github/workflows/publish-maven.yml,main,https://github.com/awslabs/aurora-dsql-hibernate/blob/0b23e1ad160f7cbbde22c19dce92aa94c11de623/.github/workflows/publish-maven.yml,SONATYPE_USERNAME,secret
awslabs,aurora-dsql-hibernate,.github/workflows/publish-maven.yml,main,https://github.com/awslabs/aurora-dsql-hibernate/blob/0b23e1ad160f7cbbde22c19dce92aa94c11de623/.github/workflows/publish-maven.yml,SONATYPE_PASSWORD,secret
awslabs,aurora-dsql-jdbc-connector,.github/workflows/java-tests.yml,main,https://github.com/awslabs/aurora-dsql-jdbc-connector/blob/526590df921ad2c6e7bba42ef16d9087f4ff2789/.github/workflows/java-tests.yml,AURORA_DSQL_JDBC_WRAPPER_IAM_ROLE,secret
awslabs,aurora-dsql-jdbc-connector,.github/workflows/java-tests.yml,main,https://github.com/awslabs/aurora-dsql-jdbc-connector/blob/526590df921ad2c6e7bba42ef16d9087f4ff2789/.github/workflows/java-tests.yml,AURORA_DSQL_INTEGRATION_CLUSTER_REGION,secret
awslabs,aurora-dsql-jdbc-connector,.github/workflows/publish-maven.yml,main,https://github.com/awslabs/aurora-dsql-jdbc-connector/blob/526590df921ad2c6e7bba42ef16d9087f4ff2789/.github/workflows/publish-maven.yml,GPG_PUBLIC_KEY,secret
awslabs,aurora-dsql-jdbc-connector,.github/workflows/publish-maven.yml,main,https://github.com/awslabs/aurora-dsql-jdbc-connector/blob/526590df921ad2c6e7bba42ef16d9087f4ff2789/.github/workflows/publish-maven.yml,GPG_SECRET_KEY,secret
awslabs,aurora-dsql-jdbc-connector,.github/workflows/publish-maven.yml,main,https://github.com/awslabs/aurora-dsql-jdbc-connector/blob/526590df921ad2c6e7bba42ef16d9087f4ff2789/.github/workflows/publish-maven.yml,GPG_PASSPHRASE,secret
awslabs,aurora-dsql-jdbc-connector,.github/workflows/publish-maven.yml,main,https://github.com/awslabs/aurora-dsql-jdbc-connector/blob/526590df921ad2c6e7bba42ef16d9087f4ff2789/.github/workflows/publish-maven.yml,SONATYPE_USERNAME,secret
