org,repo,workflow,ref,url,runner,self_hosted,supported
github,browser-support,.github/workflows/publish.yml,main,https://github.com/github/browser-support/blob/5418c525649adcde2e77ebe4948595bf43591a6b/.github/workflows/publish.yml,ubuntu-latest,0,1
github,catalyst,.github/workflows/lighthouse.yml,main,https://github.com/github/catalyst/blob/ee0ea2c5adcdf2a0708b7f415447923a9432befa/.github/workflows/lighthouse.yml,ubuntu-latest,0,1
github,catalyst,.github/workflows/nodejs.yml,main,https://github.com/github/catalyst/blob/ee0ea2c5adcdf2a0708b7f415447923a9432befa/.github/workflows/nodejs.yml,ubuntu-latest,0,1
github,catalyst,.github/workflows/publish.yml,main,https://github.com/github/catalyst/blob/ee0ea2c5adcdf2a0708b7f415447923a9432befa/.github/workflows/publish.yml,ubuntu-latest,0,1
github,ccql,.github/workflows/ci.yml,master,https://github.com/github/ccql/blob/3a1bc64f8fe27dd2206148af1544e49621c36214/.github/workflows/ci.yml,ubuntu-latest,0,1
github,certstore,.github/workflows/github-release.yml,main,https://github.com/github/certstore/blob/c7f16598a70abd1ba6846d9bb44c89c6bd99e9b7/.github/workflows/github-release.yml,ubuntu-latest,0,1
github,certstore,.github/workflows/test-macos-recent-go-versions.yml,main,https://github.com/github/certstore/blob/c7f16598a70abd1ba6846d9bb44c89c6bd99e9b7/.github/workflows/test-macos-recent-go-versions.yml,macos-latest,0,1
github,certstore,.github/workflows/test-windows-recent-go-versions.yml,main,https://github.com/github/certstore/blob/c7f16598a70abd1ba6846d9bb44c89c6bd99e9b7/.github/workflows/test-windows-recent-go-versions.yml,windows-latest,0,1
github,chatops-controller,.github/workflows/ruby.yml,master,https://github.com/github/chatops-controller/blob/bded318ab51ccad4c5d267f2ef331b18d82a021a/.github/workflows/ruby.yml,ubuntu-latest,0,1
github,check-all,.github/workflows/nodejs.yml,main,https://github.com/github/check-all/blob/89b177fc58cd6441681088e128b93bc7e3759020/.github/workflows/nodejs.yml,macos-latest,0,1
github,check-all,.github/workflows/nodejs.yml,main,https://github.com/github/check-all/blob/89b177fc58cd6441681088e128b93bc7e3759020/.github/workflows/nodejs.yml,ubuntu-22.04,0,1
github,check-all,.github/workflows/nodejs.yml,main,https://github.com/github/check-all/blob/89b177fc58cd6441681088e128b93bc7e3759020/.github/workflows/nodejs.yml,windows-latest,0,1
github,check-all,.github/workflows/publish.yml,main,https://github.com/github/check-all/blob/89b177fc58cd6441681088e128b93bc7e3759020/.github/workflows/publish.yml,ubuntu-latest,0,1
github,choosealicense.com,.github/workflows/test.yml,gh-pages,https://github.com/github/choosealicense.com/blob/8975b74de1bd8a05b5eb8ee27b937ea00eb95f9d/.github/workflows/test.yml,ubuntu-latest,0,1
github,cleanowners,.github/workflows/contributors_report.yaml,main,https://github.com/github/cleanowners/blob/76a936c178f6f23c368198352b268a0ecefa4055/.github/workflows/contributors_report.yaml,ubuntu-latest,0,1
github,cleanowners,.github/workflows/copilot-setup-steps.yml,main,https://github.com/github/cleanowners/blob/76a936c178f6f23c368198352b268a0ecefa4055/.github/workflows/copilot-setup-steps.yml,ubuntu-latest,0,1
github,cleanowners,.github/workflows/docker-ci.yml,main,https://github.com/github/cleanowners/blob/76a936c178f6f23c368198352b268a0ecefa4055/.github/workflows/docker-ci.yml,ubuntu-latest,0,1
github,cleanowners,.github/workflows/python-ci.yml,main,https://github.com/github/cleanowners/blob/76a936c178f6f23c368198352b268a0ecefa4055/.github/workflows/python-ci.yml,ubuntu-latest,0,1
github,cleanowners,.github/workflows/scorecard.yml,main,https://github.com/github/cleanowners/blob/76a936c178f6f23c368198352b268a0ecefa4055/.github/workflows/scorecard.yml,ubuntu-latest,0,1
github,cleanowners,.github/workflows/stale.yaml,main,https://github.com/github/cleanowners/blob/76a936c178f6f23c368198352b268a0ecefa4055/.github/workflows/stale.yaml,ubuntu-latest,0,1
github,cleanowners,.github/workflows/super-linter.yaml,main,https://github.com/github/cleanowners/blob/76a936c178f6f23c368198352b268a0ecefa4055/.github/workflows/super-linter.yaml,ubuntu-latest,0,1
github,clipboard-copy-element,.github/workflows/nodejs.yml,main,https://github.com/github/clipboard-copy-element/blob/3b676331503703d7856e8d401aec345487f7891e/.github/workflows/nodejs.yml,ubuntu-latest,0,1
github,clipboard-copy-element,.github/workflows/publish.yml,main,https://github.com/github/clipboard-copy-element/blob/3b676331503703d7856e8d401aec345487f7891e/.github/workflows/publish.yml,ubuntu-latest,0,1
github,cmark-gfm,.github/workflows/ci.yml,master,https://github.com/github/cmark-gfm/blob/587a12bb54d95ac37241377e6ddc93ea0e45439b/.github/workflows/ci.yml,macos-latest,0,1
github,cmark-gfm,.github/workflows/ci.yml,master,https://github.com/github/cmark-gfm/blob/587a12bb54d95ac37241377e6ddc93ea0e45439b/.github/workflows/ci.yml,ubuntu-latest,0,1
github,cmark-gfm,.github/workflows/ci.yml,master,https://github.com/github/cmark-gfm/blob/587a12bb54d95ac37241377e6ddc93ea0e45439b/.github/workflows/ci.yml,windows-latest,0,1
github,codemirror-contrib,.github/workflows/publish.yml,main,https://github.com/github/codemirror-contrib/blob/9fecaae895904c9207bcbacba08c9d3278eba1fd/.github/workflows/publish.yml,ubuntu-latest,0,1
github,codeql-action-sync-tool,.github/workflows/ci.yml,main,https://github.com/github/codeql-action-sync-tool/blob/78403c4bc9d550010d70018ba9d71e122b8e26ef/.github/workflows/ci.yml,ubuntu-24.04,0,1
github,codeql-action-sync-tool,.github/workflows/ci.yml,main,https://github.com/github/codeql-action-sync-tool/blob/78403c4bc9d550010d70018ba9d71e122b8e26ef/.github/workflows/ci.yml,ubuntu-latest-xl,1,1
github,codeql-action-sync-tool,.github/workflows/codeql.yml,main,https://github.com/github/codeql-action-sync-tool/blob/78403c4bc9d550010d70018ba9d71e122b8e26ef/.github/workflows/codeql.yml,ubuntu-24.04,0,1
github,codeql-action-sync-tool,.github/workflows/release.yml,main,https://github.com/github/codeql-action-sync-tool/blob/78403c4bc9d550010d70018ba9d71e122b8e26ef/.github/workflows/release.yml,ubuntu-24.04,0,1
github,codeql-action,.github/workflows/__all-platform-bundle.yml,main,https://github.com/github/codeql-action/blob/71d0a56d4479a74c3dd8cf7a47d5661f11752db8/.github/workflows/__all-platform-bundle.yml,macos-latest,0,1
github,codeql-action,.github/workflows/__all-platform-bundle.yml,main,https://github.com/github/codeql-action/blob/71d0a56d4479a74c3dd8cf7a47d5661f11752db8/.github/workflows/__all-platform-bundle.yml,ubuntu-latest,0,1
github,codeql-action,.github/workflows/__all-platform-bundle.yml,main,https://github.com/github/codeql-action/blob/71d0a56d4479a74c3dd8cf7a47d5661f11752db8/.github/workflows/__all-platform-bundle.yml,windows-latest,0,1
github,codeql-action,.github/workflows/__analyze-ref-input.yml,main,https://github.com/github/codeql-action/blob/71d0a56d4479a74c3dd8cf7a47d5661f11752db8/.github/workflows/__analyze-ref-input.yml,ubuntu-latest,0,1
github,codeql-action,.github/workflows/__autobuild-direct-tracing-with-working-dir.yml,main,https://github.com/github/codeql-action/blob/71d0a56d4479a74c3dd8cf7a47d5661f11752db8/.github/workflows/__autobuild-direct-tracing-with-working-dir.yml,ubuntu-latest,0,1
github,codeql-action,.github/workflows/__autobuild-direct-tracing-with-working-dir.yml,main,https://github.com/github/codeql-action/blob/71d0a56d4479a74c3dd8cf7a47d5661f11752db8/.github/workflows/__autobuild-direct-tracing-with-working-dir.yml,windows-latest,0,1
