repo_name,workflow_path,workflow_type,visibility,archived,forked,total_jobs,reusable_workflow,workflow_url,repo_url
copilot-cli-for-beginners,translation-polisher.lock.yml,workflow,public,0,0,6,0,https://github.com/github/copilot-cli-for-beginners/blob/main/.github/workflows/translation-polisher.lock.yml,https://github.com/github/copilot-cli-for-beginners
copilot-engine-sdk,publish.yml,workflow,public,0,0,1,0,https://github.com/github/copilot-engine-sdk/blob/main/.github/workflows/publish.yml,https://github.com/github/copilot-engine-sdk
copilot-release-notes,action.yml,action,public,0,0,1,0,https://github.com/github/copilot-release-notes/blob/main/action.yml,https://github.com/github/copilot-release-notes
copilot-release-notes,action.yml,action,public,0,0,1,0,https://github.com/github/copilot-release-notes/blob/v1/action.yml,https://github.com/github/copilot-release-notes
copilot-release-notes,release.yml,workflow,public,0,0,1,0,https://github.com/github/copilot-release-notes/blob/main/.github/workflows/release.yml,https://github.com/github/copilot-release-notes
copilot-release-notes,test-cli-generic.yml,workflow,public,0,0,1,0,https://github.com/github/copilot-release-notes/blob/main/.github/workflows/test-cli-generic.yml,https://github.com/github/copilot-release-notes
copilot-release-notes,test-cli.yml,workflow,public,0,0,1,0,https://github.com/github/copilot-release-notes/blob/main/.github/workflows/test-cli.yml,https://github.com/github/copilot-release-notes
copilot-release-notes,test-custom.yml,workflow,public,0,0,1,0,https://github.com/github/copilot-release-notes/blob/main/.github/workflows/test-custom.yml,https://github.com/github/copilot-release-notes
copilot-release-notes,test.yml,workflow,public,0,0,1,0,https://github.com/github/copilot-release-notes/blob/main/.github/workflows/test.yml,https://github.com/github/copilot-release-notes
copilot-sdk,.github/actions/java-test-report/action.yml,action,public,0,0,1,0,https://github.com/github/copilot-sdk/blob/main/.github/actions/java-test-report/action.yml,https://github.com/github/copilot-sdk
copilot-sdk,.github/actions/setup-copilot/action.yml,action,public,0,0,1,0,https://github.com/github/copilot-sdk/blob/main/.github/actions/setup-copilot/action.yml,https://github.com/github/copilot-sdk
copilot-sdk,codegen-check.yml,workflow,public,0,0,1,0,https://github.com/github/copilot-sdk/blob/main/.github/workflows/codegen-check.yml,https://github.com/github/copilot-sdk
copilot-sdk,codeql.yml,workflow,public,0,0,3,0,https://github.com/github/copilot-sdk/blob/main/.github/workflows/codeql.yml,https://github.com/github/copilot-sdk
copilot-sdk,collect-corrections.yml,workflow,public,0,0,1,0,https://github.com/github/copilot-sdk/blob/main/.github/workflows/collect-corrections.yml,https://github.com/github/copilot-sdk
copilot-sdk,copilot-setup-steps.yml,workflow,public,0,0,1,0,https://github.com/github/copilot-sdk/blob/main/.github/workflows/copilot-setup-steps.yml,https://github.com/github/copilot-sdk
copilot-sdk,corrections-tests.yml,workflow,public,0,0,1,0,https://github.com/github/copilot-sdk/blob/main/.github/workflows/corrections-tests.yml,https://github.com/github/copilot-sdk
copilot-sdk,cross-repo-issue-analysis.lock.yml,workflow,public,0,0,6,0,https://github.com/github/copilot-sdk/blob/main/.github/workflows/cross-repo-issue-analysis.lock.yml,https://github.com/github/copilot-sdk
copilot-sdk,docs-validation.yml,workflow,public,0,0,5,0,https://github.com/github/copilot-sdk/blob/main/.github/workflows/docs-validation.yml,https://github.com/github/copilot-sdk
copilot-sdk,dotnet-sdk-tests.yml,workflow,public,0,0,1,0,https://github.com/github/copilot-sdk/blob/main/.github/workflows/dotnet-sdk-tests.yml,https://github.com/github/copilot-sdk
copilot-sdk,go-sdk-tests.yml,workflow,public,0,0,1,0,https://github.com/github/copilot-sdk/blob/main/.github/workflows/go-sdk-tests.yml,https://github.com/github/copilot-sdk
copilot-sdk,handle-bug.lock.yml,workflow,public,0,0,5,1,https://github.com/github/copilot-sdk/blob/main/.github/workflows/handle-bug.lock.yml,https://github.com/github/copilot-sdk
copilot-sdk,handle-documentation.lock.yml,workflow,public,0,0,5,1,https://github.com/github/copilot-sdk/blob/main/.github/workflows/handle-documentation.lock.yml,https://github.com/github/copilot-sdk
copilot-sdk,handle-enhancement.lock.yml,workflow,public,0,0,5,1,https://github.com/github/copilot-sdk/blob/main/.github/workflows/handle-enhancement.lock.yml,https://github.com/github/copilot-sdk
copilot-sdk,handle-question.lock.yml,workflow,public,0,0,5,1,https://github.com/github/copilot-sdk/blob/main/.github/workflows/handle-question.lock.yml,https://github.com/github/copilot-sdk
copilot-sdk,issue-classification.lock.yml,workflow,public,0,0,9,0,https://github.com/github/copilot-sdk/blob/main/.github/workflows/issue-classification.lock.yml,https://github.com/github/copilot-sdk
copilot-sdk,issue-triage.lock.yml,workflow,public,0,0,5,0,https://github.com/github/copilot-sdk/blob/main/.github/workflows/issue-triage.lock.yml,https://github.com/github/copilot-sdk
copilot-sdk,java-adapt-handwritten-code-to-accept-upgrade-changes.lock.yml,workflow,public,0,0,5,0,https://github.com/github/copilot-sdk/blob/main/.github/workflows/java-adapt-handwritten-code-to-accept-upgrade-changes.lock.yml,https://github.com/github/copilot-sdk
copilot-sdk,java-codegen-check.yml,workflow,public,0,0,1,0,https://github.com/github/copilot-sdk/blob/main/.github/workflows/java-codegen-check.yml,https://github.com/github/copilot-sdk
copilot-sdk,java-codegen-fix.lock.yml,workflow,public,0,0,5,0,https://github.com/github/copilot-sdk/blob/main/.github/workflows/java-codegen-fix.lock.yml,https://github.com/github/copilot-sdk
copilot-sdk,java-publish-maven.yml,workflow,public,0,0,4,0,https://github.com/github/copilot-sdk/blob/main/.github/workflows/java-publish-maven.yml,https://github.com/github/copilot-sdk
copilot-sdk,java-publish-snapshot.yml,workflow,public,0,0,1,0,https://github.com/github/copilot-sdk/blob/main/.github/workflows/java-publish-snapshot.yml,https://github.com/github/copilot-sdk
copilot-sdk,java-sdk-tests.yml,workflow,public,0,0,1,0,https://github.com/github/copilot-sdk/blob/main/.github/workflows/java-sdk-tests.yml,https://github.com/github/copilot-sdk
copilot-sdk,java-smoke-test.yml,workflow,public,0,0,2,1,https://github.com/github/copilot-sdk/blob/main/.github/workflows/java-smoke-test.yml,https://github.com/github/copilot-sdk
copilot-sdk,nodejs-sdk-tests.yml,workflow,public,0,0,1,0,https://github.com/github/copilot-sdk/blob/main/.github/workflows/nodejs-sdk-tests.yml,https://github.com/github/copilot-sdk
copilot-sdk,publish.yml,workflow,public,0,0,6,0,https://github.com/github/copilot-sdk/blob/main/.github/workflows/publish.yml,https://github.com/github/copilot-sdk
copilot-sdk,python-sdk-tests.yml,workflow,public,0,0,1,0,https://github.com/github/copilot-sdk/blob/main/.github/workflows/python-sdk-tests.yml,https://github.com/github/copilot-sdk
copilot-sdk,release-changelog.lock.yml,workflow,public,0,0,5,0,https://github.com/github/copilot-sdk/blob/main/.github/workflows/release-changelog.lock.yml,https://github.com/github/copilot-sdk
copilot-sdk,rust-sdk-tests.yml,workflow,public,0,0,2,0,https://github.com/github/copilot-sdk/blob/main/.github/workflows/rust-sdk-tests.yml,https://github.com/github/copilot-sdk
copilot-sdk,sdk-consistency-review.lock.yml,workflow,public,0,0,5,0,https://github.com/github/copilot-sdk/blob/main/.github/workflows/sdk-consistency-review.lock.yml,https://github.com/github/copilot-sdk
copilot-sdk,update-copilot-dependency.yml,workflow,public,0,0,1,0,https://github.com/github/copilot-sdk/blob/main/.github/workflows/update-copilot-dependency.yml,https://github.com/github/copilot-sdk
copilot-sdk,verify-compiled.yml,workflow,public,0,0,1,0,https://github.com/github/copilot-sdk/blob/main/.github/workflows/verify-compiled.yml,https://github.com/github/copilot-sdk
copilot-sdk-java,deploy-site.yml,workflow,public,1,0,1,0,https://github.com/github/copilot-sdk-java/blob/main/.github/workflows/deploy-site.yml,https://github.com/github/copilot-sdk-java
copilot-sdk-server-sample,build.yml,workflow,public,0,0,1,0,https://github.com/github/copilot-sdk-server-sample/blob/main/.github/workflows/build.yml,https://github.com/github/copilot-sdk-server-sample
copilot-survey-engine,dependency-review.yml,workflow,public,0,0,1,0,https://github.com/github/copilot-survey-engine/blob/main/.github/workflows/dependency-review.yml,https://github.com/github/copilot-survey-engine
copilot-survey-engine,node.js.yml,workflow,public,0,0,1,0,https://github.com/github/copilot-survey-engine/blob/main/.github/workflows/node.js.yml,https://github.com/github/copilot-survey-engine
copilot.vim,auto-close-pr.yml,workflow,public,0,0,1,0,https://github.com/github/copilot.vim/blob/release/.github/workflows/auto-close-pr.yml,https://github.com/github/copilot.vim
cosmo,.github/actions/build-push-image/action.yaml,action,public,0,1,1,0,https://github.com/github/cosmo/blob/main/.github/actions/build-push-image/action.yaml,https://github.com/github/cosmo
cosmo,.github/actions/cli-build/action.yml,action,public,0,1,1,0,https://github.com/github/cosmo/blob/main/.github/actions/cli-build/action.yml,https://github.com/github/cosmo
cosmo,.github/actions/codecov-merge-upload/action.yml,action,public,0,1,1,0,https://github.com/github/cosmo/blob/main/.github/actions/codecov-merge-upload/action.yml,https://github.com/github/cosmo
cosmo,.github/actions/codecov-upload-pr/action.yml,action,public,0,1,1,0,https://github.com/github/cosmo/blob/main/.github/actions/codecov-upload-pr/action.yml,https://github.com/github/cosmo
cosmo,.github/actions/git-dirty-check/action.yaml,action,public,0,1,1,0,https://github.com/github/cosmo/blob/main/.github/actions/git-dirty-check/action.yaml,https://github.com/github/cosmo
cosmo,.github/actions/go-linter/action.yaml,action,public,0,1,1,0,https://github.com/github/cosmo/blob/main/.github/actions/go-linter/action.yaml,https://github.com/github/cosmo
cosmo,.github/actions/go-mod-tidy/action.yaml,action,public,0,1,1,0,https://github.com/github/cosmo/blob/main/.github/actions/go-mod-tidy/action.yaml,https://github.com/github/cosmo
cosmo,.github/actions/go/action.yaml,action,public,0,1,1,0,https://github.com/github/cosmo/blob/main/.github/actions/go/action.yaml,https://github.com/github/cosmo
cosmo,.github/actions/helm-release/action.yaml,action,public,0,1,1,0,https://github.com/github/cosmo/blob/main/.github/actions/helm-release/action.yaml,https://github.com/github/cosmo
cosmo,.github/actions/image-scan/action.yaml,action,public,0,1,1,0,https://github.com/github/cosmo/blob/main/.github/actions/image-scan/action.yaml,https://github.com/github/cosmo
cosmo,.github/actions/node/action.yaml,action,public,0,1,1,0,https://github.com/github/cosmo/blob/main/.github/actions/node/action.yaml,https://github.com/github/cosmo
cosmo,aws-lambda-router-ci.yaml,workflow,public,0,1,1,0,https://github.com/github/cosmo/blob/main/.github/workflows/aws-lambda-router-ci.yaml,https://github.com/github/cosmo
cosmo,aws-router-binary-release.yaml,workflow,public,0,1,1,0,https://github.com/github/cosmo/blob/main/.github/workflows/aws-router-binary-release.yaml,https://github.com/github/cosmo
cosmo,cdn-ci.yaml,workflow,public,0,1,2,0,https://github.com/github/cosmo/blob/main/.github/workflows/cdn-ci.yaml,https://github.com/github/cosmo
cosmo,cli-binary-release.yaml,workflow,public,0,1,1,0,https://github.com/github/cosmo/blob/main/.github/workflows/cli-binary-release.yaml,https://github.com/github/cosmo
cosmo,cli-ci.yaml,workflow,public,0,1,4,0,https://github.com/github/cosmo/blob/main/.github/workflows/cli-ci.yaml,https://github.com/github/cosmo
cosmo,close-stale.yml,workflow,public,0,1,1,0,https://github.com/github/cosmo/blob/main/.github/workflows/close-stale.yml,https://github.com/github/cosmo
cosmo,codecov-post-merge.yaml,workflow,public,0,1,1,0,https://github.com/github/cosmo/blob/main/.github/workflows/codecov-post-merge.yaml,https://github.com/github/cosmo
cosmo,codeql.yml,workflow,public,0,1,1,0,https://github.com/github/cosmo/blob/main/.github/workflows/codeql.yml,https://github.com/github/cosmo
cosmo,composition-ci.yaml,workflow,public,0,1,1,0,https://github.com/github/cosmo/blob/main/.github/workflows/composition-ci.yaml,https://github.com/github/cosmo
cosmo,connect-go-ci.yaml,workflow,public,0,1,1,0,https://github.com/github/cosmo/blob/main/.github/workflows/connect-go-ci.yaml,https://github.com/github/cosmo
cosmo,controlplane-ci.yaml,workflow,public,0,1,2,0,https://github.com/github/cosmo/blob/main/.github/workflows/controlplane-ci.yaml,https://github.com/github/cosmo
cosmo,create-issue.yml,workflow,public,0,1,1,0,https://github.com/github/cosmo/blob/main/.github/workflows/create-issue.yml,https://github.com/github/cosmo
cosmo,demo-ci.yaml,workflow,public,0,1,1,0,https://github.com/github/cosmo/blob/main/.github/workflows/demo-ci.yaml,https://github.com/github/cosmo
cosmo,dummy-ci.yaml,workflow,public,0,1,1,0,https://github.com/github/cosmo/blob/main/.github/workflows/dummy-ci.yaml,https://github.com/github/cosmo
cosmo,graphqlmetrics-ci.yaml,workflow,public,0,1,2,0,https://github.com/github/cosmo/blob/main/.github/workflows/graphqlmetrics-ci.yaml,https://github.com/github/cosmo
cosmo,helm-ci.yaml,workflow,public,0,1,1,0,https://github.com/github/cosmo/blob/main/.github/workflows/helm-ci.yaml,https://github.com/github/cosmo
cosmo,helm-deployment.yaml,workflow,public,0,1,1,0,https://github.com/github/cosmo/blob/main/.github/workflows/helm-deployment.yaml,https://github.com/github/cosmo
cosmo,helm-release-docs-update.yaml,workflow,public,0,1,1,0,https://github.com/github/cosmo/blob/main/.github/workflows/helm-release-docs-update.yaml,https://github.com/github/cosmo
cosmo,helm-release.yaml,workflow,public,0,1,1,0,https://github.com/github/cosmo/blob/main/.github/workflows/helm-release.yaml,https://github.com/github/cosmo
cosmo,image-release.yml,workflow,public,0,1,1,0,https://github.com/github/cosmo/blob/main/.github/workflows/image-release.yml,https://github.com/github/cosmo
cosmo,keycloak-ci.yaml,workflow,public,0,1,1,0,https://github.com/github/cosmo/blob/main/.github/workflows/keycloak-ci.yaml,https://github.com/github/cosmo
cosmo,labeler.yaml,workflow,public,0,1,1,0,https://github.com/github/cosmo/blob/main/.github/workflows/labeler.yaml,https://github.com/github/cosmo
cosmo,otelcollector-ci.yaml,workflow,public,0,1,1,0,https://github.com/github/cosmo/blob/main/.github/workflows/otelcollector-ci.yaml,https://github.com/github/cosmo
cosmo,playground-ci.yaml,workflow,public,0,1,1,0,https://github.com/github/cosmo/blob/main/.github/workflows/playground-ci.yaml,https://github.com/github/cosmo
cosmo,pr-title.yaml,workflow,public,0,1,1,0,https://github.com/github/cosmo/blob/main/.github/workflows/pr-title.yaml,https://github.com/github/cosmo
cosmo,protographic.yaml,workflow,public,0,1,1,0,https://github.com/github/cosmo/blob/main/.github/workflows/protographic.yaml,https://github.com/github/cosmo
cosmo,query-planner-ci.yaml,workflow,public,0,1,9,0,https://github.com/github/cosmo/blob/main/.github/workflows/query-planner-ci.yaml,https://github.com/github/cosmo
cosmo,release-preview.yaml,workflow,public,0,1,1,0,https://github.com/github/cosmo/blob/main/.github/workflows/release-preview.yaml,https://github.com/github/cosmo
cosmo,release.yaml,workflow,public,0,1,1,0,https://github.com/github/cosmo/blob/main/.github/workflows/release.yaml,https://github.com/github/cosmo
cosmo,router-binary-release.yaml,workflow,public,0,1,1,0,https://github.com/github/cosmo/blob/main/.github/workflows/router-binary-release.yaml,https://github.com/github/cosmo
cosmo,router-ci.yaml,workflow,public,0,1,6,0,https://github.com/github/cosmo/blob/main/.github/workflows/router-ci.yaml,https://github.com/github/cosmo
cosmo,security-review.yml,workflow,public,0,1,1,0,https://github.com/github/cosmo/blob/main/.github/workflows/security-review.yml,https://github.com/github/cosmo
cosmo,shared-ci.yaml,workflow,public,0,1,1,0,https://github.com/github/cosmo/blob/main/.github/workflows/shared-ci.yaml,https://github.com/github/cosmo
cosmo,studio-ci.yaml,workflow,public,0,1,2,0,https://github.com/github/cosmo/blob/main/.github/workflows/studio-ci.yaml,https://github.com/github/cosmo
cosmo,terraform.yaml,workflow,public,0,1,1,0,https://github.com/github/cosmo/blob/main/.github/workflows/terraform.yaml,https://github.com/github/cosmo
cost-center-automation,cost-center-automation.yml,workflow,public,0,0,1,0,https://github.com/github/cost-center-automation/blob/main/.github/workflows/cost-center-automation.yml,https://github.com/github/cost-center-automation
cost-center-automation,cost-center-sync-cached.yml,workflow,public,0,0,2,0,https://github.com/github/cost-center-automation/blob/main/.github/workflows/cost-center-sync-cached.yml,https://github.com/github/cost-center-automation
covid19-dashboard,close-stale.yaml,workflow,public,1,0,1,0,https://github.com/github/covid19-dashboard/blob/master/.github/workflows/close-stale.yaml,https://github.com/github/covid19-dashboard
covid19-dashboard,gh-page.yaml,workflow,public,1,0,1,0,https://github.com/github/covid19-dashboard/blob/master/.github/workflows/gh-page.yaml,https://github.com/github/covid19-dashboard
covid19-dashboard,update-nb.yaml,workflow,public,1,0,0,0,https://github.com/github/covid19-dashboard/blob/master/.github/workflows/update-nb.yaml,https://github.com/github/covid19-dashboard
covid19-dashboard,update-page.yaml,workflow,public,1,0,0,0,https://github.com/github/covid19-dashboard/blob/master/.github/workflows/update-page.yaml,https://github.com/github/covid19-dashboard
csharp-test-adapter,ci.yml,workflow,public,1,0,1,0,https://github.com/github/csharp-test-adapter/blob/master/.github/workflows/ci.yml,https://github.com/github/csharp-test-adapter
curated-data,label-merge-conflicts.yml,workflow,public,0,1,1,0,https://github.com/github/curated-data/blob/main/.github/workflows/label-merge-conflicts.yml,https://github.com/github/curated-data
curated-data,sync.yaml,workflow,public,0,1,1,0,https://github.com/github/curated-data/blob/main/.github/workflows/sync.yaml,https://github.com/github/curated-data
custom-element-boilerplate,accessibility-alt-text-bot.yml,workflow,public,0,0,1,0,https://github.com/github/custom-element-boilerplate/blob/main/.github/workflows/accessibility-alt-text-bot.yml,https://github.com/github/custom-element-boilerplate
custom-element-boilerplate,publish.yml,workflow,public,0,0,1,0,https://github.com/github/custom-element-boilerplate/blob/main/.github/workflows/publish.yml,https://github.com/github/custom-element-boilerplate
custom-element-boilerplate,test.yml,workflow,public,0,0,1,0,https://github.com/github/custom-element-boilerplate/blob/main/.github/workflows/test.yml,https://github.com/github/custom-element-boilerplate
darrrr,build.yml,workflow,public,1,0,1,0,https://github.com/github/darrrr/blob/master/.github/workflows/build.yml,https://github.com/github/darrrr
dependabot-action,./action.yml,action,public,0,0,1,0,https://github.com/github/dependabot-action/blob/main/./action.yml,https://github.com/github/dependabot-action
dependabot-action,check-dist.yml,workflow,public,0,0,2,0,https://github.com/github/dependabot-action/blob/main/.github/workflows/check-dist.yml,https://github.com/github/dependabot-action
dependabot-action,dependabot-build-dispatched.yml,workflow,public,0,0,1,0,https://github.com/github/dependabot-action/blob/main/.github/workflows/dependabot-build-dispatched.yml,https://github.com/github/dependabot-action
dependabot-action,dependabot-build.yml,workflow,public,0,0,2,0,https://github.com/github/dependabot-action/blob/main/.github/workflows/dependabot-build.yml,https://github.com/github/dependabot-action
dependabot-action,integration-test.yml,workflow,public,0,0,1,0,https://github.com/github/dependabot-action/blob/main/.github/workflows/integration-test.yml,https://github.com/github/dependabot-action
dependabot-action,test.yml,workflow,public,0,0,1,0,https://github.com/github/dependabot-action/blob/main/.github/workflows/test.yml,https://github.com/github/dependabot-action
dependency-submission-toolkit,./action.yml,action,public,0,0,1,0,https://github.com/github/dependency-submission-toolkit/blob/main/./action.yml,https://github.com/github/dependency-submission-toolkit
dependency-submission-toolkit,codeql-analysis.yml,workflow,public,0,0,1,0,https://github.com/github/dependency-submission-toolkit/blob/main/.github/workflows/codeql-analysis.yml,https://github.com/github/dependency-submission-toolkit
dependency-submission-toolkit,dependency-submission-example.yml,workflow,public,0,0,1,0,https://github.com/github/dependency-submission-toolkit/blob/main/.github/workflows/dependency-submission-example.yml,https://github.com/github/dependency-submission-toolkit
dependency-submission-toolkit,publish.yml,workflow,public,0,0,1,0,https://github.com/github/dependency-submission-toolkit/blob/main/.github/workflows/publish.yml,https://github.com/github/dependency-submission-toolkit
dependency-submission-toolkit,test.yml,workflow,public,0,0,1,0,https://github.com/github/dependency-submission-toolkit/blob/main/.github/workflows/test.yml,https://github.com/github/dependency-submission-toolkit
deploy-nodejs,stack-linter.yml,workflow,public,1,0,1,0,https://github.com/github/deploy-nodejs/blob/master/.github/workflows/stack-linter.yml,https://github.com/github/deploy-nodejs
deployment-tracker,build.yml,workflow,public,0,0,3,0,https://github.com/github/deployment-tracker/blob/main/.github/workflows/build.yml,https://github.com/github/deployment-tracker
deployment-tracker,docker.yaml,workflow,public,0,0,1,0,https://github.com/github/deployment-tracker/blob/main/.github/workflows/docker.yaml,https://github.com/github/deployment-tracker
deployment-tracker,lint.yml,workflow,public,0,0,1,0,https://github.com/github/deployment-tracker/blob/main/.github/workflows/lint.yml,https://github.com/github/deployment-tracker
deployment-tracker,release.yaml,workflow,public,0,0,1,0,https://github.com/github/deployment-tracker/blob/main/.github/workflows/release.yaml,https://github.com/github/deployment-tracker
depstubber,ci.yml,workflow,public,0,0,1,0,https://github.com/github/depstubber/blob/main/.github/workflows/ci.yml,https://github.com/github/depstubber
details-dialog-element,node.js.yml,workflow,public,1,0,1,0,https://github.com/github/details-dialog-element/blob/main/.github/workflows/node.js.yml,https://github.com/github/details-dialog-element
details-dialog-element,publish.yml,workflow,public,1,0,1,0,https://github.com/github/details-dialog-element/blob/main/.github/workflows/publish.yml,https://github.com/github/details-dialog-element
details-menu-element,nodejs.yml,workflow,public,0,0,1,0,https://github.com/github/details-menu-element/blob/main/.github/workflows/nodejs.yml,https://github.com/github/details-menu-element
details-menu-element,publish.yml,workflow,public,0,0,1,0,https://github.com/github/details-menu-element/blob/main/.github/workflows/publish.yml,https://github.com/github/details-menu-element
docs,.github/actions/cache-nextjs/action.yml,action,public,0,0,1,0,https://github.com/github/docs/blob/main/.github/actions/cache-nextjs/action.yml,https://github.com/github/docs
docs,.github/actions/clone-translations/action.yml,action,public,0,0,1,0,https://github.com/github/docs/blob/main/.github/actions/clone-translations/action.yml,https://github.com/github/docs
docs,.github/actions/create-workflow-failure-issue/action.yml,action,public,0,0,1,0,https://github.com/github/docs/blob/main/.github/actions/create-workflow-failure-issue/action.yml,https://github.com/github/docs
docs,.github/actions/get-docs-early-access/action.yml,action,public,0,0,1,0,https://github.com/github/docs/blob/main/.github/actions/get-docs-early-access/action.yml,https://github.com/github/docs
docs,.github/actions/install-cocofix/action.yml,action,public,0,0,1,0,https://github.com/github/docs/blob/main/.github/actions/install-cocofix/action.yml,https://github.com/github/docs
docs,.github/actions/labeler/action.yml,action,public,0,0,1,0,https://github.com/github/docs/blob/main/.github/actions/labeler/action.yml,https://github.com/github/docs
docs,.github/actions/node-npm-setup/action.yml,action,public,0,0,1,0,https://github.com/github/docs/blob/main/.github/actions/node-npm-setup/action.yml,https://github.com/github/docs
docs,.github/actions/precompute-pageinfo/action.yml,action,public,0,0,1,0,https://github.com/github/docs/blob/main/.github/actions/precompute-pageinfo/action.yml,https://github.com/github/docs
docs,.github/actions/retry-command/action.yml,action,public,0,0,1,0,https://github.com/github/docs/blob/main/.github/actions/retry-command/action.yml,https://github.com/github/docs
docs,.github/actions/setup-elasticsearch/action.yml,action,public,0,0,1,0,https://github.com/github/docs/blob/main/.github/actions/setup-elasticsearch/action.yml,https://github.com/github/docs
docs,.github/actions/slack-alert/action.yml,action,public,0,0,1,0,https://github.com/github/docs/blob/main/.github/actions/slack-alert/action.yml,https://github.com/github/docs
docs,.github/actions/warmup-remotejson-cache/action.yml,action,public,0,0,1,0,https://github.com/github/docs/blob/main/.github/actions/warmup-remotejson-cache/action.yml,https://github.com/github/docs
docs,all-documents.yml,workflow,public,0,0,1,0,https://github.com/github/docs/blob/main/.github/workflows/all-documents.yml,https://github.com/github/docs
docs,article-api-docs.yml,workflow,public,0,0,1,0,https://github.com/github/docs/blob/main/.github/workflows/article-api-docs.yml,https://github.com/github/docs
docs,auto-add-ready-for-doc-review.yml,workflow,public,0,0,1,0,https://github.com/github/docs/blob/main/.github/workflows/auto-add-ready-for-doc-review.yml,https://github.com/github/docs
docs,auto-close-dependencies.yml,workflow,public,0,0,1,0,https://github.com/github/docs/blob/main/.github/workflows/auto-close-dependencies.yml,https://github.com/github/docs
docs,benchmark-pages.yml,workflow,public,0,0,1,0,https://github.com/github/docs/blob/main/.github/workflows/benchmark-pages.yml,https://github.com/github/docs
docs,changelog-agent.yml,workflow,public,0,0,1,0,https://github.com/github/docs/blob/main/.github/workflows/changelog-agent.yml,https://github.com/github/docs
docs,changelog-prompt.yml,workflow,public,0,0,1,0,https://github.com/github/docs/blob/main/.github/workflows/changelog-prompt.yml,https://github.com/github/docs
docs,check-for-spammy-issues.yml,workflow,public,0,0,1,0,https://github.com/github/docs/blob/main/.github/workflows/check-for-spammy-issues.yml,https://github.com/github/docs
docs,close-bad-repo-sync-prs.yml,workflow,public,0,0,1,0,https://github.com/github/docs/blob/main/.github/workflows/close-bad-repo-sync-prs.yml,https://github.com/github/docs
docs,close-on-invalid-label.yaml,workflow,public,0,0,1,0,https://github.com/github/docs/blob/main/.github/workflows/close-on-invalid-label.yaml,https://github.com/github/docs
docs,codeql.yml,workflow,public,0,0,1,0,https://github.com/github/docs/blob/main/.github/workflows/codeql.yml,https://github.com/github/docs
docs,comment-release-note-info.yml,workflow,public,0,0,1,0,https://github.com/github/docs/blob/main/.github/workflows/comment-release-note-info.yml,https://github.com/github/docs
docs,confirm-internal-staff-work-in-docs.yml,workflow,public,0,0,1,0,https://github.com/github/docs/blob/main/.github/workflows/confirm-internal-staff-work-in-docs.yml,https://github.com/github/docs
docs,content-lint-markdown.yml,workflow,public,0,0,1,0,https://github.com/github/docs/blob/main/.github/workflows/content-lint-markdown.yml,https://github.com/github/docs
docs,content-linter-rules-docs.yml,workflow,public,0,0,1,0,https://github.com/github/docs/blob/main/.github/workflows/content-linter-rules-docs.yml,https://github.com/github/docs
docs,content-pipelines.yml,workflow,public,0,0,1,0,https://github.com/github/docs/blob/main/.github/workflows/content-pipelines.yml,https://github.com/github/docs
docs,copilot-setup-steps.yml,workflow,public,0,0,1,0,https://github.com/github/docs/blob/main/.github/workflows/copilot-setup-steps.yml,https://github.com/github/docs
docs,copy-api-issue-to-internal.yml,workflow,public,0,0,1,0,https://github.com/github/docs/blob/main/.github/workflows/copy-api-issue-to-internal.yml,https://github.com/github/docs
docs,count-translation-corruptions.yml,workflow,public,0,0,1,0,https://github.com/github/docs/blob/main/.github/workflows/count-translation-corruptions.yml,https://github.com/github/docs
docs,create-changelog-pr.yml,workflow,public,0,0,1,0,https://github.com/github/docs/blob/main/.github/workflows/create-changelog-pr.yml,https://github.com/github/docs
docs,delete-orphan-translation-files.yml,workflow,public,0,0,1,0,https://github.com/github/docs/blob/main/.github/workflows/delete-orphan-translation-files.yml,https://github.com/github/docs
docs,docs-review-collect.yml,workflow,public,0,0,1,0,https://github.com/github/docs/blob/main/.github/workflows/docs-review-collect.yml,https://github.com/github/docs
docs,dont-delete-assets.yml,workflow,public,0,0,1,0,https://github.com/github/docs/blob/main/.github/workflows/dont-delete-assets.yml,https://github.com/github/docs
docs,dont-delete-features.yml,workflow,public,0,0,1,0,https://github.com/github/docs/blob/main/.github/workflows/dont-delete-features.yml,https://github.com/github/docs
docs,enterprise-dates.yml,workflow,public,0,0,1,0,https://github.com/github/docs/blob/main/.github/workflows/enterprise-dates.yml,https://github.com/github/docs
docs,enterprise-release-issue.yml,workflow,public,0,0,1,0,https://github.com/github/docs/blob/main/.github/workflows/enterprise-release-issue.yml,https://github.com/github/docs
docs,expertise-required-label-message.yml,workflow,public,0,0,1,0,https://github.com/github/docs/blob/main/.github/workflows/expertise-required-label-message.yml,https://github.com/github/docs
docs,feedback-prompt.yml,workflow,public,0,0,1,0,https://github.com/github/docs/blob/main/.github/workflows/feedback-prompt.yml,https://github.com/github/docs
docs,first-responder-v2-prs-collect.yml,workflow,public,0,0,1,0,https://github.com/github/docs/blob/main/.github/workflows/first-responder-v2-prs-collect.yml,https://github.com/github/docs
docs,generate-code-scanning-query-lists.yml,workflow,public,0,0,3,0,https://github.com/github/docs/blob/main/.github/workflows/generate-code-scanning-query-lists.yml,https://github.com/github/docs
docs,headless-tests.yml,workflow,public,0,0,1,0,https://github.com/github/docs/blob/main/.github/workflows/headless-tests.yml,https://github.com/github/docs
