repo_name,workflow_path,workflow_type,variable_name,variable_type,variable_location,visibility,archived,forked,reusable_workflow,workflow_url,repo_url
gh-aw,deep-report.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,step,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/deep-report.lock.yml,https://github.com/github/gh-aw
gh-aw,delight.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,job,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/delight.lock.yml,https://github.com/github/gh-aw
gh-aw,delight.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,step,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/delight.lock.yml,https://github.com/github/gh-aw
gh-aw,dependabot-burner.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,job,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/dependabot-burner.lock.yml,https://github.com/github/gh-aw
gh-aw,dependabot-burner.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,step,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/dependabot-burner.lock.yml,https://github.com/github/gh-aw
gh-aw,dependabot-go-checker.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,job,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/dependabot-go-checker.lock.yml,https://github.com/github/gh-aw
gh-aw,dependabot-go-checker.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,step,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/dependabot-go-checker.lock.yml,https://github.com/github/gh-aw
gh-aw,dependabot-repair.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,job,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/dependabot-repair.lock.yml,https://github.com/github/gh-aw
gh-aw,dependabot-repair.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,step,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/dependabot-repair.lock.yml,https://github.com/github/gh-aw
gh-aw,deployment-incident-monitor.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,job,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/deployment-incident-monitor.lock.yml,https://github.com/github/gh-aw
gh-aw,deployment-incident-monitor.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,step,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/deployment-incident-monitor.lock.yml,https://github.com/github/gh-aw
gh-aw,design-decision-gate.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,job,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/design-decision-gate.lock.yml,https://github.com/github/gh-aw
gh-aw,design-decision-gate.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,step,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/design-decision-gate.lock.yml,https://github.com/github/gh-aw
gh-aw,designer-drift-audit.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,job,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/designer-drift-audit.lock.yml,https://github.com/github/gh-aw
gh-aw,designer-drift-audit.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,step,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/designer-drift-audit.lock.yml,https://github.com/github/gh-aw
gh-aw,dev-hawk.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,job,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/dev-hawk.lock.yml,https://github.com/github/gh-aw
gh-aw,dev-hawk.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,step,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/dev-hawk.lock.yml,https://github.com/github/gh-aw
gh-aw,dev.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,job,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/dev.lock.yml,https://github.com/github/gh-aw
gh-aw,dev.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,step,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/dev.lock.yml,https://github.com/github/gh-aw
gh-aw,developer-docs-consolidator.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,job,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/developer-docs-consolidator.lock.yml,https://github.com/github/gh-aw
gh-aw,developer-docs-consolidator.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,step,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/developer-docs-consolidator.lock.yml,https://github.com/github/gh-aw
gh-aw,dictation-prompt.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,job,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/dictation-prompt.lock.yml,https://github.com/github/gh-aw
gh-aw,dictation-prompt.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,step,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/dictation-prompt.lock.yml,https://github.com/github/gh-aw
gh-aw,discussion-task-miner.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,job,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/discussion-task-miner.lock.yml,https://github.com/github/gh-aw
gh-aw,discussion-task-miner.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,step,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/discussion-task-miner.lock.yml,https://github.com/github/gh-aw
gh-aw,docs-noob-tester.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,job,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/docs-noob-tester.lock.yml,https://github.com/github/gh-aw
gh-aw,docs-noob-tester.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,step,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/docs-noob-tester.lock.yml,https://github.com/github/gh-aw
gh-aw,draft-pr-cleanup.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,job,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/draft-pr-cleanup.lock.yml,https://github.com/github/gh-aw
gh-aw,draft-pr-cleanup.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,step,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/draft-pr-cleanup.lock.yml,https://github.com/github/gh-aw
gh-aw,duplicate-code-detector.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,job,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/duplicate-code-detector.lock.yml,https://github.com/github/gh-aw
gh-aw,duplicate-code-detector.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,step,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/duplicate-code-detector.lock.yml,https://github.com/github/gh-aw
gh-aw,example-failure-category-filter.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,job,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/example-failure-category-filter.lock.yml,https://github.com/github/gh-aw
gh-aw,example-failure-category-filter.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,step,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/example-failure-category-filter.lock.yml,https://github.com/github/gh-aw
gh-aw,example-permissions-warning.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,job,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/example-permissions-warning.lock.yml,https://github.com/github/gh-aw
gh-aw,example-permissions-warning.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,step,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/example-permissions-warning.lock.yml,https://github.com/github/gh-aw
gh-aw,example-workflow-analyzer.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,job,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/example-workflow-analyzer.lock.yml,https://github.com/github/gh-aw
gh-aw,example-workflow-analyzer.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,step,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/example-workflow-analyzer.lock.yml,https://github.com/github/gh-aw
gh-aw,firewall-escape.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,job,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/firewall-escape.lock.yml,https://github.com/github/gh-aw
gh-aw,firewall-escape.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,step,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/firewall-escape.lock.yml,https://github.com/github/gh-aw
gh-aw,firewall.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,job,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/firewall.lock.yml,https://github.com/github/gh-aw
gh-aw,firewall.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,step,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/firewall.lock.yml,https://github.com/github/gh-aw
gh-aw,functional-pragmatist.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,job,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/functional-pragmatist.lock.yml,https://github.com/github/gh-aw
gh-aw,functional-pragmatist.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,step,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/functional-pragmatist.lock.yml,https://github.com/github/gh-aw
gh-aw,github-mcp-structural-analysis.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,job,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/github-mcp-structural-analysis.lock.yml,https://github.com/github/gh-aw
gh-aw,github-mcp-structural-analysis.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,step,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/github-mcp-structural-analysis.lock.yml,https://github.com/github/gh-aw
gh-aw,github-mcp-tools-report.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,job,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/github-mcp-tools-report.lock.yml,https://github.com/github/gh-aw
gh-aw,github-mcp-tools-report.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,step,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/github-mcp-tools-report.lock.yml,https://github.com/github/gh-aw
gh-aw,github-remote-mcp-auth-test.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,job,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/github-remote-mcp-auth-test.lock.yml,https://github.com/github/gh-aw
gh-aw,github-remote-mcp-auth-test.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,step,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/github-remote-mcp-auth-test.lock.yml,https://github.com/github/gh-aw
gh-aw,glossary-maintainer.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,job,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/glossary-maintainer.lock.yml,https://github.com/github/gh-aw
gh-aw,glossary-maintainer.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,step,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/glossary-maintainer.lock.yml,https://github.com/github/gh-aw
gh-aw,go-fan.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,job,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/go-fan.lock.yml,https://github.com/github/gh-aw
gh-aw,go-fan.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,step,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/go-fan.lock.yml,https://github.com/github/gh-aw
gh-aw,go-logger.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,job,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/go-logger.lock.yml,https://github.com/github/gh-aw
gh-aw,go-logger.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,step,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/go-logger.lock.yml,https://github.com/github/gh-aw
gh-aw,go-pattern-detector.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,job,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/go-pattern-detector.lock.yml,https://github.com/github/gh-aw
gh-aw,go-pattern-detector.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,step,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/go-pattern-detector.lock.yml,https://github.com/github/gh-aw
gh-aw,gpclean.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,job,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/gpclean.lock.yml,https://github.com/github/gh-aw
gh-aw,gpclean.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,step,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/gpclean.lock.yml,https://github.com/github/gh-aw
gh-aw,grumpy-reviewer.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,job,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/grumpy-reviewer.lock.yml,https://github.com/github/gh-aw
gh-aw,grumpy-reviewer.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,step,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/grumpy-reviewer.lock.yml,https://github.com/github/gh-aw
gh-aw,hippo-embed.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,job,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/hippo-embed.lock.yml,https://github.com/github/gh-aw
gh-aw,hippo-embed.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,step,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/hippo-embed.lock.yml,https://github.com/github/gh-aw
gh-aw,hourly-ci-cleaner.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,job,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/hourly-ci-cleaner.lock.yml,https://github.com/github/gh-aw
gh-aw,hourly-ci-cleaner.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,step,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/hourly-ci-cleaner.lock.yml,https://github.com/github/gh-aw
gh-aw,instructions-janitor.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,job,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/instructions-janitor.lock.yml,https://github.com/github/gh-aw
gh-aw,instructions-janitor.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,step,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/instructions-janitor.lock.yml,https://github.com/github/gh-aw
gh-aw,issue-arborist.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,job,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/issue-arborist.lock.yml,https://github.com/github/gh-aw
gh-aw,issue-arborist.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,step,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/issue-arborist.lock.yml,https://github.com/github/gh-aw
gh-aw,issue-monster.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,job,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/issue-monster.lock.yml,https://github.com/github/gh-aw
gh-aw,issue-monster.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,step,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/issue-monster.lock.yml,https://github.com/github/gh-aw
gh-aw,issue-triage-agent.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,job,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/issue-triage-agent.lock.yml,https://github.com/github/gh-aw
gh-aw,issue-triage-agent.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,step,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/issue-triage-agent.lock.yml,https://github.com/github/gh-aw
gh-aw,jsweep.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,job,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/jsweep.lock.yml,https://github.com/github/gh-aw
gh-aw,jsweep.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,step,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/jsweep.lock.yml,https://github.com/github/gh-aw
gh-aw,layout-spec-maintainer.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,job,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/layout-spec-maintainer.lock.yml,https://github.com/github/gh-aw
gh-aw,layout-spec-maintainer.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,step,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/layout-spec-maintainer.lock.yml,https://github.com/github/gh-aw
gh-aw,lint-monster.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,job,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/lint-monster.lock.yml,https://github.com/github/gh-aw
gh-aw,lint-monster.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,step,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/lint-monster.lock.yml,https://github.com/github/gh-aw
gh-aw,linter-miner.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,job,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/linter-miner.lock.yml,https://github.com/github/gh-aw
gh-aw,linter-miner.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,step,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/linter-miner.lock.yml,https://github.com/github/gh-aw
gh-aw,lockfile-stats.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,job,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/lockfile-stats.lock.yml,https://github.com/github/gh-aw
gh-aw,lockfile-stats.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,step,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/lockfile-stats.lock.yml,https://github.com/github/gh-aw
gh-aw,mcp-inspector.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,job,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/mcp-inspector.lock.yml,https://github.com/github/gh-aw
gh-aw,mcp-inspector.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,step,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/mcp-inspector.lock.yml,https://github.com/github/gh-aw
gh-aw,mergefest.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,job,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/mergefest.lock.yml,https://github.com/github/gh-aw
gh-aw,mergefest.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,step,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/mergefest.lock.yml,https://github.com/github/gh-aw
gh-aw,metrics-collector.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,job,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/metrics-collector.lock.yml,https://github.com/github/gh-aw
gh-aw,metrics-collector.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,step,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/metrics-collector.lock.yml,https://github.com/github/gh-aw
gh-aw,necromancer.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,job,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/necromancer.lock.yml,https://github.com/github/gh-aw
gh-aw,necromancer.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,step,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/necromancer.lock.yml,https://github.com/github/gh-aw
gh-aw,notion-issue-summary.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,job,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/notion-issue-summary.lock.yml,https://github.com/github/gh-aw
gh-aw,notion-issue-summary.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,step,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/notion-issue-summary.lock.yml,https://github.com/github/gh-aw
gh-aw,objective-impact-report.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,job,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/objective-impact-report.lock.yml,https://github.com/github/gh-aw
gh-aw,objective-impact-report.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,step,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/objective-impact-report.lock.yml,https://github.com/github/gh-aw
gh-aw,org-health-report.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,job,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/org-health-report.lock.yml,https://github.com/github/gh-aw
gh-aw,org-health-report.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,step,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/org-health-report.lock.yml,https://github.com/github/gh-aw
gh-aw,outcome-collector.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,job,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/outcome-collector.lock.yml,https://github.com/github/gh-aw
gh-aw,outcome-collector.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,step,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/outcome-collector.lock.yml,https://github.com/github/gh-aw
gh-aw,pdf-summary.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,job,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/pdf-summary.lock.yml,https://github.com/github/gh-aw
gh-aw,pdf-summary.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,step,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/pdf-summary.lock.yml,https://github.com/github/gh-aw
gh-aw,plan.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,job,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/plan.lock.yml,https://github.com/github/gh-aw
gh-aw,plan.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,step,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/plan.lock.yml,https://github.com/github/gh-aw
gh-aw,poem-bot.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,job,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/poem-bot.lock.yml,https://github.com/github/gh-aw
gh-aw,poem-bot.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,step,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/poem-bot.lock.yml,https://github.com/github/gh-aw
gh-aw,portfolio-analyst.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,job,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/portfolio-analyst.lock.yml,https://github.com/github/gh-aw
gh-aw,portfolio-analyst.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,step,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/portfolio-analyst.lock.yml,https://github.com/github/gh-aw
gh-aw,pr-code-quality-reviewer.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,job,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/pr-code-quality-reviewer.lock.yml,https://github.com/github/gh-aw
gh-aw,pr-code-quality-reviewer.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,step,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/pr-code-quality-reviewer.lock.yml,https://github.com/github/gh-aw
gh-aw,pr-description-caveman.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,job,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/pr-description-caveman.lock.yml,https://github.com/github/gh-aw
gh-aw,pr-description-caveman.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,step,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/pr-description-caveman.lock.yml,https://github.com/github/gh-aw
gh-aw,pr-nitpick-reviewer.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,job,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/pr-nitpick-reviewer.lock.yml,https://github.com/github/gh-aw
gh-aw,pr-nitpick-reviewer.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,step,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/pr-nitpick-reviewer.lock.yml,https://github.com/github/gh-aw
gh-aw,pr-sous-chef.lock.yml,workflow,GH_AW_DEFAULT_MAX_DAILY_AI_CREDITS,variable,job,public,0,0,0,https://github.com/github/gh-aw/blob/main/.github/workflows/pr-sous-chef.lock.yml,https://github.com/github/gh-aw
