org,repo,workflow,fork,archived,stars,visibility,ref,ref_type,ref_resolved_to,ref_resolved_type,workflow_type,workflow_url,jobs_count,workflow_status,parent_workflows,event_triggers
github,incubator-airflow,.github/actions/get-workflow-origin,1,1,26,public,gh-2.0.2,branch,73f70e00b9fd294057f8ca6b714a85622f6d5dd5,commit,action,https://github.com/github/incubator-airflow/blob/73f70e00b9fd294057f8ca6b714a85622f6d5dd5/.github/actions/get-workflow-origin,0,submodule,,
github,incubator-airflow,.github/actions/checks-action,1,1,26,public,gh-2.0.2,branch,73f70e00b9fd294057f8ca6b714a85622f6d5dd5,commit,action,https://github.com/github/incubator-airflow/blob/73f70e00b9fd294057f8ca6b714a85622f6d5dd5/.github/actions/checks-action,0,submodule,,
github,incubator-airflow,.github/actions/label-when-approved-action,1,1,26,public,gh-2.0.2,branch,73f70e00b9fd294057f8ca6b714a85622f6d5dd5,commit,action,https://github.com/github/incubator-airflow/blob/73f70e00b9fd294057f8ca6b714a85622f6d5dd5/.github/actions/label-when-approved-action,0,submodule,,
github,incubator-airflow,.github/actions/cancel-workflow-runs,1,1,26,public,gh-2.0.2,branch,73f70e00b9fd294057f8ca6b714a85622f6d5dd5,commit,action,https://github.com/github/incubator-airflow/blob/73f70e00b9fd294057f8ca6b714a85622f6d5dd5/.github/actions/cancel-workflow-runs,0,submodule,,
github,incubator-airflow,.github/actions/configure-aws-credentials,1,1,26,public,gh-2.0.2,branch,73f70e00b9fd294057f8ca6b714a85622f6d5dd5,commit,action,https://github.com/github/incubator-airflow/blob/73f70e00b9fd294057f8ca6b714a85622f6d5dd5/.github/actions/configure-aws-credentials,0,submodule,,
github,incubator-airflow,.github/actions/codecov-action,1,1,26,public,gh-2.0.2,branch,73f70e00b9fd294057f8ca6b714a85622f6d5dd5,commit,action,https://github.com/github/incubator-airflow/blob/73f70e00b9fd294057f8ca6b714a85622f6d5dd5/.github/actions/codecov-action,0,submodule,,
github,incubator-airflow,.github/actions/github-push-action,1,1,26,public,gh-2.0.2,branch,73f70e00b9fd294057f8ca6b714a85622f6d5dd5,commit,action,https://github.com/github/incubator-airflow/blob/73f70e00b9fd294057f8ca6b714a85622f6d5dd5/.github/actions/github-push-action,0,submodule,,
github,india,.github/workflows/repo-sync.yml,0,0,1792,public,main,branch,cde7f5010d90226a6c10049755daffced3d8000b,commit,workflow,https://github.com/github/india/blob/cde7f5010d90226a6c10049755daffced3d8000b/.github/workflows/repo-sync.yml,2,,,"workflow_dispatch,schedule"
github,india,.github/workflows/trigger-deploy-on-comment.yml,0,0,1792,public,main,branch,cde7f5010d90226a6c10049755daffced3d8000b,commit,workflow,https://github.com/github/india/blob/cde7f5010d90226a6c10049755daffced3d8000b/.github/workflows/trigger-deploy-on-comment.yml,1,,,issue_comment
github,india,.github/workflows/website-pr-validation.yml,0,0,1792,public,main,branch,cde7f5010d90226a6c10049755daffced3d8000b,commit,workflow,https://github.com/github/india/blob/cde7f5010d90226a6c10049755daffced3d8000b/.github/workflows/website-pr-validation.yml,2,,,pull_request
github,issue-metrics,.github/workflows/auto-labeler.yml,0,0,503,public,main,branch,c640329f02bd24b12b91d51cd385f0b1c25cefb9,commit,workflow,https://github.com/github/issue-metrics/blob/c640329f02bd24b12b91d51cd385f0b1c25cefb9/.github/workflows/auto-labeler.yml,1,,,pull_request_target
github,issue-metrics,.github/workflows/contributor_report.yaml,0,0,503,public,main,branch,c640329f02bd24b12b91d51cd385f0b1c25cefb9,commit,workflow,https://github.com/github/issue-metrics/blob/c640329f02bd24b12b91d51cd385f0b1c25cefb9/.github/workflows/contributor_report.yaml,1,,,"workflow_dispatch,schedule"
github,issue-metrics,.github/workflows/copilot-setup-steps.yml,0,0,503,public,main,branch,c640329f02bd24b12b91d51cd385f0b1c25cefb9,commit,workflow,https://github.com/github/issue-metrics/blob/c640329f02bd24b12b91d51cd385f0b1c25cefb9/.github/workflows/copilot-setup-steps.yml,1,,,"workflow_dispatch,push,pull_request"
github,issue-metrics,.github/workflows/docker-image.yml,0,0,503,public,main,branch,c640329f02bd24b12b91d51cd385f0b1c25cefb9,commit,workflow,https://github.com/github/issue-metrics/blob/c640329f02bd24b12b91d51cd385f0b1c25cefb9/.github/workflows/docker-image.yml,1,,,"push,pull_request"
github,issue-metrics,.github/workflows/linter.yaml,0,0,503,public,main,branch,c640329f02bd24b12b91d51cd385f0b1c25cefb9,commit,workflow,https://github.com/github/issue-metrics/blob/c640329f02bd24b12b91d51cd385f0b1c25cefb9/.github/workflows/linter.yaml,1,,,pull_request
github,issue-metrics,.github/workflows/pr-title.yml,0,0,503,public,main,branch,c640329f02bd24b12b91d51cd385f0b1c25cefb9,commit,workflow,https://github.com/github/issue-metrics/blob/c640329f02bd24b12b91d51cd385f0b1c25cefb9/.github/workflows/pr-title.yml,1,,,pull_request_target
github,issue-metrics,.github/workflows/python-package.yml,0,0,503,public,main,branch,c640329f02bd24b12b91d51cd385f0b1c25cefb9,commit,workflow,https://github.com/github/issue-metrics/blob/c640329f02bd24b12b91d51cd385f0b1c25cefb9/.github/workflows/python-package.yml,1,,,"push,pull_request"
github,issue-metrics,.github/workflows/release.yml,0,0,503,public,main,branch,c640329f02bd24b12b91d51cd385f0b1c25cefb9,commit,workflow,https://github.com/github/issue-metrics/blob/c640329f02bd24b12b91d51cd385f0b1c25cefb9/.github/workflows/release.yml,3,,,"workflow_dispatch,pull_request_target"
github,issue-metrics,.github/workflows/scorecard.yml,0,0,503,public,main,branch,c640329f02bd24b12b91d51cd385f0b1c25cefb9,commit,workflow,https://github.com/github/issue-metrics/blob/c640329f02bd24b12b91d51cd385f0b1c25cefb9/.github/workflows/scorecard.yml,1,,,"workflow_dispatch,branch_protection_rule,schedule,push"
github,issue-metrics,.github/workflows/stale.yaml,0,0,503,public,main,branch,c640329f02bd24b12b91d51cd385f0b1c25cefb9,commit,workflow,https://github.com/github/issue-metrics/blob/c640329f02bd24b12b91d51cd385f0b1c25cefb9/.github/workflows/stale.yaml,1,,,schedule
github,issue-parser,.github/workflows/check-dist.yml,0,0,19,public,main,branch,c1c9b4560a115f15e853efa53dc03f8cc41459d2,commit,workflow,https://github.com/github/issue-parser/blob/c1c9b4560a115f15e853efa53dc03f8cc41459d2/.github/workflows/check-dist.yml,1,,,"push,pull_request,workflow_dispatch"
github,issue-parser,.github/workflows/codeql.yml,0,0,19,public,main,branch,c1c9b4560a115f15e853efa53dc03f8cc41459d2,commit,workflow,https://github.com/github/issue-parser/blob/c1c9b4560a115f15e853efa53dc03f8cc41459d2/.github/workflows/codeql.yml,1,,,"push,pull_request,schedule,workflow_dispatch"
github,issue-parser,.github/workflows/continuous-delivery.yml,0,0,19,public,main,branch,c1c9b4560a115f15e853efa53dc03f8cc41459d2,commit,workflow,https://github.com/github/issue-parser/blob/c1c9b4560a115f15e853efa53dc03f8cc41459d2/.github/workflows/continuous-delivery.yml,1,,,"pull_request,workflow_dispatch"
github,issue-parser,.github/workflows/continuous-integration.yml,0,0,19,public,main,branch,c1c9b4560a115f15e853efa53dc03f8cc41459d2,commit,workflow,https://github.com/github/issue-parser/blob/c1c9b4560a115f15e853efa53dc03f8cc41459d2/.github/workflows/continuous-integration.yml,1,,,"pull_request,workflow_dispatch"
github,issue-parser,.github/workflows/linter.yml,0,0,19,public,main,branch,c1c9b4560a115f15e853efa53dc03f8cc41459d2,commit,workflow,https://github.com/github/issue-parser/blob/c1c9b4560a115f15e853efa53dc03f8cc41459d2/.github/workflows/linter.yml,1,,,"push,pull_request,workflow_dispatch"
github,jekyll-commonmark-ghpages,.github/workflows/cibuild.yaml,0,0,67,public,master,branch,bbf5c3d83215ac6f8586ef5e1ecd79fe4aa8a1a7,commit,workflow,https://github.com/github/jekyll-commonmark-ghpages/blob/bbf5c3d83215ac6f8586ef5e1ecd79fe4aa8a1a7/.github/workflows/cibuild.yaml,1,,,push
github,jekyll-commonmark-ghpages,.github/workflows/pages-gem.yml,0,0,67,public,master,branch,bbf5c3d83215ac6f8586ef5e1ecd79fe4aa8a1a7,commit,workflow,https://github.com/github/jekyll-commonmark-ghpages/blob/bbf5c3d83215ac6f8586ef5e1ecd79fe4aa8a1a7/.github/workflows/pages-gem.yml,1,,,release
github,jtml,.github/workflows/nodejs.yml,0,1,201,public,main,branch,a01216836e2134d7904c56c6b65e66a152df8e15,commit,workflow,https://github.com/github/jtml/blob/a01216836e2134d7904c56c6b65e66a152df8e15/.github/workflows/nodejs.yml,1,,,"pull_request,push"
github,jtml,.github/workflows/publish.yml,0,1,201,public,main,branch,a01216836e2134d7904c56c6b65e66a152df8e15,commit,workflow,https://github.com/github/jtml/blob/a01216836e2134d7904c56c6b65e66a152df8e15/.github/workflows/publish.yml,1,,,release
github,KustoSchemaTools,.github/workflows/dotnet-tests.yml,0,0,14,public,main,branch,793d8bd4a31005b247bcf27420c6398080741c44,commit,workflow,https://github.com/github/KustoSchemaTools/blob/793d8bd4a31005b247bcf27420c6398080741c44/.github/workflows/dotnet-tests.yml,1,,,"push,pull_request"
github,KustoSchemaTools,.github/workflows/release.yml,0,0,14,public,main,branch,793d8bd4a31005b247bcf27420c6398080741c44,commit,workflow,https://github.com/github/KustoSchemaTools/blob/793d8bd4a31005b247bcf27420c6398080741c44/.github/workflows/release.yml,1,,,release
github,KustoSchemaToolsAction,.github/workflows/publish_image.yml,0,0,11,public,main,branch,1c53dc2de7f1b09c7b3409f5fd6c6f3cd72ea729,commit,workflow,https://github.com/github/KustoSchemaToolsAction/blob/1c53dc2de7f1b09c7b3409f5fd6c6f3cd72ea729/.github/workflows/publish_image.yml,1,,,"push,workflow_dispatch"
github,libbuffer,.github/workflows/cibuild.yml,0,1,9,public,main,branch,b616b6efd9fd6567eb38d14f9a87f0aab462be69,commit,workflow,https://github.com/github/libbuffer/blob/b616b6efd9fd6567eb38d14f9a87f0aab462be69/.github/workflows/cibuild.yml,1,,,"push,pull_request"
github,licensed-ci,.github/workflows/licensed-ci.yml,0,1,41,public,main,branch,d8e35cc306489e25644e060df428646680a2ce7b,commit,workflow,https://github.com/github/licensed-ci/blob/d8e35cc306489e25644e060df428646680a2ce7b/.github/workflows/licensed-ci.yml,1,,,"push,pull_request,workflow_dispatch"
github,licensed-ci,.github/workflows/test-licenses.yml,0,1,41,public,main,branch,d8e35cc306489e25644e060df428646680a2ce7b,commit,workflow,https://github.com/github/licensed-ci/blob/d8e35cc306489e25644e060df428646680a2ce7b/.github/workflows/test-licenses.yml,1,,,pull_request
github,licensed-ci,.github/workflows/test.yml,0,1,41,public,main,branch,d8e35cc306489e25644e060df428646680a2ce7b,commit,workflow,https://github.com/github/licensed-ci/blob/d8e35cc306489e25644e060df428646680a2ce7b/.github/workflows/test.yml,1,,,pull_request
github,licensed-ci,./action.yml,0,1,41,public,main,branch,d8e35cc306489e25644e060df428646680a2ce7b,commit,action,https://github.com/github/licensed-ci/blob/d8e35cc306489e25644e060df428646680a2ce7b/./action.yml,1,,,
github,local-action,.github/workflows/codeql-analysis.yml,0,0,327,public,main,branch,a22fb657005d437f52ffe96b064279bf47fa2535,commit,workflow,https://github.com/github/local-action/blob/a22fb657005d437f52ffe96b064279bf47fa2535/.github/workflows/codeql-analysis.yml,1,,,"push,pull_request,schedule"
github,local-action,.github/workflows/continuous-delivery.yml,0,0,327,public,main,branch,a22fb657005d437f52ffe96b064279bf47fa2535,commit,workflow,https://github.com/github/local-action/blob/a22fb657005d437f52ffe96b064279bf47fa2535/.github/workflows/continuous-delivery.yml,2,,,"pull_request,workflow_dispatch"
github,local-action,.github/workflows/continuous-integration.yml,0,0,327,public,main,branch,a22fb657005d437f52ffe96b064279bf47fa2535,commit,workflow,https://github.com/github/local-action/blob/a22fb657005d437f52ffe96b064279bf47fa2535/.github/workflows/continuous-integration.yml,6,,,"pull_request,workflow_dispatch"
github,local-action,.github/workflows/linter.yml,0,0,327,public,main,branch,a22fb657005d437f52ffe96b064279bf47fa2535,commit,workflow,https://github.com/github/local-action/blob/a22fb657005d437f52ffe96b064279bf47fa2535/.github/workflows/linter.yml,1,,,pull_request
